Driver,FastestLap,RaceID,year,EventName
GRO,0 days 00:01:31.562000,11,2020,Eifel
GIO,0 days 00:01:30.909000,11,2020,Eifel
HAM,0 days 00:01:18.750000,12,2020,Portuguese
BOT,0 days 00:01:19.345000,12,2020,Portuguese
VER,0 days 00:01:19.854000,12,2020,Portuguese
LEC,0 days 00:01:20.408000,12,2020,Portuguese
GAS,0 days 00:01:20.551000,12,2020,Portuguese
SAI,0 days 00:01:20.268000,12,2020,Portuguese
PER,0 days 00:01:20.802000,12,2020,Portuguese
OCO,0 days 00:01:20.859000,12,2020,Portuguese
RIC,0 days 00:01:20.906000,12,2020,Portuguese
VET,0 days 00:01:20.731000,12,2020,Portuguese
RAI,0 days 00:01:21.058000,12,2020,Portuguese
ALB,0 days 00:01:19.890000,12,2020,Portuguese
NOR,0 days 00:01:19.360000,12,2020,Portuguese
RUS,0 days 00:01:20.882000,12,2020,Portuguese
GIO,0 days 00:01:21.893000,12,2020,Portuguese
MAG,0 days 00:01:21.460000,12,2020,Portuguese
GRO,0 days 00:01:21.664000,12,2020,Portuguese
LAT,0 days 00:01:21.859000,12,2020,Portuguese
KVY,0 days 00:01:20.449000,12,2020,Portuguese
STR,0 days 00:01:21.694000,12,2020,Portuguese
GAS,0 days 00:01:20.403000,13,2020,Emilia Romagna
PER,0 days 00:01:18.084000,13,2020,Emilia Romagna
LEC,0 days 00:01:18.173000,13,2020,Emilia Romagna
STR,0 days 00:01:18.360000,13,2020,Emilia Romagna
MAG,0 days 00:01:19.273000,13,2020,Emilia Romagna
ALB,0 days 00:01:16.177000,13,2020,Emilia Romagna
KVY,0 days 00:01:17.666000,13,2020,Emilia Romagna
RIC,0 days 00:01:17.552000,13,2020,Emilia Romagna
OCO,0 days 00:01:19.606000,13,2020,Emilia Romagna
VER,0 days 00:01:17.637000,13,2020,Emilia Romagna
NOR,0 days 00:01:18.069000,13,2020,Emilia Romagna
HAM,0 days 00:01:15.484000,13,2020,Emilia Romagna
VET,0 days 00:01:17.767000,13,2020,Emilia Romagna
SAI,0 days 00:01:18.118000,13,2020,Emilia Romagna
LAT,0 days 00:01:18.719000,13,2020,Emilia Romagna
RUS,0 days 00:01:18.811000,13,2020,Emilia Romagna
RAI,0 days 00:01:18.088000,13,2020,Emilia Romagna
BOT,0 days 00:01:15.902000,13,2020,Emilia Romagna
GRO,0 days 00:01:18.822000,13,2020,Emilia Romagna
GIO,0 days 00:01:18.794000,13,2020,Emilia Romagna
GAS,0 days 00:01:39.586000,14,2020,Turkish
PER,0 days 00:01:40.392000,14,2020,Turkish
LEC,0 days 00:01:39.961000,14,2020,Turkish
STR,0 days 00:01:39.921000,14,2020,Turkish
MAG,0 days 00:01:40.948000,14,2020,Turkish
ALB,0 days 00:01:39.099000,14,2020,Turkish
KVY,0 days 00:01:41.019000,14,2020,Turkish
RIC,0 days 00:01:40.677000,14,2020,Turkish
OCO,0 days 00:01:41.006000,14,2020,Turkish
VER,0 days 00:01:38.431000,14,2020,Turkish
NOR,0 days 00:01:36.806000,14,2020,Turkish
HAM,0 days 00:01:39.413000,14,2020,Turkish
VET,0 days 00:01:39.662000,14,2020,Turkish
SAI,0 days 00:01:38.754000,14,2020,Turkish
LAT,0 days 00:01:43.495000,14,2020,Turkish
RUS,0 days 00:01:40.814000,14,2020,Turkish
RAI,0 days 00:01:39.743000,14,2020,Turkish
BOT,0 days 00:01:38.193000,14,2020,Turkish
GRO,0 days 00:01:43.281000,14,2020,Turkish
GIO,0 days 00:01:51.122000,14,2020,Turkish
GAS,0 days 00:01:34.817000,15,2020,Bahrain
PER,0 days 00:01:33.629000,15,2020,Bahrain
LEC,0 days 00:01:33.625000,15,2020,Bahrain
STR,,15,2020,Bahrain
MAG,0 days 00:01:35.241000,15,2020,Bahrain
ALB,0 days 00:01:33.684000,15,2020,Bahrain
KVY,0 days 00:01:34.141000,15,2020,Bahrain
RIC,0 days 00:01:32.827000,15,2020,Bahrain
OCO,0 days 00:01:34.354000,15,2020,Bahrain
VER,0 days 00:01:32.014000,15,2020,Bahrain
NOR,0 days 00:01:33.588000,15,2020,Bahrain
HAM,0 days 00:01:32.864000,15,2020,Bahrain
VET,0 days 00:01:33.861000,15,2020,Bahrain
SAI,0 days 00:01:33.411000,15,2020,Bahrain
LAT,0 days 00:01:34.591000,15,2020,Bahrain
RUS,0 days 00:01:35.042000,15,2020,Bahrain
RAI,0 days 00:01:33.573000,15,2020,Bahrain
BOT,0 days 00:01:33.352000,15,2020,Bahrain
GRO,,15,2020,Bahrain
GIO,0 days 00:01:34.536000,15,2020,Bahrain
GAS,0 days 00:00:57.220000,16,2020,Sakhir
PER,0 days 00:00:56.789000,16,2020,Sakhir
LEC,,16,2020,Sakhir
STR,0 days 00:00:57.388000,16,2020,Sakhir
MAG,0 days 00:00:57.516000,16,2020,Sakhir
ALB,0 days 00:00:57.056000,16,2020,Sakhir
KVY,0 days 00:00:57.001000,16,2020,Sakhir
RIC,0 days 00:00:56.979000,16,2020,Sakhir
OCO,0 days 00:00:57.350000,16,2020,Sakhir
VER,,16,2020,Sakhir
NOR,0 days 00:00:57.270000,16,2020,Sakhir
VET,0 days 00:00:56.905000,16,2020,Sakhir
FIT,0 days 00:00:57.742000,16,2020,Sakhir
SAI,0 days 00:00:57.165000,16,2020,Sakhir
LAT,0 days 00:00:58.206000,16,2020,Sakhir
RUS,0 days 00:00:55.404000,16,2020,Sakhir
RAI,0 days 00:00:57.375000,16,2020,Sakhir
BOT,0 days 00:00:56.563000,16,2020,Sakhir
AIT,0 days 00:00:57.392000,16,2020,Sakhir
GIO,0 days 00:00:56.887000,16,2020,Sakhir
GAS,0 days 00:01:42.474000,17,2020,Abu Dhabi
PER,0 days 00:01:43.263000,17,2020,Abu Dhabi
LEC,0 days 00:01:41.908000,17,2020,Abu Dhabi
STR,0 days 00:01:41.866000,17,2020,Abu Dhabi
MAG,0 days 00:01:41.999000,17,2020,Abu Dhabi
ALB,0 days 00:01:41.227000,17,2020,Abu Dhabi
KVY,0 days 00:01:42.704000,17,2020,Abu Dhabi
RIC,0 days 00:01:40.926000,17,2020,Abu Dhabi
OCO,0 days 00:01:42.894000,17,2020,Abu Dhabi
VER,0 days 00:01:40.958000,17,2020,Abu Dhabi
NOR,0 days 00:01:41.964000,17,2020,Abu Dhabi
HAM,0 days 00:01:41.420000,17,2020,Abu Dhabi
VET,0 days 00:01:41.475000,17,2020,Abu Dhabi
FIT,0 days 00:01:41.707000,17,2020,Abu Dhabi
SAI,0 days 00:01:41.947000,17,2020,Abu Dhabi
LAT,0 days 00:01:42.497000,17,2020,Abu Dhabi
RUS,0 days 00:01:43.328000,17,2020,Abu Dhabi
RAI,0 days 00:01:42.148000,17,2020,Abu Dhabi
BOT,0 days 00:01:41.131000,17,2020,Abu Dhabi
GIO,0 days 00:01:41.675000,17,2020,Abu Dhabi
