Race ID,Year,Position,Driver ID,Last Name,First Name,Constructor,Constructor ID,Points,Status,Fastest Lap Time,Fastest Lap Avg Speed (kph),Total Points,Wins,Total Wins
1,2010,1,alonso,Alonso,Fernando,Ferrari,ferrari,25,Finished,1:58.287,191.706,2451.0,1,54.0
1,2010,2,massa,Massa,Felipe,Ferrari,ferrari,18,Finished,1:59.732,189.392,338.0,0,11.0
1,2010,3,hamilton,Hamilton,Lewis,McLaren,mclaren,15,Finished,1:59.560,189.665,2881.0,0,73.0
1,2010,4,vettel,Vettel,Sebastian,Red Bull,red_bull,12,Finished,2:00.218,188.627,2562.0,0,52.0
1,2010,5,rosberg,Rosberg,Nico,Mercedes,mercedes,10,Finished,2:00.236,188.599,85.5,0,0.0
1,2010,6,michael_schumacher,Schumacher,Michael,Mercedes,mercedes,8,Finished,2:00.204,188.649,807.0,0,56.0
1,2010,7,button,Button,Jenson,McLaren,mclaren,6,Finished,1:59.970,189.017,333.0,0,7.0
1,2010,8,webber,Webber,Mark,Red Bull,red_bull,4,Finished,1:59.487,189.781,173.5,0,2.0
1,2010,9,liuzzi,Liuzzi,Vitantonio,Force India,force_india,2,Finished,1:59.906,189.118,7.0,0,0.0
1,2010,10,barrichello,Barrichello,Rubens,Williams,williams,1,Finished,1:59.833,189.233,531.0,0,11.0
1,2010,11,kubica,Kubica,Robert,Renault,renault,0,Finished,2:00.474,188.226,137.0,0,1.0
1,2010,12,sutil,Sutil,Adrian,Force India,force_india,0,Finished,1:59.393,189.930,6.0,0,0.0
1,2010,13,alguersuari,Alguersuari,Jaime,Toro Rosso,toro_rosso,0,Finished,1:59.964,189.026,0.0,0,0.0
1,2010,14,hulkenberg,Hülkenberg,Nico,Williams,williams,0,+1 Lap,2:01.401,186.789,405.0,0,0.0
1,2010,15,kovalainen,Kovalainen,Heikki,Lotus,lotus_racing,0,+2 Laps,2:02.701,184.810,105.0,0,1.0
1,2010,16,buemi,Buemi,Sébastien,Toro Rosso,toro_rosso,0,Electrical,2:00.080,188.844,6.0,0,0.0
1,2010,17,trulli,Trulli,Jarno,Lotus,lotus_racing,0,Hydraulics,2:02.930,184.465,235.5,0,1.0
1,2010,18,rosa,de la Rosa,Pedro,Sauber,sauber,0,Hydraulics,2:01.650,186.406,28.0,0,0.0
1,2010,19,bruno_senna,Senna,Bruno,HRT,hrt,0,Overheating,2:09.127,175.613,0.0,0,0.0
1,2010,20,glock,Glock,Timo,Virgin,virgin,0,Gearbox,2:07.062,178.467,51.0,0,0.0
1,2010,21,petrov,Petrov,Vitaly,Renault,renault,0,Suspension,2:04.307,182.422,0.0,0,0.0
1,2010,22,kobayashi,Kobayashi,Kamui,Sauber,sauber,0,Hydraulics,2:05.044,181.347,3.0,0,0.0
1,2010,23,grassi,di Grassi,Lucas,Virgin,virgin,0,Hydraulics,2:09.361,175.295,0.0,0,0.0
1,2010,24,chandhok,Chandhok,Karun,HRT,hrt,0,Accident,,,0.0,0,0.0
2,2010,1,button,Button,Jenson,McLaren,mclaren,25,Finished,1:29.291,213.804,358.0,1,8.0
2,2010,2,kubica,Kubica,Robert,Renault,renault,18,Finished,1:29.570,213.138,155.0,0,1.0
2,2010,3,massa,Massa,Felipe,Ferrari,ferrari,15,Finished,1:29.537,213.216,353.0,0,11.0
2,2010,4,alonso,Alonso,Fernando,Ferrari,ferrari,12,Finished,1:29.707,212.812,2463.0,0,54.0
2,2010,5,rosberg,Rosberg,Nico,Mercedes,mercedes,10,Finished,1:28.489,215.742,95.5,0,0.0
2,2010,6,hamilton,Hamilton,Lewis,McLaren,mclaren,8,Finished,1:28.506,215.700,2889.0,0,73.0
2,2010,7,liuzzi,Liuzzi,Vitantonio,Force India,force_india,6,Finished,1:29.685,212.865,13.0,0,0.0
2,2010,8,barrichello,Barrichello,Rubens,Williams,williams,4,Finished,1:29.210,213.998,535.0,0,11.0
2,2010,9,webber,Webber,Mark,Red Bull,red_bull,2,Finished,1:28.358,216.061,175.5,0,2.0
2,2010,10,michael_schumacher,Schumacher,Michael,Mercedes,mercedes,1,Finished,1:29.185,214.058,808.0,0,56.0
2,2010,11,alguersuari,Alguersuari,Jaime,Toro Rosso,toro_rosso,0,Finished,1:29.713,212.798,0.0,0,0.0
2,2010,12,rosa,de la Rosa,Pedro,Sauber,sauber,0,Finished,1:30.587,210.745,28.0,0,0.0
2,2010,13,kovalainen,Kovalainen,Heikki,Lotus,lotus_racing,0,+2 Laps,1:33.638,203.878,105.0,0,1.0
2,2010,14,chandhok,Chandhok,Karun,HRT,hrt,0,+5 Laps,1:35.045,200.860,0.0,0,0.0
2,2010,15,glock,Glock,Timo,Virgin,virgin,0,Suspension,1:34.230,202.597,51.0,0,0.0
2,2010,16,grassi,di Grassi,Lucas,Virgin,virgin,0,Hydraulics,1:36.607,197.613,0.0,0,0.0
2,2010,17,vettel,Vettel,Sebastian,Red Bull,red_bull,0,Wheel,1:31.556,208.515,2562.0,0,52.0
2,2010,18,sutil,Sutil,Adrian,Force India,force_india,0,Engine,1:43.223,184.947,6.0,0,0.0
2,2010,19,petrov,Petrov,Vitaly,Renault,renault,0,Spun off,1:43.132,185.110,0.0,0,0.0
2,2010,20,bruno_senna,Senna,Bruno,HRT,hrt,0,Hydraulics,2:27.276,129.626,0.0,0,0.0
2,2010,21,buemi,Buemi,Sébastien,Toro Rosso,toro_rosso,0,Collision,,,6.0,0,0.0
2,2010,22,hulkenberg,Hülkenberg,Nico,Williams,williams,0,Collision,,,405.0,0,0.0
2,2010,23,kobayashi,Kobayashi,Kamui,Sauber,sauber,0,Collision,,,3.0,0,0.0
2,2010,24,trulli,Trulli,Jarno,Lotus,lotus_racing,0,Hydraulics,,,235.5,0,1.0
3,2010,1,vettel,Vettel,Sebastian,Red Bull,red_bull,25,Finished,1:37.813,204.009,2587.0,1,53.0
3,2010,2,webber,Webber,Mark,Red Bull,red_bull,18,Finished,1:37.054,205.605,193.5,0,2.0
3,2010,3,rosberg,Rosberg,Nico,Mercedes,mercedes,15,Finished,1:38.129,203.352,110.5,0,0.0
3,2010,4,kubica,Kubica,Robert,Renault,renault,12,Finished,1:38.074,203.466,167.0,0,1.0
3,2010,5,sutil,Sutil,Adrian,Force India,force_india,10,Finished,1:38.160,203.288,16.0,0,0.0
3,2010,6,hamilton,Hamilton,Lewis,McLaren,mclaren,8,Finished,1:37.745,204.151,2897.0,0,73.0
3,2010,7,massa,Massa,Felipe,Ferrari,ferrari,6,Finished,1:37.784,204.070,359.0,0,11.0
3,2010,8,button,Button,Jenson,McLaren,mclaren,4,Finished,1:38.501,202.584,362.0,0,8.0
3,2010,9,alguersuari,Alguersuari,Jaime,Toro Rosso,toro_rosso,2,Finished,1:39.489,200.572,2.0,0,0.0
3,2010,10,hulkenberg,Hülkenberg,Nico,Williams,williams,1,Finished,1:39.124,201.311,406.0,0,0.0
3,2010,11,buemi,Buemi,Sébastien,Toro Rosso,toro_rosso,0,Finished,1:37.610,204.433,6.0,0,0.0
3,2010,12,barrichello,Barrichello,Rubens,Williams,williams,0,+1 Lap,1:39.428,200.695,535.0,0,11.0
