Race ID,Year,Position,Driver ID,Last Name,First Name,Constructor,Constructor ID,Points,Status,Fastest Lap Time,Fastest Lap Avg Speed (kph),Total Points,Wins,Total Wins
1,2017,1,vettel,Vettel,Sebastian,Ferrari,ferrari,25,Finished,1:26.638,220.351,4558.0,1,90.0
1,2017,2,hamilton,Hamilton,Lewis,Mercedes,mercedes,18,Finished,1:27.033,219.351,4875.0,0,115.0
1,2017,3,bottas,Bottas,Valtteri,Mercedes,mercedes,15,Finished,1:26.593,220.465,1142.0,0,3.0
1,2017,4,raikkonen,Räikkönen,Kimi,Ferrari,ferrari,12,Finished,1:26.538,220.605,2937.0,0,40.0
1,2017,5,max_verstappen,Verstappen,Max,Red Bull,red_bull,10,Finished,1:26.964,219.525,684.0,0,4.0
1,2017,6,massa,Massa,Felipe,Williams,williams,8,Finished,1:28.045,216.830,1132.0,0,11.0
1,2017,7,perez,Pérez,Sergio,Force India,force_india,6,+1 Lap,1:28.336,216.115,840.0,0,0.0
1,2017,8,sainz,Sainz,Carlos,Toro Rosso,toro_rosso,4,+1 Lap,1:27.677,217.740,186.0,0,0.0
1,2017,9,kvyat,Kvyat,Daniil,Toro Rosso,toro_rosso,2,+1 Lap,1:26.711,220.165,263.0,0,0.0
1,2017,10,ocon,Ocon,Esteban,Force India,force_india,1,+1 Lap,1:28.475,215.776,88.0,0,0.0
1,2017,11,hulkenberg,Hülkenberg,Nico,Renault,renault,0,+1 Lap,1:28.486,215.749,767.0,0,0.0
1,2017,12,giovinazzi,Giovinazzi,Antonio,Sauber,sauber,0,+2 Laps,1:29.052,214.378,0.0,0,0.0
1,2017,13,vandoorne,Vandoorne,Stoffel,McLaren,mclaren,0,+2 Laps,1:29.440,213.448,15.0,0,0.0
1,2017,14,alonso,Alonso,Fernando,McLaren,mclaren,0,Vibrations,1:30.077,211.938,3681.0,0,64.0
1,2017,15,kevin_magnussen,Magnussen,Kevin,Haas F1 Team,haas,0,Suspension,1:27.568,218.011,143.0,0,0.0
1,2017,16,stroll,Stroll,Lance,Williams,williams,0,Brakes,1:29.389,213.569,40.0,0,0.0
1,2017,17,ricciardo,Ricciardo,Daniel,Red Bull,red_bull,0,Power Unit,1:29.447,213.431,1432.0,0,9.0
1,2017,18,ericsson,Ericsson,Marcus,Sauber,sauber,0,Hydraulics,1:32.052,207.391,18.0,0,0.0
1,2017,19,jolyon_palmer,Palmer,Jolyon,Renault,renault,0,Brakes,1:32.195,207.069,1.0,0,0.0
1,2017,20,grosjean,Grosjean,Romain,Haas F1 Team,haas,0,Water leak,1:30.183,211.689,660.0,0,0.0
2,2017,1,hamilton,Hamilton,Lewis,Mercedes,mercedes,25,Finished,1:35.378,205.745,4900.0,1,116.0
2,2017,2,vettel,Vettel,Sebastian,Ferrari,ferrari,18,Finished,1:35.423,205.648,4576.0,0,90.0
2,2017,3,max_verstappen,Verstappen,Max,Red Bull,red_bull,15,Finished,1:36.722,202.886,699.0,0,4.0
2,2017,4,ricciardo,Ricciardo,Daniel,Red Bull,red_bull,12,Finished,1:36.791,202.741,1444.0,0,9.0
2,2017,5,raikkonen,Räikkönen,Kimi,Ferrari,ferrari,10,Finished,1:36.003,204.406,2947.0,0,40.0
2,2017,6,bottas,Bottas,Valtteri,Mercedes,mercedes,8,Finished,1:35.849,204.734,1150.0,0,3.0
2,2017,7,sainz,Sainz,Carlos,Toro Rosso,toro_rosso,6,Finished,1:37.398,201.478,192.0,0,0.0
2,2017,8,kevin_magnussen,Magnussen,Kevin,Haas F1 Team,haas,4,+1 Lap,1:37.528,201.209,147.0,0,0.0
2,2017,9,perez,Pérez,Sergio,Force India,force_india,2,+1 Lap,1:36.531,203.288,842.0,0,0.0
2,2017,10,ocon,Ocon,Esteban,Force India,force_india,1,+1 Lap,1:37.036,202.230,89.0,0,0.0
2,2017,11,grosjean,Grosjean,Romain,Haas F1 Team,haas,0,+1 Lap,1:37.551,201.162,660.0,0,0.0
2,2017,12,hulkenberg,Hülkenberg,Nico,Renault,renault,0,+1 Lap,1:38.015,200.210,767.0,0,0.0
2,2017,13,jolyon_palmer,Palmer,Jolyon,Renault,renault,0,+1 Lap,1:38.181,199.871,1.0,0,0.0
2,2017,14,massa,Massa,Felipe,Williams,williams,0,+1 Lap,1:36.511,203.330,1132.0,0,11.0
2,2017,15,ericsson,Ericsson,Marcus,Sauber,sauber,0,+1 Lap,1:39.732,196.763,18.0,0,0.0
2,2017,16,alonso,Alonso,Fernando,McLaren,mclaren,0,Driveshaft,1:39.496,197.230,3681.0,0,64.0
2,2017,17,kvyat,Kvyat,Daniil,Toro Rosso,toro_rosso,0,Hydraulics,1:40.090,196.059,263.0,0,0.0
2,2017,18,vandoorne,Vandoorne,Stoffel,McLaren,mclaren,0,Fuel pressure,1:41.460,193.412,15.0,0,0.0
2,2017,19,giovinazzi,Giovinazzi,Antonio,Sauber,sauber,0,Accident,,,0.0,0,0.0
2,2017,20,stroll,Stroll,Lance,Williams,williams,0,Collision,,,40.0,0,0.0
3,2017,1,vettel,Vettel,Sebastian,Ferrari,ferrari,25,Finished,1:33.826,207.652,4601.0,1,91.0
3,2017,2,hamilton,Hamilton,Lewis,Mercedes,mercedes,18,Finished,1:32.798,209.952,4918.0,0,116.0
3,2017,3,bottas,Bottas,Valtteri,Mercedes,mercedes,15,Finished,1:34.087,207.076,1165.0,0,3.0
3,2017,4,raikkonen,Räikkönen,Kimi,Ferrari,ferrari,12,Finished,1:33.720,207.887,2959.0,0,40.0
3,2017,5,ricciardo,Ricciardo,Daniel,Red Bull,red_bull,10,Finished,1:33.495,208.387,1454.0,0,9.0
3,2017,6,massa,Massa,Felipe,Williams,williams,8,Finished,1:34.256,206.705,1140.0,0,11.0
3,2017,7,perez,Pérez,Sergio,Force India,force_india,6,Finished,1:34.609,205.933,848.0,0,0.0
3,2017,8,grosjean,Grosjean,Romain,Haas F1 Team,haas,4,Finished,1:34.948,205.198,664.0,0,0.0
3,2017,9,hulkenberg,Hülkenberg,Nico,Renault,renault,2,Finished,1:35.372,204.286,769.0,0,0.0
3,2017,10,ocon,Ocon,Esteban,Force India,force_india,1,Finished,1:35.179,204.700,90.0,0,0.0
3,2017,11,wehrlein,Wehrlein,Pascal,Sauber,sauber,0,+1 Lap,1:36.786,201.301,1.0,0,0.0
3,2017,12,kvyat,Kvyat,Daniil,Toro Rosso,toro_rosso,0,+1 Lap,1:34.985,205.118,263.0,0,0.0
3,2017,13,jolyon_palmer,Palmer,Jolyon,Renault,renault,0,+1 Lap,1:35.552,203.901,1.0,0,0.0
3,2017,14,alonso,Alonso,Fernando,McLaren,mclaren,0,Power Unit,1:35.595,203.809,3681.0,0,64.0
3,2017,15,ericsson,Ericsson,Marcus,Sauber,sauber,0,Gearbox,1:35.086,204.900,18.0,0,0.0
3,2017,16,sainz,Sainz,Carlos,Toro Rosso,toro_rosso,0,Collision,1:38.026,198.755,192.0,0,0.0
3,2017,17,stroll,Stroll,Lance,Williams,williams,0,Collision,1:36.303,202.311,40.0,0,0.0
3,2017,18,max_verstappen,Verstappen,Max,Red Bull,red_bull,0,Brakes,1:36.681,201.520,699.0,0,4.0
3,2017,19,kevin_magnussen,Magnussen,Kevin,Haas F1 Team,haas,0,Electrical,1:38.718,197.362,147.0,0,0.0
3,2017,20,vandoorne,Vandoorne,Stoffel,McLaren,mclaren,0,Power Unit,,,15.0,0,0.0
4,2017,1,bottas,Bottas,Valtteri,Mercedes,mercedes,25,Finished,1:37.367,216.221,1190.0,1,4.0
4,2017,2,vettel,Vettel,Sebastian,Ferrari,ferrari,18,Finished,1:37.312,216.343,4619.0,0,91.0
4,2017,3,raikkonen,Räikkönen,Kimi,Ferrari,ferrari,15,Finished,1:36.844,217.388,2974.0,0,40.0
4,2017,4,hamilton,Hamilton,Lewis,Mercedes,mercedes,12,Finished,1:38.398,213.955,4930.0,0,116.0
4,2017,5,max_verstappen,Verstappen,Max,Red Bull,red_bull,10,Finished,1:38.429,213.888,709.0,0,4.0
4,2017,6,perez,Pérez,Sergio,Force India,force_india,8,Finished,1:38.661,213.385,856.0,0,0.0
4,2017,7,ocon,Ocon,Esteban,Force India,force_india,6,Finished,1:38.745,213.203,96.0,0,0.0
4,2017,8,hulkenberg,Hülkenberg,Nico,Renault,renault,4,Finished,1:38.418,213.912,773.0,0,0.0
4,2017,9,massa,Massa,Felipe,Williams,williams,2,+1 Lap,1:38.232,214.317,1142.0,0,11.0
4,2017,10,sainz,Sainz,Carlos,Toro Rosso,toro_rosso,1,+1 Lap,1:38.858,212.960,193.0,0,0.0
4,2017,11,stroll,Stroll,Lance,Williams,williams,0,+1 Lap,1:38.870,212.934,40.0,0,0.0
4,2017,12,kvyat,Kvyat,Daniil,Toro Rosso,toro_rosso,0,+1 Lap,1:38.300,214.168,263.0,0,0.0
4,2017,13,kevin_magnussen,Magnussen,Kevin,Haas F1 Team,haas,0,+1 Lap,1:39.566,211.445,147.0,0,0.0
4,2017,14,vandoorne,Vandoorne,Stoffel,McLaren,mclaren,0,+1 Lap,1:39.790,210.971,15.0,0,0.0
4,2017,15,ericsson,Ericsson,Marcus,Sauber,sauber,0,+1 Lap,1:39.835,210.875,18.0,0,0.0
4,2017,16,wehrlein,Wehrlein,Pascal,Sauber,sauber,0,+2 Laps,1:40.922,208.604,1.0,0,0.0
4,2017,17,ricciardo,Ricciardo,Daniel,Red Bull,red_bull,0,Brakes,1:42.285,205.824,1454.0,0,9.0
4,2017,18,jolyon_palmer,Palmer,Jolyon,Renault,renault,0,Collision,,,1.0,0,0.0
4,2017,19,grosjean,Grosjean,Romain,Haas F1 Team,haas,0,Collision,,,664.0,0,0.0
4,2017,20,alonso,Alonso,Fernando,McLaren,mclaren,0,Power Unit,,,3681.0,0,64.0
5,2017,1,hamilton,Hamilton,Lewis,Mercedes,mercedes,25,Finished,1:23.593,200.471,4955.0,1,117.0
5,2017,2,vettel,Vettel,Sebastian,Ferrari,ferrari,18,Finished,1:23.674,200.277,4637.0,0,91.0
5,2017,3,ricciardo,Ricciardo,Daniel,Red Bull,red_bull,15,Finished,1:23.686,200.248,1469.0,0,9.0
5,2017,4,perez,Pérez,Sergio,Force India,force_india,12,+1 Lap,1:25.755,195.417,868.0,0,0.0
5,2017,5,ocon,Ocon,Esteban,Force India,force_india,10,+1 Lap,1:26.276,194.237,106.0,0,0.0
5,2017,6,hulkenberg,Hülkenberg,Nico,Renault,renault,8,+1 Lap,1:26.703,193.280,781.0,0,0.0
5,2017,7,sainz,Sainz,Carlos,Toro Rosso,toro_rosso,6,+1 Lap,1:26.186,194.439,199.0,0,0.0
5,2017,8,wehrlein,Wehrlein,Pascal,Sauber,sauber,4,+1 Lap,1:26.476,193.787,5.0,0,0.0
5,2017,9,kvyat,Kvyat,Daniil,Toro Rosso,toro_rosso,2,+1 Lap,1:25.976,194.914,265.0,0,0.0
5,2017,10,grosjean,Grosjean,Romain,Haas F1 Team,haas,1,+1 Lap,1:26.871,192.906,665.0,0,0.0
5,2017,11,ericsson,Ericsson,Marcus,Sauber,sauber,0,+2 Laps,1:26.213,194.379,18.0,0,0.0
5,2017,12,alonso,Alonso,Fernando,McLaren,mclaren,0,+2 Laps,1:23.894,199.752,3681.0,0,64.0
5,2017,13,massa,Massa,Felipe,Williams,williams,0,+2 Laps,1:26.472,193.796,1142.0,0,11.0
5,2017,14,kevin_magnussen,Magnussen,Kevin,Haas F1 Team,haas,0,+2 Laps,1:26.371,194.023,147.0,0,0.0
5,2017,15,jolyon_palmer,Palmer,Jolyon,Renault,renault,0,+2 Laps,1:24.843,197.517,1.0,0,0.0
5,2017,16,stroll,Stroll,Lance,Williams,williams,0,+2 Laps,1:26.838,192.980,40.0,0,0.0
5,2017,17,bottas,Bottas,Valtteri,Mercedes,mercedes,0,Power Unit,1:24.696,197.860,1190.0,0,4.0
5,2017,18,vandoorne,Vandoorne,Stoffel,McLaren,mclaren,0,Collision,1:27.554,191.401,15.0,0,0.0
5,2017,19,max_verstappen,Verstappen,Max,Red Bull,red_bull,0,Collision damage,,,709.0,0,4.0
5,2017,20,raikkonen,Räikkönen,Kimi,Ferrari,ferrari,0,Collision damage,,,2974.0,0,40.0
6,2017,1,vettel,Vettel,Sebastian,Ferrari,ferrari,25,Finished,1:15.238,159.669,4662.0,1,92.0
6,2017,2,raikkonen,Räikkönen,Kimi,Ferrari,ferrari,18,Finished,1:15.527,159.058,2992.0,0,40.0
6,2017,3,ricciardo,Ricciardo,Daniel,Red Bull,red_bull,15,Finished,1:15.756,158.577,1484.0,0,9.0
6,2017,4,bottas,Bottas,Valtteri,Mercedes,mercedes,12,Finished,1:16.439,157.160,1202.0,0,4.0
6,2017,5,max_verstappen,Verstappen,Max,Red Bull,red_bull,10,Finished,1:16.329,157.387,719.0,0,4.0
6,2017,6,sainz,Sainz,Carlos,Toro Rosso,toro_rosso,8,Finished,1:16.649,156.730,207.0,0,0.0
