Race ID,Year,Position,Driver ID,Last Name,First Name,Constructor,Constructor ID,Points,Status,Fastest Lap Time,Fastest Lap Avg Speed (kph),Total Points,Wins,Total Wins
1,2008,1,hamilton,Hamilton,Lewis,McLaren,mclaren,10,Finished,1:27.452,218.300,2729.0,1,67.0
1,2008,2,heidfeld,Heidfeld,Nick,BMW Sauber,bmw_sauber,8,Finished,1:27.739,217.586,148.0,0,0.0
1,2008,3,rosberg,Rosberg,Nico,Williams,williams,6,Finished,1:28.090,216.719,30.0,0,0.0
1,2008,4,alonso,Alonso,Fernando,Renault,renault,5,Finished,1:28.603,215.464,2344.0,0,51.0
1,2008,5,kovalainen,Kovalainen,Heikki,McLaren,mclaren,4,Finished,1:27.418,218.385,34.0,0,0.0
1,2008,6,nakajima,Nakajima,Kazuki,Williams,williams,3,+1 Lap,1:29.639,212.974,3.0,0,0.0
1,2008,7,bourdais,Bourdais,Sébastien,Toro Rosso,toro_rosso,2,Engine,1:29.534,213.224,2.0,0,0.0
1,2008,8,raikkonen,Räikkönen,Kimi,Ferrari,ferrari,1,Engine,1:27.903,217.180,2022.0,0,35.0
1,2008,9,kubica,Kubica,Robert,BMW Sauber,bmw_sauber,0,Collision,1:28.753,215.100,45.0,0,0.0
1,2008,10,glock,Glock,Timo,Toyota,toyota,0,Accident,1:29.558,213.166,2.0,0,0.0
1,2008,11,sato,Sato,Takuma,Super Aguri,super_aguri,0,Transmission,1:30.892,210.038,44.0,0,0.0
1,2008,12,piquet_jr,Piquet Jr.,Nelson,Renault,renault,0,Clutch,1:31.384,208.907,0.0,0,0.0
1,2008,13,massa,Massa,Felipe,Ferrari,ferrari,0,Engine,1:28.175,216.510,201.0,0,5.0
1,2008,14,coulthard,Coulthard,David,Red Bull,red_bull,0,Collision,1:29.502,213.300,306.0,0,7.0
1,2008,15,trulli,Trulli,Jarno,Toyota,toyota,0,Electrical,1:29.310,213.758,172.0,0,1.0
1,2008,16,sutil,Sutil,Adrian,Force India,force_india,0,Hydraulics,1:32.021,207.461,1.0,0,0.0
1,2008,17,webber,Webber,Mark,Red Bull,red_bull,0,Collision,,,79.0,0,0.0
1,2008,18,button,Button,Jenson,Honda,honda,0,Collision,,,229.0,0,1.0
1,2008,19,davidson,Davidson,Anthony,Super Aguri,super_aguri,0,Collision,,,0.0,0,0.0
1,2008,20,vettel,Vettel,Sebastian,Toro Rosso,toro_rosso,0,Collision,,,2431.0,0,47.0
1,2008,21,fisichella,Fisichella,Giancarlo,Force India,force_india,0,Collision,,,218.0,0,3.0
1,2008,22,barrichello,Barrichello,Rubens,Honda,honda,0,Disqualified,1:28.736,215.141,442.0,0,9.0
2,2008,1,raikkonen,Räikkönen,Kimi,Ferrari,ferrari,10,Finished,1:35.405,209.158,2032.0,1,36.0
2,2008,2,kubica,Kubica,Robert,BMW Sauber,bmw_sauber,8,Finished,1:35.921,208.033,53.0,0,0.0
2,2008,3,kovalainen,Kovalainen,Heikki,McLaren,mclaren,6,Finished,1:35.922,208.031,40.0,0,0.0
2,2008,4,trulli,Trulli,Jarno,Toyota,toyota,5,Finished,1:36.068,207.715,177.0,0,1.0
2,2008,5,hamilton,Hamilton,Lewis,McLaren,mclaren,4,Finished,1:35.462,209.033,2733.0,0,67.0
2,2008,6,heidfeld,Heidfeld,Nick,BMW Sauber,bmw_sauber,3,Finished,1:35.366,209.244,151.0,0,0.0
2,2008,7,webber,Webber,Mark,Red Bull,red_bull,2,Finished,1:36.696,206.366,81.0,0,0.0
2,2008,8,alonso,Alonso,Fernando,Renault,renault,1,Finished,1:36.288,207.240,2345.0,0,51.0
2,2008,9,coulthard,Coulthard,David,Red Bull,red_bull,0,Finished,1:36.206,207.417,306.0,0,7.0
2,2008,10,button,Button,Jenson,Honda,honda,0,Finished,1:35.715,208.481,229.0,0,1.0
2,2008,11,piquet_jr,Piquet Jr.,Nelson,Renault,renault,0,Finished,1:36.956,205.812,0.0,0,0.0
2,2008,12,fisichella,Fisichella,Giancarlo,Force India,force_india,0,+1 Lap,1:36.962,205.800,218.0,0,3.0
2,2008,13,barrichello,Barrichello,Rubens,Honda,honda,0,+1 Lap,1:36.693,206.372,442.0,0,9.0
2,2008,14,rosberg,Rosberg,Nico,Williams,williams,0,+1 Lap,1:36.782,206.182,30.0,0,0.0
