Race ID,Year,Position,Driver ID,Last Name,First Name,Constructor,Constructor ID,Points,Status,Fastest Lap Time,Fastest Lap Avg Speed (kph),Total Points,Wins,Total Wins
1,2016,1,rosberg,Rosberg,Nico,Mercedes,mercedes,25,Finished,1:30.557,210.815,1234.5,1,15.0
1,2016,2,hamilton,Hamilton,Lewis,Mercedes,mercedes,18,Finished,1:30.646,210.608,4495.0,0,105.0
1,2016,3,vettel,Vettel,Sebastian,Ferrari,ferrari,15,Finished,1:29.951,212.235,4336.0,0,89.0
1,2016,4,ricciardo,Ricciardo,Daniel,Red Bull,red_bull,12,Finished,1:28.997,214.510,1188.0,0,8.0
1,2016,5,massa,Massa,Felipe,Williams,williams,10,Finished,1:32.288,206.861,1081.0,0,11.0
1,2016,6,grosjean,Grosjean,Romain,Haas F1 Team,haas,8,Finished,1:32.862,205.582,639.0,0,0.0
1,2016,7,hulkenberg,Hülkenberg,Nico,Force India,force_india,6,Finished,1:32.833,205.646,701.0,0,0.0
1,2016,8,bottas,Bottas,Valtteri,Williams,williams,4,Finished,1:32.725,205.886,1046.0,0,3.0
1,2016,9,sainz,Sainz,Carlos,Toro Rosso,toro_rosso,2,Finished,1:31.671,208.253,138.0,0,0.0
1,2016,10,max_verstappen,Verstappen,Max,Toro Rosso,toro_rosso,1,Finished,1:31.516,208.606,471.0,0,3.0
1,2016,11,jolyon_palmer,Palmer,Jolyon,Renault,renault,0,Finished,1:32.955,205.376,0.0,0,0.0
1,2016,12,kevin_magnussen,Magnussen,Kevin,Renault,renault,0,Finished,1:32.452,206.494,136.0,0,0.0
1,2016,13,perez,Pérez,Sergio,Force India,force_india,0,Finished,1:32.780,205.764,733.0,0,0.0
1,2016,14,button,Button,Jenson,McLaren,mclaren,0,+1 Lap,1:31.684,208.223,1214.0,0,15.0
1,2016,15,nasr,Nasr,Felipe,Sauber,sauber,0,+1 Lap,1:32.711,205.917,27.0,0,0.0
1,2016,16,wehrlein,Wehrlein,Pascal,Manor Marussia,manor,0,+1 Lap,1:32.673,206.001,0.0,0,0.0
1,2016,17,ericsson,Ericsson,Marcus,Sauber,sauber,0,Engine,1:33.892,203.327,18.0,0,0.0
1,2016,18,raikkonen,Räikkönen,Kimi,Ferrari,ferrari,0,Engine,1:30.701,210.480,2739.0,0,40.0
1,2016,19,haryanto,Haryanto,Rio,Manor Marussia,manor,0,Mechanical,1:33.847,203.424,0.0,0,0.0
1,2016,20,gutierrez,Gutiérrez,Esteban,Haas F1 Team,haas,0,Collision,1:32.998,205.281,6.0,0,0.0
1,2016,21,alonso,Alonso,Fernando,McLaren,mclaren,0,Collision,1:32.553,206.268,3627.0,0,64.0
1,2016,22,kvyat,Kvyat,Daniil,Red Bull,red_bull,0,Retired,,,236.0,0,0.0
2,2016,1,rosberg,Rosberg,Nico,Mercedes,mercedes,25,Finished,1:34.482,206.210,1259.5,1,16.0
2,2016,2,raikkonen,Räikkönen,Kimi,Ferrari,ferrari,18,Finished,1:35.158,204.745,2757.0,0,40.0
2,2016,3,hamilton,Hamilton,Lewis,Mercedes,mercedes,15,Finished,1:34.677,205.785,4510.0,0,105.0
2,2016,4,ricciardo,Ricciardo,Daniel,Red Bull,red_bull,12,Finished,1:36.064,202.814,1200.0,0,8.0
2,2016,5,grosjean,Grosjean,Romain,Haas F1 Team,haas,10,Finished,1:36.095,202.749,649.0,0,0.0
2,2016,6,max_verstappen,Verstappen,Max,Toro Rosso,toro_rosso,8,Finished,1:35.504,204.004,479.0,0,3.0
2,2016,7,kvyat,Kvyat,Daniil,Red Bull,red_bull,6,+1 Lap,1:35.678,203.633,242.0,0,0.0
2,2016,8,massa,Massa,Felipe,Williams,williams,4,+1 Lap,1:37.560,199.704,1085.0,0,11.0
2,2016,9,bottas,Bottas,Valtteri,Williams,williams,2,+1 Lap,1:37.077,200.698,1048.0,0,3.0
2,2016,10,vandoorne,Vandoorne,Stoffel,McLaren,mclaren,1,+1 Lap,1:36.121,202.694,15.0,0,0.0
2,2016,11,kevin_magnussen,Magnussen,Kevin,Renault,renault,0,+1 Lap,1:36.730,201.418,136.0,0,0.0
2,2016,12,ericsson,Ericsson,Marcus,Sauber,sauber,0,+1 Lap,1:38.003,198.802,18.0,0,0.0
2,2016,13,wehrlein,Wehrlein,Pascal,Manor Marussia,manor,0,+1 Lap,1:35.448,204.123,0.0,0,0.0
2,2016,14,nasr,Nasr,Felipe,Sauber,sauber,0,+1 Lap,1:35.360,204.312,27.0,0,0.0
2,2016,15,hulkenberg,Hülkenberg,Nico,Force India,force_india,0,+1 Lap,1:35.188,204.681,701.0,0,0.0
2,2016,16,perez,Pérez,Sergio,Force India,force_india,0,+1 Lap,1:36.067,202.808,733.0,0,0.0
2,2016,17,haryanto,Haryanto,Rio,Manor Marussia,manor,0,+1 Lap,1:36.685,201.512,0.0,0,0.0
2,2016,18,sainz,Sainz,Carlos,Toro Rosso,toro_rosso,0,Retired,1:38.408,197.983,138.0,0,0.0
2,2016,19,gutierrez,Gutiérrez,Esteban,Haas F1 Team,haas,0,Retired,1:39.341,196.124,6.0,0,0.0
2,2016,20,button,Button,Jenson,McLaren,mclaren,0,Power Unit,1:39.427,195.954,1214.0,0,15.0
2,2016,21,vettel,Vettel,Sebastian,Ferrari,ferrari,0,Engine,,,4336.0,0,89.0
2,2016,22,jolyon_palmer,Palmer,Jolyon,Renault,renault,0,Hydraulics,,,0.0,0,0.0
3,2016,1,rosberg,Rosberg,Nico,Mercedes,mercedes,25,Finished,1:40.418,195.419,1284.5,1,17.0
3,2016,2,vettel,Vettel,Sebastian,Ferrari,ferrari,18,Finished,1:40.610,195.046,4354.0,0,89.0
3,2016,3,kvyat,Kvyat,Daniil,Red Bull,red_bull,15,Finished,1:41.546,193.248,257.0,0,0.0
3,2016,4,ricciardo,Ricciardo,Daniel,Red Bull,red_bull,12,Finished,1:41.015,194.264,1212.0,0,8.0
3,2016,5,raikkonen,Räikkönen,Kimi,Ferrari,ferrari,10,Finished,1:40.593,195.079,2767.0,0,40.0
3,2016,6,massa,Massa,Felipe,Williams,williams,8,Finished,1:41.815,192.737,1093.0,0,11.0
3,2016,7,hamilton,Hamilton,Lewis,Mercedes,mercedes,6,Finished,1:40.662,194.945,4516.0,0,105.0
3,2016,8,max_verstappen,Verstappen,Max,Toro Rosso,toro_rosso,4,Finished,1:40.399,195.456,483.0,0,3.0
