Race ID,Year,Position,Driver ID,Last Name,First Name,Constructor,Constructor ID,Points,Status,Fastest Lap Time,Fastest Lap Avg Speed (kph),Total Points,Wins,Total Wins
1,2014,1,rosberg,Rosberg,Nico,Mercedes,mercedes,25,Finished,1:32.478,206.436,595.5,1,4.0
1,2014,2,kevin_magnussen,Magnussen,Kevin,McLaren,mclaren,18,Finished,1:33.066,205.131,99.0,0,0.0
1,2014,3,button,Button,Jenson,McLaren,mclaren,15,Finished,1:32.917,205.460,1087.0,0,15.0
1,2014,4,alonso,Alonso,Fernando,Ferrari,ferrari,12,Finished,1:33.186,204.867,3467.0,0,64.0
1,2014,5,bottas,Bottas,Valtteri,Williams,williams,10,Finished,1:32.616,206.128,730.0,0,3.0
1,2014,6,hulkenberg,Hülkenberg,Nico,Force India,force_india,8,Finished,1:32.568,206.235,549.0,0,0.0
1,2014,7,raikkonen,Räikkönen,Kimi,Ferrari,ferrari,6,Finished,1:33.210,204.814,2540.0,0,40.0
1,2014,8,vergne,Vergne,Jean-Éric,Toro Rosso,toro_rosso,4,Finished,1:33.691,203.763,33.0,0,0.0
1,2014,9,kvyat,Kvyat,Daniil,Toro Rosso,toro_rosso,2,Finished,1:33.864,203.387,135.0,0,0.0
1,2014,10,perez,Pérez,Sergio,Force India,force_india,1,Finished,1:32.634,206.088,597.0,0,0.0
1,2014,11,sutil,Sutil,Adrian,Sauber,sauber,0,+1 Lap,1:33.366,204.472,124.0,0,0.0
1,2014,12,gutierrez,Gutiérrez,Esteban,Sauber,sauber,0,+1 Lap,1:34.564,201.882,6.0,0,0.0
1,2014,13,chilton,Chilton,Max,Marussia,marussia,0,+2 Laps,1:34.202,202.658,0.0,0,0.0
1,2014,14,jules_bianchi,Bianchi,Jules,Marussia,marussia,0,+8 Laps,1:35.635,199.621,0.0,0,0.0
1,2014,15,grosjean,Grosjean,Romain,Lotus F1,lotus_f1,0,ERS,1:35.281,200.363,572.0,0,0.0
1,2014,16,maldonado,Maldonado,Pastor,Lotus F1,lotus_f1,0,ERS,1:34.766,201.451,47.0,0,1.0
1,2014,17,ericsson,Ericsson,Marcus,Caterham,caterham,0,Oil pressure,1:37.332,196.141,9.0,0,0.0
1,2014,18,vettel,Vettel,Sebastian,Red Bull,red_bull,0,Engine,1:37.064,196.682,3876.0,0,86.0
1,2014,19,hamilton,Hamilton,Lewis,Mercedes,mercedes,0,Engine,1:49.947,173.636,3712.0,0,84.0
1,2014,20,massa,Massa,Felipe,Williams,williams,0,Collision,1:40.287,190.361,816.0,0,11.0
1,2014,21,kobayashi,Kobayashi,Kamui,Caterham,caterham,0,Collision,,,125.0,0,0.0
1,2014,22,ricciardo,Ricciardo,Daniel,Red Bull,red_bull,0,Disqualified,,,846.0,0,5.0
2,2014,1,hamilton,Hamilton,Lewis,Mercedes,mercedes,25,Finished,1:43.066,193.611,3737.0,1,85.0
2,2014,2,rosberg,Rosberg,Nico,Mercedes,mercedes,18,Finished,1:43.960,191.946,613.5,0,4.0
2,2014,3,vettel,Vettel,Sebastian,Red Bull,red_bull,15,Finished,1:44.289,191.341,3891.0,0,86.0
2,2014,4,alonso,Alonso,Fernando,Ferrari,ferrari,12,Finished,1:44.165,191.569,3479.0,0,64.0
2,2014,5,hulkenberg,Hülkenberg,Nico,Force India,force_india,10,Finished,1:45.982,188.284,559.0,0,0.0
2,2014,6,button,Button,Jenson,McLaren,mclaren,8,Finished,1:46.039,188.183,1095.0,0,15.0
2,2014,7,massa,Massa,Felipe,Williams,williams,6,Finished,1:44.897,190.232,822.0,0,11.0
2,2014,8,bottas,Bottas,Valtteri,Williams,williams,4,Finished,1:45.475,189.189,734.0,0,3.0
2,2014,9,kevin_magnussen,Magnussen,Kevin,McLaren,mclaren,2,+1 Lap,1:45.373,189.372,101.0,0,0.0
2,2014,10,kvyat,Kvyat,Daniil,Toro Rosso,toro_rosso,1,+1 Lap,1:46.695,187.026,136.0,0,0.0
2,2014,11,grosjean,Grosjean,Romain,Lotus F1,lotus_f1,0,+1 Lap,1:46.224,187.855,572.0,0,0.0
2,2014,12,raikkonen,Räikkönen,Kimi,Ferrari,ferrari,0,+1 Lap,1:45.129,189.812,2540.0,0,40.0
2,2014,13,kobayashi,Kobayashi,Kamui,Caterham,caterham,0,+1 Lap,1:47.753,185.190,125.0,0,0.0
2,2014,14,ericsson,Ericsson,Marcus,Caterham,caterham,0,+2 Laps,1:47.500,185.626,9.0,0,0.0
2,2014,15,chilton,Chilton,Max,Marussia,marussia,0,+2 Laps,1:48.249,184.341,0.0,0,0.0
2,2014,16,ricciardo,Ricciardo,Daniel,Red Bull,red_bull,0,Technical,1:44.675,190.635,846.0,0,5.0
2,2014,17,gutierrez,Gutiérrez,Esteban,Sauber,sauber,0,Gearbox,1:47.782,185.140,6.0,0,0.0
2,2014,18,sutil,Sutil,Adrian,Sauber,sauber,0,Electrical,1:48.040,184.698,124.0,0,0.0
2,2014,19,vergne,Vergne,Jean-Éric,Toro Rosso,toro_rosso,0,Power Unit,1:48.527,183.869,33.0,0,0.0
2,2014,20,jules_bianchi,Bianchi,Jules,Marussia,marussia,0,Brakes,1:51.473,179.010,0.0,0,0.0
2,2014,21,maldonado,Maldonado,Pastor,Lotus F1,lotus_f1,0,Engine,1:50.929,179.888,47.0,0,1.0
2,2014,22,perez,Pérez,Sergio,Force India,force_india,0,Withdrew,,,597.0,0,0.0
3,2014,1,hamilton,Hamilton,Lewis,Mercedes,mercedes,25,Finished,1:37.108,200.634,3762.0,1,86.0
3,2014,2,rosberg,Rosberg,Nico,Mercedes,mercedes,18,Finished,1:37.020,200.816,631.5,0,4.0
3,2014,3,perez,Pérez,Sergio,Force India,force_india,15,Finished,1:39.320,196.165,612.0,0,0.0
3,2014,4,ricciardo,Ricciardo,Daniel,Red Bull,red_bull,12,Finished,1:39.269,196.266,858.0,0,5.0
3,2014,5,hulkenberg,Hülkenberg,Nico,Force India,force_india,10,Finished,1:38.785,197.228,569.0,0,0.0
3,2014,6,vettel,Vettel,Sebastian,Red Bull,red_bull,8,Finished,1:39.312,196.181,3899.0,0,86.0
3,2014,7,massa,Massa,Felipe,Williams,williams,6,Finished,1:39.272,196.260,828.0,0,11.0
3,2014,8,bottas,Bottas,Valtteri,Williams,williams,4,Finished,1:39.762,195.296,738.0,0,3.0
3,2014,9,alonso,Alonso,Fernando,Ferrari,ferrari,2,Finished,1:39.732,195.355,3481.0,0,64.0
3,2014,10,raikkonen,Räikkönen,Kimi,Ferrari,ferrari,1,Finished,1:39.438,195.933,2541.0,0,40.0
3,2014,11,kvyat,Kvyat,Daniil,Toro Rosso,toro_rosso,0,Finished,1:40.160,194.520,136.0,0,0.0
3,2014,12,grosjean,Grosjean,Romain,Lotus F1,lotus_f1,0,Finished,1:39.443,195.923,572.0,0,0.0
3,2014,13,chilton,Chilton,Max,Marussia,marussia,0,Finished,1:41.825,191.340,0.0,0,0.0
3,2014,14,maldonado,Maldonado,Pastor,Lotus F1,lotus_f1,0,Finished,1:39.666,195.484,47.0,0,1.0
3,2014,15,kobayashi,Kobayashi,Kamui,Caterham,caterham,0,Finished,1:41.246,192.434,125.0,0,0.0
3,2014,16,jules_bianchi,Bianchi,Jules,Marussia,marussia,0,+1 Lap,1:42.175,190.684,0.0,0,0.0
