Race ID,Year,Position,Driver ID,Last Name,First Name,Constructor,Constructor ID,Points,Status,Fastest Lap Time,Fastest Lap Avg Speed (kph),Total Points,Wins,Total Wins
1,2003,1,coulthard,Coulthard,David,McLaren,mclaren,10,Finished,,,189.0,1,7.0
1,2003,2,montoya,Pablo Montoya,Juan,Williams,williams,8,Finished,,,89.0,0,1.0
1,2003,3,raikkonen,Räikkönen,Kimi,McLaren,mclaren,6,Finished,,,1604.0,0,20.0
1,2003,4,michael_schumacher,Schumacher,Michael,Ferrari,ferrari,5,Finished,,,380.0,0,29.0
1,2003,5,trulli,Trulli,Jarno,Renault,renault,4,Finished,,,31.0,0,0.0
1,2003,6,frentzen,Frentzen,Heinz-Harald,Sauber,sauber,3,Finished,,,22.0,0,0.0
1,2003,7,alonso,Alonso,Fernando,Renault,renault,2,Finished,,,1851.0,0,32.0
1,2003,8,ralf_schumacher,Schumacher,Ralf,Williams,williams,1,Finished,,,116.0,0,4.0
1,2003,9,villeneuve,Villeneuve,Jacques,BAR,bar,0,Finished,,,33.0,0,0.0
1,2003,10,button,Button,Jenson,BAR,bar,0,Finished,,,28.0,0,0.0
1,2003,11,verstappen,Verstappen,Jos,Minardi,minardi,0,+1 Lap,,,6.0,0,0.0
1,2003,12,fisichella,Fisichella,Giancarlo,Jordan,jordan,0,Gearbox,,,33.0,0,0.0
1,2003,13,pizzonia,Pizzonia,Antônio,Jaguar,jaguar,0,Suspension,,,0.0,0,0.0
1,2003,14,panis,Panis,Olivier,Toyota,toyota,0,Fuel pressure,,,8.0,0,0.0
1,2003,15,heidfeld,Heidfeld,Nick,Sauber,sauber,0,Suspension,,,19.0,0,0.0
1,2003,16,wilson,Wilson,Justin,Minardi,minardi,0,Radiator,,,0.0,0,0.0
1,2003,17,webber,Webber,Mark,Jaguar,jaguar,0,Suspension,,,2.0,0,0.0
1,2003,18,matta,da Matta,Cristiano,Toyota,toyota,0,Spun off,,,0.0,0,0.0
1,2003,19,firman,Firman,Ralph,Jordan,jordan,0,Accident,,,0.0,0,0.0
1,2003,20,barrichello,Barrichello,Rubens,Ferrari,ferrari,0,Accident,,,195.0,0,5.0
2,2003,1,raikkonen,Räikkönen,Kimi,McLaren,mclaren,10,Finished,,,1614.0,1,21.0
2,2003,2,barrichello,Barrichello,Rubens,Ferrari,ferrari,8,Finished,,,203.0,0,5.0
2,2003,3,alonso,Alonso,Fernando,Renault,renault,6,Finished,,,1857.0,0,32.0
2,2003,4,ralf_schumacher,Schumacher,Ralf,Williams,williams,5,Finished,,,121.0,0,4.0
2,2003,5,trulli,Trulli,Jarno,Renault,renault,4,+1 Lap,,,35.0,0,0.0
2,2003,6,michael_schumacher,Schumacher,Michael,Ferrari,ferrari,3,+1 Lap,,,383.0,0,29.0
2,2003,7,button,Button,Jenson,BAR,bar,2,+1 Lap,,,30.0,0,0.0
2,2003,8,heidfeld,Heidfeld,Nick,Sauber,sauber,1,+1 Lap,,,20.0,0,0.0
2,2003,9,frentzen,Frentzen,Heinz-Harald,Sauber,sauber,0,+1 Lap,,,22.0,0,0.0
2,2003,10,firman,Firman,Ralph,Jordan,jordan,0,+1 Lap,,,0.0,0,0.0
2,2003,11,matta,da Matta,Cristiano,Toyota,toyota,0,+1 Lap,,,0.0,0,0.0
2,2003,12,montoya,Pablo Montoya,Juan,Williams,williams,0,+3 Laps,,,89.0,0,1.0
2,2003,13,verstappen,Verstappen,Jos,Minardi,minardi,0,+4 Laps,,,6.0,0,0.0
2,2003,14,pizzonia,Pizzonia,Antônio,Jaguar,jaguar,0,Spun off,,,0.0,0,0.0
2,2003,15,wilson,Wilson,Justin,Minardi,minardi,0,Mechanical,,,0.0,0,0.0
2,2003,16,webber,Webber,Mark,Jaguar,jaguar,0,Engine,,,2.0,0,0.0
2,2003,17,panis,Panis,Olivier,Toyota,toyota,0,Fuel pressure,,,8.0,0,0.0
2,2003,18,coulthard,Coulthard,David,McLaren,mclaren,0,Electrical,,,189.0,0,7.0
2,2003,19,fisichella,Fisichella,Giancarlo,Jordan,jordan,0,Electrical,,,33.0,0,0.0
2,2003,20,villeneuve,Villeneuve,Jacques,BAR,bar,0,Electrical,,,33.0,0,0.0
3,2003,1,fisichella,Fisichella,Giancarlo,Jordan,jordan,10,Finished,,,43.0,1,1.0
3,2003,2,raikkonen,Räikkönen,Kimi,McLaren,mclaren,8,Finished,,,1622.0,0,21.0
3,2003,3,alonso,Alonso,Fernando,Renault,renault,6,Finished,,,1863.0,0,32.0
3,2003,4,coulthard,Coulthard,David,McLaren,mclaren,5,Finished,,,194.0,0,7.0
3,2003,5,frentzen,Frentzen,Heinz-Harald,Sauber,sauber,4,Finished,,,26.0,0,0.0
3,2003,6,villeneuve,Villeneuve,Jacques,BAR,bar,3,Finished,,,36.0,0,0.0
3,2003,7,ralf_schumacher,Schumacher,Ralf,Williams,williams,2,Finished,,,123.0,0,4.0
3,2003,8,trulli,Trulli,Jarno,Renault,renault,1,Finished,,,36.0,0,0.0
3,2003,9,webber,Webber,Mark,Jaguar,jaguar,0,Accident,,,2.0,0,0.0
3,2003,10,matta,da Matta,Cristiano,Toyota,toyota,0,+1 Lap,,,0.0,0,0.0
3,2003,11,barrichello,Barrichello,Rubens,Ferrari,ferrari,0,Fuel system,,,203.0,0,5.0
3,2003,12,button,Button,Jenson,BAR,bar,0,Accident,,,30.0,0,0.0
3,2003,13,verstappen,Verstappen,Jos,Minardi,minardi,0,Spun off,,,6.0,0,0.0
3,2003,14,michael_schumacher,Schumacher,Michael,Ferrari,ferrari,0,Accident,,,383.0,0,29.0
3,2003,15,montoya,Pablo Montoya,Juan,Williams,williams,0,Accident,,,89.0,0,1.0
3,2003,16,pizzonia,Pizzonia,Antônio,Jaguar,jaguar,0,Accident,,,0.0,0,0.0
3,2003,17,panis,Panis,Olivier,Toyota,toyota,0,Collision,,,8.0,0,0.0
3,2003,18,firman,Firman,Ralph,Jordan,jordan,0,Suspension,,,0.0,0,0.0
3,2003,19,wilson,Wilson,Justin,Minardi,minardi,0,Spun off,,,0.0,0,0.0
3,2003,20,heidfeld,Heidfeld,Nick,Sauber,sauber,0,Engine,,,20.0,0,0.0
4,2003,1,michael_schumacher,Schumacher,Michael,Ferrari,ferrari,10,Finished,,,393.0,1,30.0
4,2003,2,raikkonen,Räikkönen,Kimi,McLaren,mclaren,8,Finished,,,1630.0,0,21.0
4,2003,3,barrichello,Barrichello,Rubens,Ferrari,ferrari,6,Finished,,,209.0,0,5.0
4,2003,4,ralf_schumacher,Schumacher,Ralf,Williams,williams,5,Finished,,,128.0,0,4.0
4,2003,5,coulthard,Coulthard,David,McLaren,mclaren,4,Finished,,,198.0,0,7.0
4,2003,6,alonso,Alonso,Fernando,Renault,renault,3,Finished,,,1866.0,0,32.0
4,2003,7,montoya,Pablo Montoya,Juan,Williams,williams,2,Finished,,,91.0,0,1.0
4,2003,8,button,Button,Jenson,BAR,bar,1,+1 Lap,,,31.0,0,0.0
4,2003,9,panis,Panis,Olivier,Toyota,toyota,0,+1 Lap,,,8.0,0,0.0
4,2003,10,heidfeld,Heidfeld,Nick,Sauber,sauber,0,+1 Lap,,,20.0,0,0.0
4,2003,11,frentzen,Frentzen,Heinz-Harald,Sauber,sauber,0,+1 Lap,,,26.0,0,0.0
4,2003,12,matta,da Matta,Cristiano,Toyota,toyota,0,+1 Lap,,,0.0,0,0.0
4,2003,13,trulli,Trulli,Jarno,Renault,renault,0,+1 Lap,,,36.0,0,0.0
4,2003,14,pizzonia,Pizzonia,Antônio,Jaguar,jaguar,0,+2 Laps,,,0.0,0,0.0
4,2003,15,fisichella,Fisichella,Giancarlo,Jordan,jordan,0,+5 Laps,,,43.0,0,1.0
4,2003,16,webber,Webber,Mark,Jaguar,jaguar,0,Driveshaft,,,2.0,0,0.0
4,2003,17,firman,Firman,Ralph,Jordan,jordan,0,Oil line,,,0.0,0,0.0
4,2003,18,verstappen,Verstappen,Jos,Minardi,minardi,0,Electrical,,,6.0,0,0.0
4,2003,19,wilson,Wilson,Justin,Minardi,minardi,0,Fuel rig,,,0.0,0,0.0
4,2003,20,villeneuve,Villeneuve,Jacques,BAR,bar,0,Engine,,,36.0,0,0.0
5,2003,1,michael_schumacher,Schumacher,Michael,Ferrari,ferrari,10,Finished,,,403.0,1,31.0
5,2003,2,alonso,Alonso,Fernando,Renault,renault,8,Finished,,,1874.0,0,32.0
5,2003,3,barrichello,Barrichello,Rubens,Ferrari,ferrari,6,Finished,,,215.0,0,5.0
5,2003,4,montoya,Pablo Montoya,Juan,Williams,williams,5,Finished,,,96.0,0,1.0
5,2003,5,ralf_schumacher,Schumacher,Ralf,Williams,williams,4,+1 Lap,,,132.0,0,4.0
5,2003,6,matta,da Matta,Cristiano,Toyota,toyota,3,+1 Lap,,,3.0,0,0.0
5,2003,7,webber,Webber,Mark,Jaguar,jaguar,2,+1 Lap,,,4.0,0,0.0
5,2003,8,firman,Firman,Ralph,Jordan,jordan,1,+2 Laps,,,1.0,0,0.0
5,2003,9,button,Button,Jenson,BAR,bar,0,+2 Laps,,,31.0,0,0.0
5,2003,10,heidfeld,Heidfeld,Nick,Sauber,sauber,0,+2 Laps,,,20.0,0,0.0
5,2003,11,wilson,Wilson,Justin,Minardi,minardi,0,+2 Laps,,,0.0,0,0.0
5,2003,12,verstappen,Verstappen,Jos,Minardi,minardi,0,+3 Laps,,,6.0,0,0.0
5,2003,13,fisichella,Fisichella,Giancarlo,Jordan,jordan,0,Engine,,,43.0,0,1.0
5,2003,14,panis,Panis,Olivier,Toyota,toyota,0,Gearbox,,,8.0,0,0.0
5,2003,15,frentzen,Frentzen,Heinz-Harald,Sauber,sauber,0,Suspension,,,26.0,0,0.0
5,2003,16,coulthard,Coulthard,David,McLaren,mclaren,0,Collision,,,198.0,0,7.0
5,2003,17,villeneuve,Villeneuve,Jacques,BAR,bar,0,Electrical,,,36.0,0,0.0
