Race ID,Year,Position,Driver ID,Last Name,First Name,Constructor,Constructor ID,Points,Status,Fastest Lap Time,Fastest Lap Avg Speed (kph),Total Points,Wins,Total Wins
1,2002,1,michael_schumacher,Schumacher,Michael,Ferrari,ferrari,10,Finished,,,241.0,1,19.0
1,2002,2,montoya,Pablo Montoya,Juan,Williams,williams,6,Finished,,,37.0,0,1.0
1,2002,3,raikkonen,Räikkönen,Kimi,McLaren,mclaren,4,Finished,,,1578.0,0,20.0
1,2002,4,irvine,Irvine,Eddie,Jaguar,jaguar,3,+1 Lap,,,13.0,0,0.0
1,2002,5,webber,Webber,Mark,Minardi,minardi,2,+2 Laps,,,2.0,0,0.0
1,2002,6,salo,Salo,Mika,Toyota,toyota,1,+2 Laps,,,7.0,0,0.0
1,2002,7,yoong,Yoong,Alex,Minardi,minardi,0,+3 Laps,,,0.0,0,0.0
1,2002,8,rosa,de la Rosa,Pedro,Jaguar,jaguar,0,+5 Laps,,,5.0,0,0.0
1,2002,9,coulthard,Coulthard,David,McLaren,mclaren,0,Gearbox,,,138.0,0,5.0
1,2002,10,villeneuve,Villeneuve,Jacques,BAR,bar,0,Broken wing,,,29.0,0,0.0
1,2002,11,frentzen,Frentzen,Heinz-Harald,Arrows,arrows,0,Disqualified,,,17.0,0,0.0
1,2002,12,bernoldi,Bernoldi,Enrique,Arrows,arrows,0,Disqualified,,,0.0,0,0.0
1,2002,13,sato,Sato,Takuma,Jordan,jordan,0,Electrical,,,0.0,0,0.0
1,2002,14,trulli,Trulli,Jarno,Renault,renault,0,Spun off,,,18.0,0,0.0
1,2002,15,barrichello,Barrichello,Rubens,Ferrari,ferrari,0,Collision,,,118.0,0,1.0
1,2002,16,ralf_schumacher,Schumacher,Ralf,Williams,williams,0,Collision,,,73.0,0,3.0
1,2002,17,fisichella,Fisichella,Giancarlo,Jordan,jordan,0,Collision,,,26.0,0,0.0
1,2002,18,massa,Massa,Felipe,Sauber,sauber,0,Collision,,,0.0,0,0.0
1,2002,19,heidfeld,Heidfeld,Nick,Sauber,sauber,0,Collision,,,12.0,0,0.0
1,2002,20,button,Button,Jenson,Renault,renault,0,Collision,,,14.0,0,0.0
1,2002,21,panis,Panis,Olivier,BAR,bar,0,Collision,,,5.0,0,0.0
1,2002,22,mcnish,McNish,Allan,Toyota,toyota,0,Collision,,,0.0,0,0.0
2,2002,1,ralf_schumacher,Schumacher,Ralf,Williams,williams,10,Finished,,,83.0,1,4.0
2,2002,2,montoya,Pablo Montoya,Juan,Williams,williams,6,Finished,,,43.0,0,1.0
2,2002,3,michael_schumacher,Schumacher,Michael,Ferrari,ferrari,4,Finished,,,245.0,0,19.0
2,2002,4,button,Button,Jenson,Renault,renault,3,Finished,,,17.0,0,0.0
2,2002,5,heidfeld,Heidfeld,Nick,Sauber,sauber,2,+1 Lap,,,14.0,0,0.0
2,2002,6,massa,Massa,Felipe,Sauber,sauber,1,+1 Lap,,,1.0,0,0.0
2,2002,7,mcnish,McNish,Allan,Toyota,toyota,0,+1 Lap,,,0.0,0,0.0
2,2002,8,villeneuve,Villeneuve,Jacques,BAR,bar,0,+1 Lap,,,29.0,0,0.0
2,2002,9,sato,Sato,Takuma,Jordan,jordan,0,+2 Laps,,,0.0,0,0.0
2,2002,10,rosa,de la Rosa,Pedro,Jaguar,jaguar,0,+2 Laps,,,5.0,0,0.0
2,2002,11,frentzen,Frentzen,Heinz-Harald,Arrows,arrows,0,+2 Laps,,,17.0,0,0.0
2,2002,12,salo,Salo,Mika,Toyota,toyota,0,+3 Laps,,,7.0,0,0.0
2,2002,13,fisichella,Fisichella,Giancarlo,Jordan,jordan,0,+3 Laps,,,26.0,0,0.0
2,2002,14,barrichello,Barrichello,Rubens,Ferrari,ferrari,0,Engine,,,118.0,0,1.0
2,2002,15,webber,Webber,Mark,Minardi,minardi,0,Electrical,,,2.0,0,0.0
2,2002,16,irvine,Irvine,Eddie,Jaguar,jaguar,0,Hydraulics,,,13.0,0,0.0
2,2002,17,yoong,Yoong,Alex,Minardi,minardi,0,Gearbox,,,0.0,0,0.0
2,2002,18,raikkonen,Räikkönen,Kimi,McLaren,mclaren,0,Engine,,,1578.0,0,20.0
2,2002,19,bernoldi,Bernoldi,Enrique,Arrows,arrows,0,Fuel,,,0.0,0,0.0
2,2002,20,coulthard,Coulthard,David,McLaren,mclaren,0,Engine,,,138.0,0,5.0
2,2002,21,panis,Panis,Olivier,BAR,bar,0,Clutch,,,5.0,0,0.0
2,2002,22,trulli,Trulli,Jarno,Renault,renault,0,Overheating,,,18.0,0,0.0
3,2002,1,michael_schumacher,Schumacher,Michael,Ferrari,ferrari,10,Finished,,,255.0,1,20.0
3,2002,2,ralf_schumacher,Schumacher,Ralf,Williams,williams,6,Finished,,,89.0,0,4.0
3,2002,3,coulthard,Coulthard,David,McLaren,mclaren,4,Finished,,,142.0,0,5.0
3,2002,4,button,Button,Jenson,Renault,renault,3,Finished,,,20.0,0,0.0
3,2002,5,montoya,Pablo Montoya,Juan,Williams,williams,2,Finished,,,45.0,0,1.0
3,2002,6,salo,Salo,Mika,Toyota,toyota,1,+1 Lap,,,8.0,0,0.0
3,2002,7,irvine,Irvine,Eddie,Jaguar,jaguar,0,+1 Lap,,,13.0,0,0.0
3,2002,8,rosa,de la Rosa,Pedro,Jaguar,jaguar,0,+1 Lap,,,5.0,0,0.0
3,2002,9,sato,Sato,Takuma,Jordan,jordan,0,+2 Laps,,,0.0,0,0.0
3,2002,10,villeneuve,Villeneuve,Jacques,BAR,bar,0,Engine,,,29.0,0,0.0
3,2002,11,webber,Webber,Mark,Minardi,minardi,0,+3 Laps,,,2.0,0,0.0
3,2002,12,raikkonen,Räikkönen,Kimi,McLaren,mclaren,0,Wheel rim,,,1578.0,0,20.0
3,2002,13,yoong,Yoong,Alex,Minardi,minardi,0,+4 Laps,,,0.0,0,0.0
3,2002,14,heidfeld,Heidfeld,Nick,Sauber,sauber,0,Brakes,,,14.0,0,0.0
3,2002,15,trulli,Trulli,Jarno,Renault,renault,0,Engine,,,18.0,0,0.0
3,2002,16,massa,Massa,Felipe,Sauber,sauber,0,Collision,,,1.0,0,0.0
3,2002,17,mcnish,McNish,Allan,Toyota,toyota,0,Spun off,,,0.0,0,0.0
3,2002,18,panis,Panis,Olivier,BAR,bar,0,Gearbox,,,5.0,0,0.0
3,2002,19,frentzen,Frentzen,Heinz-Harald,Arrows,arrows,0,Suspension,,,17.0,0,0.0
3,2002,20,bernoldi,Bernoldi,Enrique,Arrows,arrows,0,Suspension,,,0.0,0,0.0
3,2002,21,barrichello,Barrichello,Rubens,Ferrari,ferrari,0,Hydraulics,,,118.0,0,1.0
3,2002,22,fisichella,Fisichella,Giancarlo,Jordan,jordan,0,Engine,,,26.0,0,0.0
4,2002,1,michael_schumacher,Schumacher,Michael,Ferrari,ferrari,10,Finished,,,265.0,1,21.0
4,2002,2,barrichello,Barrichello,Rubens,Ferrari,ferrari,6,Finished,,,124.0,0,1.0
4,2002,3,ralf_schumacher,Schumacher,Ralf,Williams,williams,4,Finished,,,93.0,0,4.0
4,2002,4,montoya,Pablo Montoya,Juan,Williams,williams,3,Finished,,,48.0,0,1.0
4,2002,5,button,Button,Jenson,Renault,renault,2,Finished,,,22.0,0,0.0
4,2002,6,coulthard,Coulthard,David,McLaren,mclaren,1,+1 Lap,,,143.0,0,5.0
4,2002,7,villeneuve,Villeneuve,Jacques,BAR,bar,0,+1 Lap,,,29.0,0,0.0
4,2002,8,massa,Massa,Felipe,Sauber,sauber,0,+1 Lap,,,1.0,0,0.0
4,2002,9,trulli,Trulli,Jarno,Renault,renault,0,+1 Lap,,,18.0,0,0.0
4,2002,10,heidfeld,Heidfeld,Nick,Sauber,sauber,0,+1 Lap,,,14.0,0,0.0
4,2002,11,webber,Webber,Mark,Minardi,minardi,0,+2 Laps,,,2.0,0,0.0
4,2002,12,bernoldi,Bernoldi,Enrique,Arrows,arrows,0,Power loss,,,0.0,0,0.0
4,2002,13,irvine,Irvine,Eddie,Jaguar,jaguar,0,Driveshaft,,,13.0,0,0.0
4,2002,14,raikkonen,Räikkönen,Kimi,McLaren,mclaren,0,Exhaust,,,1578.0,0,20.0
4,2002,15,panis,Panis,Olivier,BAR,bar,0,Throttle,,,5.0,0,0.0
4,2002,16,rosa,de la Rosa,Pedro,Jaguar,jaguar,0,Driveshaft,,,5.0,0,0.0
4,2002,17,salo,Salo,Mika,Toyota,toyota,0,Gearbox,,,8.0,0,0.0
4,2002,18,frentzen,Frentzen,Heinz-Harald,Arrows,arrows,0,Power loss,,,17.0,0,0.0
4,2002,19,fisichella,Fisichella,Giancarlo,Jordan,jordan,0,Hydraulics,,,26.0,0,0.0
4,2002,20,sato,Sato,Takuma,Jordan,jordan,0,Gearbox,,,0.0,0,0.0
4,2002,21,mcnish,McNish,Allan,Toyota,toyota,0,Electrical,,,0.0,0,0.0
4,2002,22,yoong,Yoong,Alex,Minardi,minardi,0,107% Rule,,,0.0,0,0.0
5,2002,1,michael_schumacher,Schumacher,Michael,Ferrari,ferrari,10,Finished,,,275.0,1,22.0
5,2002,2,montoya,Pablo Montoya,Juan,Williams,williams,6,Finished,,,54.0,0,1.0
5,2002,3,coulthard,Coulthard,David,McLaren,mclaren,4,Finished,,,147.0,0,5.0
5,2002,4,heidfeld,Heidfeld,Nick,Sauber,sauber,3,Finished,,,17.0,0,0.0
5,2002,5,massa,Massa,Felipe,Sauber,sauber,2,Finished,,,3.0,0,0.0
5,2002,6,frentzen,Frentzen,Heinz-Harald,Arrows,arrows,1,Finished,,,18.0,0,0.0
