Race ID,Year,Position,Driver ID,Last Name,First Name,Constructor,Constructor ID,Points,Status,Fastest Lap Time,Fastest Lap Avg Speed (kph),Total Points,Wins,Total Wins
1,2015,1,hamilton,Hamilton,Lewis,Mercedes,mercedes,25,Finished,1:30.945,209.915,4121.0,1,96.0
1,2015,2,rosberg,Rosberg,Nico,Mercedes,mercedes,18,Finished,1:31.092,209.577,905.5,0,8.0
1,2015,3,vettel,Vettel,Sebastian,Ferrari,ferrari,15,Finished,1:31.457,208.740,4058.0,0,86.0
1,2015,4,massa,Massa,Felipe,Williams,williams,12,Finished,1:31.719,208.144,962.0,0,11.0
1,2015,5,nasr,Nasr,Felipe,Sauber,sauber,10,Finished,1:32.612,206.137,10.0,0,0.0
1,2015,6,ricciardo,Ricciardo,Daniel,Red Bull,red_bull,8,+1 Lap,1:32.797,205.726,1092.0,0,8.0
1,2015,7,hulkenberg,Hülkenberg,Nico,Force India,force_india,6,+1 Lap,1:31.970,207.576,643.0,0,0.0
1,2015,8,ericsson,Ericsson,Marcus,Sauber,sauber,4,+1 Lap,1:31.560,208.505,13.0,0,0.0
1,2015,9,sainz,Sainz,Carlos,Toro Rosso,toro_rosso,2,+1 Lap,1:32.872,205.560,120.0,0,0.0
1,2015,10,perez,Pérez,Sergio,Force India,force_india,1,+1 Lap,1:31.959,207.601,656.0,0,0.0
1,2015,11,button,Button,Jenson,McLaren,mclaren,0,+2 Laps,1:33.338,204.534,1198.0,0,15.0
1,2015,12,raikkonen,Räikkönen,Kimi,Ferrari,ferrari,0,Wheel,1:31.426,208.811,2589.0,0,40.0
1,2015,13,max_verstappen,Verstappen,Max,Toro Rosso,toro_rosso,0,Engine,1:34.295,202.458,421.0,0,3.0
1,2015,14,grosjean,Grosjean,Romain,Lotus F1,lotus_f1,0,Power loss,,,580.0,0,0.0
1,2015,15,maldonado,Maldonado,Pastor,Lotus F1,lotus_f1,0,Accident,,,49.0,0,1.0
1,2015,16,kvyat,Kvyat,Daniil,Red Bull,red_bull,0,Withdrew,,,141.0,0,0.0
1,2015,17,kevin_magnussen,Magnussen,Kevin,McLaren,mclaren,0,Withdrew,,,136.0,0,0.0
1,2015,18,bottas,Bottas,Valtteri,Williams,williams,0,Withdrew,,,906.0,0,3.0
2,2015,1,vettel,Vettel,Sebastian,Ferrari,ferrari,25,Finished,1:43.648,193.501,4083.0,1,87.0
2,2015,2,hamilton,Hamilton,Lewis,Mercedes,mercedes,18,Finished,1:43.125,193.501,4139.0,0,96.0
2,2015,3,rosberg,Rosberg,Nico,Mercedes,mercedes,15,Finished,1:42.062,195.516,920.5,0,8.0
2,2015,4,raikkonen,Räikkönen,Kimi,Ferrari,ferrari,12,Finished,1:44.124,191.644,2601.0,0,40.0
2,2015,5,bottas,Bottas,Valtteri,Williams,williams,10,Finished,1:44.088,191.710,916.0,0,3.0
2,2015,6,massa,Massa,Felipe,Williams,williams,8,Finished,1:43.990,191.891,970.0,0,11.0
2,2015,7,max_verstappen,Verstappen,Max,Toro Rosso,toro_rosso,6,Finished,1:44.579,190.810,427.0,0,3.0
2,2015,8,sainz,Sainz,Carlos,Toro Rosso,toro_rosso,4,+1 Lap,1:45.507,189.132,124.0,0,0.0
2,2015,9,kvyat,Kvyat,Daniil,Red Bull,red_bull,2,+1 Lap,1:44.514,190.929,143.0,0,0.0
2,2015,10,ricciardo,Ricciardo,Daniel,Red Bull,red_bull,1,+1 Lap,1:45.312,189.482,1093.0,0,8.0
2,2015,11,grosjean,Grosjean,Romain,Lotus F1,lotus_f1,0,+1 Lap,1:44.812,190.386,580.0,0,0.0
2,2015,12,nasr,Nasr,Felipe,Sauber,sauber,0,+1 Lap,1:43.902,192.054,10.0,0,0.0
2,2015,13,perez,Pérez,Sergio,Force India,force_india,0,+1 Lap,1:45.345,189.423,656.0,0,0.0
2,2015,14,hulkenberg,Hülkenberg,Nico,Force India,force_india,0,+1 Lap,1:44.822,190.368,643.0,0,0.0
2,2015,15,merhi,Merhi,Roberto,Manor Marussia,manor,0,+3 Laps,1:49.040,183.004,0.0,0,0.0
2,2015,16,maldonado,Maldonado,Pastor,Lotus F1,lotus_f1,0,Retired,1:45.070,189.919,49.0,0,1.0
2,2015,17,button,Button,Jenson,McLaren,mclaren,0,Turbo,1:46.056,188.153,1198.0,0,15.0
2,2015,18,alonso,Alonso,Fernando,McLaren,mclaren,0,ERS,1:48.460,183.983,3616.0,0,64.0
2,2015,19,ericsson,Ericsson,Marcus,Sauber,sauber,0,Spun off,1:48.760,183.475,13.0,0,0.0
2,2015,20,stevens,Stevens,Will,Manor Marussia,manor,0,Fuel system,,,0.0,0,0.0
3,2015,1,hamilton,Hamilton,Lewis,Mercedes,mercedes,25,Finished,1:42.208,191.996,4164.0,1,97.0
3,2015,2,rosberg,Rosberg,Nico,Mercedes,mercedes,18,Finished,1:42.565,191.328,938.5,0,8.0
3,2015,3,vettel,Vettel,Sebastian,Ferrari,ferrari,15,Finished,1:43.018,190.487,4098.0,0,87.0
3,2015,4,raikkonen,Räikkönen,Kimi,Ferrari,ferrari,12,Finished,1:43.026,190.472,2613.0,0,40.0
