Race ID,Year,Position,Driver ID,Last Name,First Name,Constructor,Constructor ID,Points,Status,Fastest Lap Time,Fastest Lap Avg Speed (kph),Total Points,Wins,Total Wins
1,2001,1,michael_schumacher,Schumacher,Michael,Ferrari,ferrari,10,Finished,,,118.0,1,10.0
1,2001,2,coulthard,Coulthard,David,McLaren,mclaren,6,Finished,,,79.0,0,3.0
1,2001,3,barrichello,Barrichello,Rubens,Ferrari,ferrari,4,Finished,,,66.0,0,1.0
1,2001,4,heidfeld,Heidfeld,Nick,Sauber,sauber,3,Finished,,,3.0,0,0.0
1,2001,5,frentzen,Frentzen,Heinz-Harald,Jordan,jordan,2,Finished,,,13.0,0,0.0
1,2001,6,raikkonen,Räikkönen,Kimi,Sauber,sauber,1,Finished,,,1566.0,0,20.0
1,2001,7,panis,Panis,Olivier,BAR,bar,0,Finished,,,0.0,0,0.0
1,2001,8,burti,Burti,Luciano,Jaguar,jaguar,0,+1 Lap,,,0.0,0,0.0
1,2001,9,alesi,Alesi,Jean,Prost,prost,0,+1 Lap,,,0.0,0,0.0
1,2001,10,verstappen,Verstappen,Jos,Arrows,arrows,0,+1 Lap,,,5.0,0,0.0
1,2001,11,irvine,Irvine,Eddie,Jaguar,jaguar,0,+1 Lap,,,4.0,0,0.0
1,2001,12,alonso,Alonso,Fernando,Minardi,minardi,0,+2 Laps,,,1849.0,0,32.0
1,2001,13,fisichella,Fisichella,Giancarlo,Benetton,benetton,0,+3 Laps,,,18.0,0,0.0
1,2001,14,button,Button,Jenson,Benetton,benetton,0,Electrical,,,12.0,0,0.0
1,2001,15,montoya,Pablo Montoya,Juan,Williams,williams,0,Engine,,,0.0,0,0.0
1,2001,16,trulli,Trulli,Jarno,Jordan,jordan,0,Engine,,,6.0,0,0.0
1,2001,17,hakkinen,Häkkinen,Mika,McLaren,mclaren,0,Suspension,,,89.0,0,4.0
1,2001,18,ralf_schumacher,Schumacher,Ralf,Williams,williams,0,Collision,,,24.0,0,0.0
1,2001,19,villeneuve,Villeneuve,Jacques,BAR,bar,0,Collision,,,17.0,0,0.0
1,2001,20,marques,Marques,Tarso,Minardi,minardi,0,Battery,,,0.0,0,0.0
1,2001,21,bernoldi,Bernoldi,Enrique,Arrows,arrows,0,Spun off,,,0.0,0,0.0
1,2001,22,mazzacane,Mazzacane,Gastón,Prost,prost,0,Brakes,,,0.0,0,0.0
2,2001,1,michael_schumacher,Schumacher,Michael,Ferrari,ferrari,10,Finished,,,128.0,1,11.0
2,2001,2,barrichello,Barrichello,Rubens,Ferrari,ferrari,6,Finished,,,72.0,0,1.0
2,2001,3,coulthard,Coulthard,David,McLaren,mclaren,4,Finished,,,83.0,0,3.0
2,2001,4,frentzen,Frentzen,Heinz-Harald,Jordan,jordan,3,Finished,,,16.0,0,0.0
2,2001,5,ralf_schumacher,Schumacher,Ralf,Williams,williams,2,Finished,,,26.0,0,0.0
2,2001,6,hakkinen,Häkkinen,Mika,McLaren,mclaren,1,Finished,,,90.0,0,4.0
2,2001,7,verstappen,Verstappen,Jos,Arrows,arrows,0,Finished,,,5.0,0,0.0
2,2001,8,trulli,Trulli,Jarno,Jordan,jordan,0,+1 Lap,,,6.0,0,0.0
2,2001,9,alesi,Alesi,Jean,Prost,prost,0,+1 Lap,,,0.0,0,0.0
2,2001,10,burti,Burti,Luciano,Jaguar,jaguar,0,+1 Lap,,,0.0,0,0.0
2,2001,11,button,Button,Jenson,Benetton,benetton,0,+2 Laps,,,12.0,0,0.0
2,2001,12,mazzacane,Mazzacane,Gastón,Prost,prost,0,+2 Laps,,,0.0,0,0.0
2,2001,13,alonso,Alonso,Fernando,Minardi,minardi,0,+3 Laps,,,1849.0,0,32.0
2,2001,14,marques,Marques,Tarso,Minardi,minardi,0,+4 Laps,,,0.0,0,0.0
2,2001,15,fisichella,Fisichella,Giancarlo,Benetton,benetton,0,Fuel pressure,,,18.0,0,0.0
2,2001,16,villeneuve,Villeneuve,Jacques,BAR,bar,0,Spun off,,,17.0,0,0.0
2,2001,17,heidfeld,Heidfeld,Nick,Sauber,sauber,0,Spun off,,,3.0,0,0.0
2,2001,18,bernoldi,Bernoldi,Enrique,Arrows,arrows,0,Spun off,,,0.0,0,0.0
2,2001,19,montoya,Pablo Montoya,Juan,Williams,williams,0,Spun off,,,0.0,0,0.0
2,2001,20,irvine,Irvine,Eddie,Jaguar,jaguar,0,Water leak,,,4.0,0,0.0
2,2001,21,panis,Panis,Olivier,BAR,bar,0,Oil leak,,,0.0,0,0.0
2,2001,22,raikkonen,Räikkönen,Kimi,Sauber,sauber,0,Driveshaft,,,1566.0,0,20.0
3,2001,1,coulthard,Coulthard,David,McLaren,mclaren,10,Finished,,,93.0,1,4.0
3,2001,2,michael_schumacher,Schumacher,Michael,Ferrari,ferrari,6,Finished,,,134.0,0,11.0
3,2001,3,heidfeld,Heidfeld,Nick,Sauber,sauber,4,+1 Lap,,,7.0,0,0.0
3,2001,4,panis,Panis,Olivier,BAR,bar,3,+1 Lap,,,3.0,0,0.0
3,2001,5,trulli,Trulli,Jarno,Jordan,jordan,2,+1 Lap,,,8.0,0,0.0
3,2001,6,fisichella,Fisichella,Giancarlo,Benetton,benetton,1,+1 Lap,,,19.0,0,0.0
3,2001,7,villeneuve,Villeneuve,Jacques,BAR,bar,0,+1 Lap,,,17.0,0,0.0
3,2001,8,alesi,Alesi,Jean,Prost,prost,0,+1 Lap,,,0.0,0,0.0
3,2001,9,marques,Marques,Tarso,Minardi,minardi,0,+3 Laps,,,0.0,0,0.0
3,2001,10,button,Button,Jenson,Benetton,benetton,0,+7 Laps,,,12.0,0,0.0
3,2001,11,frentzen,Frentzen,Heinz-Harald,Jordan,jordan,0,Electrical,,,16.0,0,0.0
3,2001,12,raikkonen,Räikkönen,Kimi,Sauber,sauber,0,Spun off,,,1566.0,0,20.0
3,2001,13,ralf_schumacher,Schumacher,Ralf,Williams,williams,0,Spun off,,,26.0,0,0.0
3,2001,14,mazzacane,Mazzacane,Gastón,Prost,prost,0,Clutch,,,0.0,0,0.0
3,2001,15,irvine,Irvine,Eddie,Jaguar,jaguar,0,Spun off,,,4.0,0,0.0
3,2001,16,montoya,Pablo Montoya,Juan,Williams,williams,0,Collision,,,0.0,0,0.0
3,2001,17,verstappen,Verstappen,Jos,Arrows,arrows,0,Collision,,,5.0,0,0.0
3,2001,18,burti,Burti,Luciano,Jaguar,jaguar,0,Engine,,,0.0,0,0.0
3,2001,19,alonso,Alonso,Fernando,Minardi,minardi,0,Electrical,,,1849.0,0,32.0
3,2001,20,bernoldi,Bernoldi,Enrique,Arrows,arrows,0,Hydraulics,,,0.0,0,0.0
3,2001,21,barrichello,Barrichello,Rubens,Ferrari,ferrari,0,Collision,,,72.0,0,1.0
3,2001,22,hakkinen,Häkkinen,Mika,McLaren,mclaren,0,Stalled,,,90.0,0,4.0
4,2001,1,ralf_schumacher,Schumacher,Ralf,Williams,williams,10,Finished,,,36.0,1,1.0
4,2001,2,coulthard,Coulthard,David,McLaren,mclaren,6,Finished,,,99.0,0,4.0
4,2001,3,barrichello,Barrichello,Rubens,Ferrari,ferrari,4,Finished,,,76.0,0,1.0
4,2001,4,hakkinen,Häkkinen,Mika,McLaren,mclaren,3,Finished,,,93.0,0,4.0
4,2001,5,trulli,Trulli,Jarno,Jordan,jordan,2,Finished,,,10.0,0,0.0
4,2001,6,frentzen,Frentzen,Heinz-Harald,Jordan,jordan,1,+1 Lap,,,17.0,0,0.0
4,2001,7,heidfeld,Heidfeld,Nick,Sauber,sauber,0,+1 Lap,,,7.0,0,0.0
4,2001,8,panis,Panis,Olivier,BAR,bar,0,+1 Lap,,,3.0,0,0.0
4,2001,9,alesi,Alesi,Jean,Prost,prost,0,+1 Lap,,,0.0,0,0.0
4,2001,10,bernoldi,Bernoldi,Enrique,Arrows,arrows,0,+2 Laps,,,0.0,0,0.0
4,2001,11,burti,Burti,Luciano,Jaguar,jaguar,0,+2 Laps,,,0.0,0,0.0
4,2001,12,button,Button,Jenson,Benetton,benetton,0,+2 Laps,,,12.0,0,0.0
4,2001,13,marques,Marques,Tarso,Minardi,minardi,0,Engine,,,0.0,0,0.0
4,2001,14,montoya,Pablo Montoya,Juan,Williams,williams,0,Clutch,,,0.0,0,0.0
4,2001,15,irvine,Irvine,Eddie,Jaguar,jaguar,0,Engine,,,4.0,0,0.0
4,2001,16,fisichella,Fisichella,Giancarlo,Benetton,benetton,0,Engine,,,19.0,0,0.0
4,2001,17,villeneuve,Villeneuve,Jacques,BAR,bar,0,Engine,,,17.0,0,0.0
4,2001,18,mazzacane,Mazzacane,Gastón,Prost,prost,0,Engine,,,0.0,0,0.0
4,2001,19,michael_schumacher,Schumacher,Michael,Ferrari,ferrari,0,Suspension,,,134.0,0,11.0
4,2001,20,raikkonen,Räikkönen,Kimi,Sauber,sauber,0,Steering,,,1566.0,0,20.0
4,2001,21,verstappen,Verstappen,Jos,Arrows,arrows,0,Exhaust,,,5.0,0,0.0
4,2001,22,alonso,Alonso,Fernando,Minardi,minardi,0,Brakes,,,1849.0,0,32.0
5,2001,1,michael_schumacher,Schumacher,Michael,Ferrari,ferrari,10,Finished,,,144.0,1,12.0
5,2001,2,montoya,Pablo Montoya,Juan,Williams,williams,6,Finished,,,6.0,0,0.0
5,2001,3,villeneuve,Villeneuve,Jacques,BAR,bar,4,Finished,,,21.0,0,0.0
5,2001,4,trulli,Trulli,Jarno,Jordan,jordan,3,Finished,,,13.0,0,0.0
5,2001,5,coulthard,Coulthard,David,McLaren,mclaren,2,Finished,,,101.0,0,4.0
5,2001,6,heidfeld,Heidfeld,Nick,Sauber,sauber,1,Finished,,,8.0,0,0.0
5,2001,7,panis,Panis,Olivier,BAR,bar,0,Finished,,,3.0,0,0.0
5,2001,8,raikkonen,Räikkönen,Kimi,Sauber,sauber,0,Finished,,,1566.0,0,20.0
5,2001,9,hakkinen,Häkkinen,Mika,McLaren,mclaren,0,Clutch,,,93.0,0,4.0
5,2001,10,alesi,Alesi,Jean,Prost,prost,0,+1 Lap,,,0.0,0,0.0
5,2001,11,burti,Burti,Luciano,Prost,prost,0,+1 Lap,,,0.0,0,0.0
5,2001,12,verstappen,Verstappen,Jos,Arrows,arrows,0,+2 Laps,,,5.0,0,0.0
5,2001,13,alonso,Alonso,Fernando,Minardi,minardi,0,+2 Laps,,,1849.0,0,32.0
5,2001,14,fisichella,Fisichella,Giancarlo,Benetton,benetton,0,+2 Laps,,,19.0,0,0.0
5,2001,15,button,Button,Jenson,Benetton,benetton,0,+3 Laps,,,12.0,0,0.0
5,2001,16,marques,Marques,Tarso,Minardi,minardi,0,+3 Laps,,,0.0,0,0.0
5,2001,17,barrichello,Barrichello,Rubens,Ferrari,ferrari,0,Suspension,,,76.0,0,1.0
5,2001,18,irvine,Irvine,Eddie,Jaguar,jaguar,0,Engine,,,4.0,0,0.0
5,2001,19,ralf_schumacher,Schumacher,Ralf,Williams,williams,0,Brakes,,,36.0,0,1.0
5,2001,20,bernoldi,Bernoldi,Enrique,Arrows,arrows,0,Fuel pressure,,,0.0,0,0.0
5,2001,21,rosa,de la Rosa,Pedro,Jaguar,jaguar,0,Collision,,,2.0,0,0.0
