Constructor,Race ID,Year,status_value,StatusComponent,Round,Mean,StdDev,intermediate,PitStopComponent,ConstructorConfidance
McLaren,1,2021,2.0,1.0,1,24.574,0.2842569260369915,6.985329700433029,0.129,0.258
McLaren,1,2022,2.0,1.0,1,25.137,0.3224406922210666,8.105191680360951,0.111,0.222
McLaren,2,2018,-0.4,0.4,2,24.9465,0.16334166645409173,4.074802882196999,0.221,-0.0884
McLaren,2,2021,-0.4,0.4,2,30.863999999999997,0.0,30.863999999999997,0.029,-0.011600000000000001
McLaren,2,2022,-0.4,0.4,2,21.543,0.0,21.543,0.042,-0.016800000000000002
McLaren,3,2018,2.0,1.0,3,23.919999999999998,0.0,23.919999999999998,0.038,0.076
McLaren,3,2021,2.0,1.0,3,21.452,0.0,21.452,0.042,0.084
McLaren,3,2022,2.0,1.0,3,18.595,0.2842569260369928,5.285757539657881,0.17,0.34
McLaren,4,2018,2.0,1.0,4,38.81333333333333,0.08670688169536105,3.3653831015359468,0.268,0.536
McLaren,4,2021,2.0,1.0,4,22.043,0.0,22.043,0.041,0.082
McLaren,5,2018,-1.2,0.2,5,24.5685,0.0,24.5685,0.037,-0.044399999999999995
McLaren,5,2021,-1.2,0.2,5,23.803,0.0,23.803,0.038,-0.045599999999999995
McLaren,5,2022,-1.2,0.2,5,21.638,0.0,21.638,0.042,-0.0504
McLaren,6,2018,-1.2,0.2,6,25.18425,0.4875501256281244,12.278584251350091,0.073,-0.0876
McLaren,6,2021,-1.2,0.2,6,20.0755,0.1308147545195091,2.626171604356405,0.343,-0.4116
McLaren,6,2022,-1.2,0.2,6,22.1445,0.3259762261269973,7.218580539469292,0.125,-0.15
McLaren,7,2018,-1.1,0.22499999999999998,7,27.685750000000002,6.176931287055087,171.0129753805854,0.005,-0.0055000000000000005
McLaren,7,2021,-1.1,0.22499999999999998,7,31.288,0.0,31.288,0.029,-0.031900000000000005
McLaren,7,2022,-1.1,0.22499999999999998,7,24.526,0.0,24.526,0.037,-0.0407
McLaren,8,2018,-1.1,0.22499999999999998,8,24.84375,0.35390694398386685,8.792375639599191,0.102,-0.11220000000000001
McLaren,8,2021,-1.1,0.22499999999999998,8,21.131,0.0,21.131,0.043,-0.0473
McLaren,8,2022,-1.1,0.22499999999999998,8,20.571,0.0,20.571,0.044,-0.0484
McLaren,9,2018,-0.2,0.45,9,28.064749999999997,8.496241529346962,238.44489446074013,0.004,-0.0008
McLaren,9,2021,-0.2,0.45,9,22.663,0.0,22.663,0.04,-0.008
McLaren,9,2022,-0.2,0.45,9,24.459,0.9616652224137041,23.52136967501679,0.038,-0.0076
McLaren,10,2018,2.0,1.0,10,28.424,0.33870414818835753,9.627326708105874,0.094,0.188
McLaren,10,2021,2.0,1.0,10,2058.58,0.0,2058.58,0.0,0.0
McLaren,10,2022,2.0,1.0,10,3055.7,0.0,3055.7,0.0,0.0
McLaren,11,2018,0.7,0.675,11,20.056,0.5986190357815223,12.005903381634212,0.075,0.0525
McLaren,11,2021,0.7,0.675,11,746.0505,1002.5762994528147,747972.5494949222,0.0,0.0
McLaren,11,2022,0.7,0.675,11,21.552,0.0,21.552,0.042,0.0294
McLaren,12,2018,-1.2,0.2,12,21.7635,0.0,21.7635,0.041,-0.0492
McLaren,12,2022,-1.2,0.2,12,36.524,0.0,36.524,0.025,-0.03
McLaren,13,2018,-0.6000000000000001,0.35,13,21.2765,2.0216182874123394,43.01296149212864,0.021,-0.012600000000000002
McLaren,13,2021,-0.6000000000000001,0.35,13,19.018,0.0,19.018,0.047,-0.028200000000000003
McLaren,13,2022,-0.6000000000000001,0.35,13,22.083,0.0,22.083,0.041,-0.024600000000000004
McLaren,14,2018,-1.2,0.2,14,24.094,0.0,24.094,0.037,-0.044399999999999995
McLaren,14,2021,-1.2,0.2,14,24.797,0.0,24.797,0.036,-0.043199999999999995
McLaren,14,2022,-1.2,0.2,14,23.2975,0.9284312036979386,21.630125968152726,0.042,-0.0504
McLaren,15,2018,0.8,0.7,15,30.078000000000003,0.0,30.078000000000003,0.03,0.024
McLaren,15,2021,0.8,0.7,15,30.157,0.0,30.157,0.03,0.024
McLaren,15,2022,0.8,0.7,15,19.578,0.0,19.578,0.046,0.0368
McLaren,16,2018,-0.4,0.4,16,29.992,0.0,29.992,0.03,-0.012
McLaren,16,2021,-0.4,0.4,16,29.115999999999996,0.0,29.115999999999996,0.031,-0.012400000000000001
McLaren,17,2018,-0.4,0.4,17,25.3065,0.0,25.3065,0.036,-0.0144
McLaren,17,2021,-0.4,0.4,17,23.71,0.1895046173579952,4.4931544775580665,0.2,-0.08000000000000002
McLaren,18,2018,-0.6000000000000001,0.35,18,24.130000000000003,0.0919238815542492,2.2181232619040334,0.406,-0.24360000000000004
McLaren,18,2021,-0.6000000000000001,0.35,18,23.985,0.0,23.985,0.038,-0.022800000000000004
McLaren,18,2022,-0.6000000000000001,0.35,18,396.837,0.0,396.837,0.002,-0.0012000000000000001
McLaren,19,2018,-1.2,0.2,19,22.174,0.0,22.174,0.041,-0.0492
McLaren,19,2021,-1.2,0.2,19,17.751,0.0,17.751,0.051,-0.06119999999999999
McLaren,19,2022,-1.2,0.2,19,31.7885,11.198450093651354,355.98193080203606,0.003,-0.0036
McLaren,20,2018,-0.4,0.4,20,25.50875,3.7854961530821827,96.56327499493513,0.009,-0.0036
McLaren,20,2021,-0.4,0.4,20,25.990999999999996,0.0,25.990999999999996,0.035,-0.014000000000000002
McLaren,20,2022,-0.4,0.4,20,23.159,0.0,23.159,0.039,-0.015600000000000001
McLaren,21,2018,-0.4,0.4,21,22.0215,0.0,22.0215,0.041,-0.0164
McLaren,21,2021,-0.4,0.4,21,520.1275,706.714336922989,367581.561277912,0.0,-0.0
McLaren,21,2022,-0.4,0.4,21,26.166499999999996,3.8021131624400666,99.48799406498799,0.009,-0.0036
Mercedes,1,2018,2.0,1.0,1,21.7425,0.0,21.7425,0.041,0.082
Mercedes,1,2019,2.0,1.0,1,21.7645,0.0,21.7645,0.041,0.082
Mercedes,1,2020,2.0,1.0,1,19.13975,3.8943905973849127,74.53766243629788,0.012,0.024
Mercedes,1,2021,2.0,1.0,1,26.5185,3.3226947647955853,88.11288112023173,0.01,0.02
Mercedes,1,2022,2.0,1.0,1,25.695749999999997,0.21036426740299746,5.405467624120571,0.167,0.334
Mercedes,2,2018,2.0,1.0,2,25.2035,0.0,25.2035,0.036,0.072
Mercedes,2,2019,2.0,1.0,2,24.57725,0.0243951839509368,0.5995665347581615,1.502,3.004
Mercedes,2,2020,2.0,1.0,2,21.552500000000002,0.0,21.552500000000002,0.042,0.084
Mercedes,2,2021,2.0,1.0,2,32.661,2.1517259351506635,70.27752076795582,0.013,0.026
Mercedes,2,2022,2.0,1.0,2,22.211750000000002,0.0526794551983981,1.170102889003019,0.77,1.54
Mercedes,3,2018,2.0,1.0,3,22.2805,0.0,22.2805,0.04,0.08
Mercedes,3,2019,2.0,1.0,3,22.658250000000002,0.33693638123539094,7.6343887601267975,0.118,0.236
Mercedes,3,2020,2.0,1.0,3,22.0475,0.09263098833543786,2.042281715325566,0.441,0.882
Mercedes,3,2021,2.0,1.0,3,22.00975,0.3383505947977626,7.447012003850055,0.121,0.242
Mercedes,3,2022,2.0,1.0,3,18.145,0.0,18.145,0.05,0.1
Mercedes,4,2018,0.19999999999999996,0.55,4,20.5225,0.3365828278447966,6.907521084444839,0.13,0.025999999999999995
Mercedes,4,2019,0.19999999999999996,0.55,4,19.9995,0.0,19.9995,0.045,0.008999999999999998
Mercedes,4,2020,0.19999999999999996,0.55,4,30.445749999999997,1.0716203268882105,32.626284567356734,0.028,0.005599999999999999
Mercedes,4,2021,0.19999999999999996,0.55,4,22.23,0.0502045814642453,1.116047845950173,0.807,0.1614
Mercedes,4,2022,0.19999999999999996,0.55,4,36.8485,0.0,36.8485,0.024,0.004799999999999999
Mercedes,5,2018,2.0,1.0,5,22.649,0.0,22.649,0.04,0.08
Mercedes,5,2019,2.0,1.0,5,22.207,0.09263098833543724,2.057056357965055,0.438,0.876
Mercedes,5,2020,2.0,1.0,5,28.407,0.0,28.407,0.032,0.064
Mercedes,5,2021,2.0,1.0,5,24.0135,0.3259762261269973,7.82783010610065,0.115,0.23
Mercedes,5,2022,2.0,1.0,5,19.217000000000002,0.0,19.217000000000002,0.047,0.094
Mercedes,6,2018,2.0,1.0,6,23.8795,0.0,23.8795,0.038,0.076
Mercedes,6,2019,2.0,1.0,6,24.5845,0.08980256121069136,2.2077510660842417,0.408,0.816
Mercedes,6,2020,2.0,1.0,6,22.8435,0.0,22.8435,0.039,0.078
Mercedes,6,2021,2.0,1.0,6,19.6535,2.4883087629954606,48.903976273531285,0.018,0.036
Mercedes,6,2022,2.0,1.0,6,24.78325,3.1639492924192063,78.41294630134828,0.011,0.022
Mercedes,7,2018,2.0,1.0,7,23.555,0.0,23.555,0.038,0.076
Mercedes,7,2019,2.0,1.0,7,23.6935,0.190211724139182,4.506781485891708,0.2,0.4
Mercedes,7,2020,2.0,1.0,7,24.423,0.0,24.423,0.037,0.074
Mercedes,7,2021,2.0,1.0,7,30.4175,0.0,30.4175,0.03,0.06
Mercedes,7,2022,2.0,1.0,7,25.258249999999997,0.10217692988145474,2.580810439178254,0.349,0.698
Mercedes,8,2018,2.0,1.0,8,26.810250000000003,0.9584832418983666,25.697175336105687,0.035,0.07
Mercedes,8,2019,2.0,1.0,8,30.299,0.0,30.299,0.03,0.06
Mercedes,8,2020,2.0,1.0,8,772.05225,1057.1412548832463,816168.2844004338,0.0,0.0
Mercedes,8,2021,2.0,1.0,8,21.59075,0.14884597743976805,3.213696287407672,0.28,0.56
Mercedes,8,2022,2.0,1.0,8,21.06475,0.22592061658910234,4.7589613082952935,0.189,0.378
Mercedes,9,2018,-1.9,0.025000000000000022,9,21.1125,0.1873832970144354,3.9561298582172677,0.228,-0.4332
Mercedes,9,2019,-1.9,0.025000000000000022,9,26.309500000000003,0.0,26.309500000000003,0.034,-0.0646
Mercedes,9,2020,-1.9,0.025000000000000022,9,727.0485,1003.3852296104922,729509.7261104638,0.0,-0.0
Mercedes,9,2021,-1.9,0.025000000000000022,9,21.142000000000003,0.1470782104868014,3.1095275261119553,0.29,-0.5509999999999999
Mercedes,9,2022,-1.9,0.025000000000000022,9,24.966,0.0014142135623723,0.035307255798186846,25.503,-48.4557
Mercedes,10,2018,2.0,1.0,10,28.438,0.0,28.438,0.032,0.064
Mercedes,10,2019,2.0,1.0,10,28.619999999999997,0.11172287142747475,3.1975085802543273,0.282,0.564
Mercedes,10,2020,2.0,1.0,10,35.551,0.0,35.551,0.025,0.05
Mercedes,10,2021,2.0,1.0,10,1543.5275000000001,714.5101891855708,1102866.126038131,0.0,0.0
Mercedes,10,2022,2.0,1.0,10,3051.31,0.0,3051.31,0.0,0.0
Mercedes,11,2018,2.0,1.0,11,22.60575,4.981920826849823,112.62005673156038,0.008,0.016
Mercedes,11,2019,2.0,1.0,11,20.78675,0.6169506665852618,12.82439926864119,0.07,0.14
Mercedes,11,2020,2.0,1.0,11,23.10325,0.28390337264639853,6.559090594092907,0.137,0.274
Mercedes,11,2021,2.0,1.0,11,1449.259,0.0,1449.259,0.001,0.002
Mercedes,11,2022,2.0,1.0,11,23.251749999999998,0.848174584033264,19.721543384295444,0.046,0.092
Mercedes,12,2018,2.0,1.0,12,21.4085,0.0,21.4085,0.042,0.084
Mercedes,12,2019,2.0,1.0,12,24.835500000000003,4.622357028616461,114.79854798420413,0.008,0.016
Mercedes,12,2020,2.0,1.0,12,26.837,0.0,26.837,0.034,0.068
Mercedes,12,2022,2.0,1.0,12,37.18825,0.4719937764420183,17.552622556769887,0.051,0.102
Mercedes,13,2018,2.0,1.0,13,23.15375,4.657358814285195,107.83532164625584,0.008,0.016
Mercedes,13,2019,2.0,1.0,13,23.038,0.0,23.038,0.039,0.078
Mercedes,13,2020,2.0,1.0,13,30.259000000000004,0.3790092347159898,11.468440433271137,0.079,0.158
Mercedes,13,2021,2.0,1.0,13,19.79075,1.2381173872854359,24.50327168241924,0.037,0.074
Mercedes,13,2022,2.0,1.0,13,21.9855,0.0,21.9855,0.041,0.082
Mercedes,14,2018,2.0,1.0,14,23.7455,0.0,23.7455,0.038,0.076
Mercedes,14,2019,2.0,1.0,14,23.760749999999998,0.0639931636973816,1.5205255643225597,0.592,1.184
Mercedes,14,2020,2.0,1.0,14,23.628999999999998,0.0,23.628999999999998,0.038,0.076
Mercedes,14,2021,2.0,1.0,14,24.9635,0.0,24.9635,0.036,0.072
Mercedes,15,2018,2.0,1.0,15,28.744,0.0,28.744,0.031,0.062
Mercedes,15,2019,2.0,1.0,15,29.082,0.0,29.082,0.031,0.062
Mercedes,15,2020,2.0,1.0,15,593.0452499999999,804.0465246931454,476835.9722482775,0.0,0.0
Mercedes,15,2021,2.0,1.0,15,29.857,0.1887975105768084,5.636927273291769,0.16,0.32
Mercedes,15,2022,2.0,1.0,15,19.720499999999998,0.462447834896002,9.119702528066606,0.099,0.198
Mercedes,16,2018,2.0,1.0,16,29.672500000000003,0.0,29.672500000000003,0.03,0.06
Mercedes,16,2019,2.0,1.0,16,29.5935,0.0,29.5935,0.03,0.06
Mercedes,16,2020,2.0,1.0,16,24.552,0.0,24.552,0.037,0.074
Mercedes,16,2021,2.0,1.0,16,22.823,0.0,22.823,0.039,0.078
Mercedes,16,2022,2.0,1.0,16,24.52,0.0,24.52,0.037,0.074
Mercedes,17,2018,2.0,1.0,17,22.695500000000003,0.0,22.695500000000003,0.04,0.08
Mercedes,17,2019,2.0,1.0,17,23.3325,0.05868986283848415,1.3693812246789314,0.658,1.316
Mercedes,17,2020,2.0,1.0,17,21.9965,0.0,21.9965,0.041,0.082
Mercedes,17,2021,2.0,1.0,17,24.4625,0.0,24.4625,0.037,0.074
Mercedes,17,2022,2.0,1.0,17,36.593,0.0,36.593,0.025,0.05
Mercedes,18,2018,2.0,1.0,18,23.641,0.07848885271170535,1.8555549669574258,0.485,0.97
Mercedes,18,2019,2.0,1.0,18,22.223999999999997,0.0,22.223999999999997,0.041,0.082
Mercedes,18,2021,2.0,1.0,18,24.092750000000002,2.153858727183997,51.89237984936225,0.017,0.034
Mercedes,18,2022,2.0,1.0,18,213.49625,266.62486489471496,56923.40881177829,0.0,0.0
Mercedes,19,2018,0.8,0.7,19,22.584333333333333,0.5128576286275638,11.582547637467776,0.078,0.062400000000000004
Mercedes,19,2019,0.8,0.7,19,23.964000000000002,0.11737972567696715,2.812887746122841,0.32,0.256
Mercedes,19,2021,0.8,0.7,19,18.076500000000003,0.2870853531617393,5.1894983864281805,0.174,0.1392
Mercedes,19,2022,0.8,0.7,19,24.63075,0.080256619664672,1.9767807348056197,0.456,0.3648
Mercedes,20,2018,2.0,1.0,20,22.741,0.0806101730552663,1.833155945449811,0.491,0.982
Mercedes,20,2019,2.0,1.0,20,23.082,0.09475230867899759,2.1870727889286226,0.412,0.824
Mercedes,20,2021,2.0,1.0,20,30.8245,0.051618795026618244,1.591123547297994,0.566,1.132
Mercedes,20,2022,2.0,1.0,20,23.5285,0.0,23.5285,0.038,0.076
Mercedes,21,2018,2.0,1.0,21,21.363750000000003,0.1099551044745081,2.3490533632172728,0.383,0.766
Mercedes,21,2019,2.0,1.0,21,21.6615,0.0,21.6615,0.042,0.084
Mercedes,21,2021,2.0,1.0,21,508.51149999999996,689.2700126311169,350501.72802806814,0.0,0.0
Mercedes,21,2022,2.0,1.0,21,24.1715,0.25031580054003727,6.050508372753511,0.149,0.298
Red Bull,1,2018,2.0,1.0,1,21.1965,0.0,21.1965,0.042,0.084
Red Bull,1,2019,2.0,1.0,1,27.092000000000002,0.0,27.092000000000002,0.033,0.066
Red Bull,1,2021,2.0,1.0,1,24.71925,0.0116672618895778,0.28840596346394604,3.122,6.244
Red Bull,1,2022,2.0,1.0,1,24.916,0.01414213562373125,0.35236545120088786,2.555,5.11
Red Bull,2,2018,-1.8,0.04999999999999999,2,30.381,0.0,30.381,0.03,-0.054
Red Bull,2,2019,-1.8,0.04999999999999999,2,25.57,0.8944900782009825,22.872111299599123,0.039,-0.0702
Red Bull,2,2020,-1.8,0.04999999999999999,2,21.308500000000002,0.05444722215136351,1.1601886332123295,0.776,-1.3968
Red Bull,2,2021,-1.8,0.04999999999999999,2,429.9625,562.698605905506,241939.29934164614,0.0,-0.0
Red Bull,2,2022,-1.8,0.04999999999999999,2,20.6905,0.0,20.6905,0.044,-0.07919999999999999
Red Bull,3,2018,2.0,1.0,3,22.761,0.16617009357884013,3.78219749994798,0.238,0.476
Red Bull,3,2019,2.0,1.0,3,23.15,0.30334880912902845,7.022524931337008,0.128,0.256
Red Bull,3,2020,2.0,1.0,3,21.7245,0.0,21.7245,0.041,0.082
Red Bull,3,2021,2.0,1.0,3,22.188,0.21708178182427101,4.816610575116925,0.187,0.374
Red Bull,3,2022,2.0,1.0,3,18.2155,0.0,18.2155,0.049,0.098
Red Bull,4,2018,-0.8,0.3,4,19.845000000000002,0.0,19.845000000000002,0.045,-0.036
Red Bull,4,2019,-0.8,0.3,4,20.9285,0.0,20.9285,0.043,-0.0344
Red Bull,4,2020,-0.8,0.3,4,28.89975,0.02298097038856385,0.6641442989868982,1.356,-1.0848000000000002
Red Bull,4,2021,-0.8,0.3,4,22.8245,0.2276883835420677,5.196873510155924,0.173,-0.1384
Red Bull,4,2022,-0.8,0.3,4,30.475583333333333,0.6231378941592451,18.99049082160792,0.047,-0.0376
Red Bull,5,2018,2.0,1.0,5,21.679,0.0,21.679,0.042,0.084
Red Bull,5,2019,2.0,1.0,5,22.5095,0.15768481220459746,3.549406280319386,0.254,0.508
Red Bull,5,2020,2.0,1.0,5,28.713749999999997,0.19410081143570646,5.573362174362016,0.162,0.324
Red Bull,5,2021,2.0,1.0,5,24.2305,0.0,24.2305,0.037,0.074
Red Bull,5,2022,2.0,1.0,5,19.09,0.07212489168102805,1.3768641821908254,0.654,1.308
Red Bull,6,2018,2.0,1.0,6,24.326500000000003,0.0,24.326500000000003,0.037,0.074
Red Bull,6,2019,2.0,1.0,6,24.139999999999997,0.0,24.139999999999997,0.037,0.074
Red Bull,6,2020,2.0,1.0,6,21.70175,0.02439518395093615,0.5294181833072286,1.701,3.402
Red Bull,6,2021,2.0,1.0,6,19.9255,0.0,19.9255,0.045,0.09
Red Bull,6,2022,2.0,1.0,6,22.09675,0.07318555185280605,1.617162842903492,0.557,1.114
Red Bull,7,2018,2.0,1.0,7,23.208000000000002,0.0,23.208000000000002,0.039,0.078
Red Bull,7,2019,2.0,1.0,7,23.676499999999997,0.0,23.676499999999997,0.038,0.076
Red Bull,7,2020,2.0,1.0,7,23.45,0.0,23.45,0.038,0.076
Red Bull,7,2021,2.0,1.0,7,29.957,0.11313708498984769,3.3892476550408674,0.266,0.532
Red Bull,7,2022,2.0,1.0,7,26.51275,0.0279307178568688,0.7405201398596982,1.216,2.432
Red Bull,8,2018,2.0,1.0,8,24.352,0.0,24.352,0.037,0.074
Red Bull,8,2019,2.0,1.0,8,30.5745,0.0,30.5745,0.029,0.058
Red Bull,8,2020,2.0,1.0,8,774.5200000000001,1058.8167444012681,820074.7448736703,0.0,0.0
Red Bull,8,2021,2.0,1.0,8,21.173,0.0,21.173,0.043,0.086
Red Bull,8,2022,2.0,1.0,8,21.444499999999998,0.2637508293825811,5.65600466069476,0.159,0.318
Red Bull,9,2018,0.09999999999999998,0.525,9,21.40925,0.2443053928999524,5.230395232943306,0.172,0.017199999999999993
Red Bull,9,2019,0.09999999999999998,0.525,9,21.7075,0.0,21.7075,0.041,0.0040999999999999995
Red Bull,9,2020,0.09999999999999998,0.525,9,729.232,1006.5919588631732,734039.0673457095,0.0,0.0
Red Bull,9,2021,0.09999999999999998,0.525,9,21.157,0.051618795026618244,1.0920988463781622,0.825,0.08249999999999998
Red Bull,9,2022,0.09999999999999998,0.525,9,25.94875,0.18137288937434876,4.706399763152632,0.191,0.019099999999999995
Red Bull,10,2018,0.0,0.5,10,28.163249999999998,0.23016325727621986,6.482145355484499,0.139,0.0
Red Bull,10,2019,0.0,0.5,10,28.1435,0.055861435713736404,1.5721363160095405,0.573,0.0
Red Bull,10,2020,0.0,0.5,10,29.43,0.0,29.43,0.031,0.0
Red Bull,10,2021,0.0,0.5,10,1040.049,1430.0980091056697,1487372.0042723427,0.0,0.0
Red Bull,10,2022,0.0,0.5,10,1289.3963333333334,1940.674128469104,2502298.105442925,0.0,0.0
Red Bull,11,2018,0.0,0.5,11,19.375333333333337,0.3344522885754165,6.480124575244887,0.139,0.0
Red Bull,11,2019,0.0,0.5,11,21.1115,0.9609581156325188,20.28726725817592,0.044,0.0
Red Bull,11,2020,0.0,0.5,11,22.340750000000003,0.2945099743641971,6.579573709776938,0.137,0.0
Red Bull,11,2021,0.0,0.5,11,742.63425,1009.8952081914861,749982.7705138781,0.0,0.0
Red Bull,11,2022,0.0,0.5,11,21.5445,0.2043538597629114,4.402701731662044,0.205,0.0
Red Bull,12,2018,0.09999999999999998,0.525,12,21.364,0.0,21.364,0.042,0.0042
Red Bull,12,2019,0.09999999999999998,0.525,12,21.96625,0.19127238431096,4.201537011870625,0.214,0.021399999999999995
Red Bull,12,2020,0.09999999999999998,0.525,12,26.696499999999997,0.0,26.696499999999997,0.034,0.0033999999999999994
Red Bull,12,2022,0.09999999999999998,0.525,12,35.765,0.0,35.765,0.025,0.0024999999999999996
Red Bull,13,2018,0.7,0.675,13,21.1415,1.696349168066528,35.8633659366785,0.025,0.017499999999999998
Red Bull,13,2019,0.7,0.675,13,27.619999999999997,0.0,27.619999999999997,0.033,0.0231
Red Bull,13,2020,0.7,0.675,13,29.815499999999997,0.0,29.815499999999997,0.03,0.020999999999999998
Red Bull,13,2021,0.7,0.675,13,19.154500000000002,0.1994041122946064,3.8194860689470387,0.236,0.16519999999999999
Red Bull,13,2022,0.7,0.675,13,21.423750000000002,0.0434870670429718,0.9316560525618671,0.966,0.6761999999999999
Red Bull,14,2018,0.0,0.5,14,24.404,0.0,24.404,0.037,0.0
Red Bull,14,2019,0.0,0.5,14,26.0385,2.4423468222183335,63.59504773033208,0.014,0.0
Red Bull,14,2020,0.0,0.5,14,23.363,0.7071067811865475,16.52013572886131,0.055,0.0
Red Bull,14,2021,0.0,0.5,14,28.134000000000004,0.0,28.134000000000004,0.032,0.0
Red Bull,14,2022,0.0,0.5,14,22.9835,0.0,22.9835,0.039,0.0
Red Bull,15,2018,2.0,1.0,15,29.23,0.0,29.23,0.031,0.062
Red Bull,15,2019,2.0,1.0,15,29.801,0.0,29.801,0.03,0.06
Red Bull,15,2020,2.0,1.0,15,593.3725000000001,804.338206240385,477272.1722823729,0.0,0.0
Red Bull,15,2021,2.0,1.0,15,31.307,1.428355697996826,44.71753183718663,0.02,0.04
Red Bull,15,2022,2.0,1.0,15,19.59525,0.007424621202459,0.1454873086174847,6.189,12.378
Red Bull,16,2018,2.0,1.0,16,33.408,0.0,33.408,0.027,0.054
Red Bull,16,2019,2.0,1.0,16,33.0045,0.0,33.0045,0.027,0.054
Red Bull,16,2020,2.0,1.0,16,24.5845,0.1562705986422283,3.8418345323198615,0.234,0.468
Red Bull,16,2021,2.0,1.0,16,22.735,0.0,22.735,0.04,0.08
Red Bull,16,2022,2.0,1.0,16,24.552500000000002,0.10606601717798174,2.604185886762397,0.346,0.692
Red Bull,17,2018,2.0,1.0,17,25.8265,0.0,25.8265,0.035,0.07
Red Bull,17,2019,2.0,1.0,17,23.292,0.0,23.292,0.039,0.078
Red Bull,17,2020,2.0,1.0,17,21.706,0.0,21.706,0.041,0.082
Red Bull,17,2021,2.0,1.0,17,23.997750000000003,0.1644023266258722,3.945285933786025,0.228,0.456
Red Bull,17,2022,2.0,1.0,17,30.2685,0.1301076477383236,3.9381633355674475,0.229,0.458
Red Bull,18,2018,0.19999999999999996,0.55,18,23.446,0.0,23.446,0.038,0.007599999999999998
Red Bull,18,2019,0.19999999999999996,0.55,18,23.419,0.0,23.419,0.038,0.007599999999999998
Red Bull,18,2021,0.19999999999999996,0.55,18,26.189250000000005,5.414670176935988,141.80615093132084,0.006,0.0011999999999999997
Red Bull,18,2022,0.19999999999999996,0.55,18,303.80125000000004,128.37205414390237,38999.590513985226,0.0,0.0
Red Bull,19,2018,0.0,0.5,19,22.07675,0.03075914498161535,0.6790619539728767,1.326,0.0
Red Bull,19,2019,0.0,0.5,19,23.6655,0.09616652224137055,2.275828832103155,0.396,0.0
Red Bull,19,2021,0.0,0.5,19,18.79675,0.03853731957466745,0.7243763617151304,1.243,0.0
Red Bull,19,2022,0.0,0.5,19,27.133,2.9656058402963796,80.46578326476167,0.011,0.0
Red Bull,20,2018,2.0,1.0,20,23.366,0.0,23.366,0.039,0.078
Red Bull,20,2019,2.0,1.0,20,26.4315,0.5055813485483832,13.363273414156591,0.067,0.134
Red Bull,20,2021,2.0,1.0,20,25.437666666666665,0.0727295217455287,1.8500693309888439,0.487,0.974
Red Bull,20,2022,2.0,1.0,20,22.3835,0.0,22.3835,0.04,0.08
Red Bull,21,2018,2.0,1.0,21,21.059,0.0,21.059,0.043,0.086
Red Bull,21,2019,2.0,1.0,21,21.3935,0.09899494936611705,2.117848449264025,0.425,0.85
Red Bull,21,2021,2.0,1.0,21,1019.506,32.24972607635602,32878.789233201416,0.0,0.0
Red Bull,21,2022,2.0,1.0,21,31.312,0.5232590180780453,16.384286374059755,0.055,0.11
Renault,1,2018,2.0,1.0,1,23.247999999999998,0.0,23.247999999999998,0.039,0.078
Renault,1,2019,2.0,1.0,1,21.588,0.0,21.588,0.042,0.084
Renault,1,2020,2.0,1.0,1,22.816,1.429769911559198,32.62163030213466,0.028,0.056
Renault,1,2021,2.0,1.0,1,24.353,0.0,24.353,0.037,0.074
Renault,1,2022,2.0,1.0,1,25.958499999999997,0.08061017305526695,2.092519177255147,0.43,0.86
Renault,2,2018,0.8,0.7,2,24.97775,0.18844395718621532,4.70690605160799,0.191,0.15280000000000002
Renault,2,2019,0.8,0.7,2,30.332,7.337647068372805,222.56551087788392,0.004,0.0032
Renault,2,2020,0.8,0.7,2,23.928,2.9062088706767097,69.53976585755231,0.013,0.0104
Renault,2,2021,0.8,0.7,2,30.856,0.0,30.856,0.029,0.023200000000000002
Renault,2,2022,0.8,0.7,2,21.473000000000003,0.0,21.473000000000003,0.042,0.033600000000000005
Renault,3,2018,2.0,1.0,3,23.50075,0.4154252339470956,9.762804566682206,0.092,0.184
Renault,3,2019,2.0,1.0,3,34.9925,0.0,34.9925,0.026,0.052
Renault,3,2020,2.0,1.0,3,27.131,0.0,27.131,0.033,0.066
Renault,3,2021,2.0,1.0,3,22.1365,0.1520279579551088,3.365366891273266,0.268,0.536
Renault,4,2018,0.6,0.65,4,21.516,0.0,21.516,0.042,0.0252
Renault,4,2019,0.6,0.65,4,20.42625,0.16086679271993895,3.285905324795653,0.274,0.16440000000000002
Renault,4,2020,0.6,0.65,4,32.3825,5.509068932224391,178.39742469775635,0.005,0.003
Renault,4,2021,0.6,0.65,4,21.817500000000003,0.05444722215136409,1.1879022692873862,0.758,0.4548
Renault,5,2018,-0.6000000000000001,0.35,5,22.409,0.0,22.409,0.04,-0.024000000000000004
Renault,5,2019,-0.6000000000000001,0.35,5,21.8305,0.0,21.8305,0.041,-0.024600000000000004
Renault,5,2020,-0.6000000000000001,0.35,5,32.27375,0.21036426740299935,6.7892437750975505,0.133,-0.07980000000000001
Renault,5,2021,-0.6000000000000001,0.35,5,24.15,0.0,24.15,0.037,-0.0222
Renault,5,2022,-0.6000000000000001,0.35,5,22.063,0.0,22.063,0.041,-0.024600000000000004
Renault,6,2018,2.0,1.0,6,25.0435,0.0,25.0435,0.036,0.072
Renault,6,2019,2.0,1.0,6,24.663500000000003,0.0,24.663500000000003,0.037,0.074
