Round,Driver Id,Driver First Name,Driver Last Name,Constructor Name,Position,Q1 Time,Q2 Time,Q3 Time
8,grosjean,Romain,Grosjean,Lotus F1,4,1:39.530,,
8,raikkonen,Kimi,Räikkönen,Lotus F1,5,1:39.464,,
8,rosberg,Nico,Rosberg,Mercedes,6,1:39.061,,
8,kobayashi,Kamui,Kobayashi,Sauber,7,1:39.651,,
8,hulkenberg,Nico,Hülkenberg,Force India,8,1:39.009,,
8,button,Jenson,Button,McLaren,9,1:39.622,,
8,resta,Paul,di Resta,Force India,10,1:38.858,,
8,alonso,Fernando,Alonso,Ferrari,11,1:39.409,,
8,michael_schumacher,Michael,Schumacher,Mercedes,12,1:39.447,,
8,massa,Felipe,Massa,Ferrari,13,1:39.388,,
8,bruno_senna,Bruno,Senna,Williams,14,1:39.449,,
8,perez,Sergio,Pérez,Sauber,15,1:39.353,,
8,kovalainen,Heikki,Kovalainen,Caterham,16,1:40.087,,
8,ricciardo,Daniel,Ricciardo,Toro Rosso,17,1:39.924,,
8,vergne,Jean-Éric,Vergne,Toro Rosso,18,1:40.203,,
8,webber,Mark,Webber,Red Bull,19,1:40.395,,
8,petrov,Vitaly,Petrov,Caterham,20,1:40.457,,
8,rosa,Pedro,de la Rosa,HRT,21,1:42.171,,
8,karthikeyan,Narain,Karthikeyan,HRT,22,1:42.527,,
8,pic,Charles,Pic,Marussia,23,1:42.675,,
9,alonso,Fernando,Alonso,Ferrari,1,1:46.515,,
9,webber,Mark,Webber,Red Bull,2,1:47.276,,
9,michael_schumacher,Michael,Schumacher,Mercedes,3,1:46.571,,
9,vettel,Sebastian,Vettel,Red Bull,4,1:46.279,,
9,massa,Felipe,Massa,Ferrari,5,1:47.401,,
9,raikkonen,Kimi,Räikkönen,Lotus F1,6,1:47.309,,
9,maldonado,Pastor,Maldonado,Williams,7,1:46.449,,
9,hamilton,Lewis,Hamilton,McLaren,8,1:47.433,,
9,hulkenberg,Nico,Hülkenberg,Force India,9,1:46.334,,
9,grosjean,Romain,Grosjean,Lotus F1,10,1:47.043,,
9,resta,Paul,di Resta,Force India,11,1:47.582,,
9,kobayashi,Kamui,Kobayashi,Sauber,12,1:46.649,,
9,rosberg,Nico,Rosberg,Mercedes,13,1:47.724,,
9,ricciardo,Daniel,Ricciardo,Toro Rosso,14,1:47.266,,
9,bruno_senna,Bruno,Senna,Williams,15,1:47.105,,
9,vergne,Jean-Éric,Vergne,Toro Rosso,16,1:47.705,,
9,perez,Sergio,Pérez,Sauber,17,1:46.494,,
9,button,Jenson,Button,McLaren,18,1:48.044,,
9,petrov,Vitaly,Petrov,Caterham,19,1:49.027,,
9,kovalainen,Heikki,Kovalainen,Caterham,20,1:49.477,,
9,glock,Timo,Glock,Marussia,21,1:51.618,,
9,rosa,Pedro,de la Rosa,HRT,22,1:52.742,,
9,karthikeyan,Narain,Karthikeyan,HRT,23,1:53.040,,
9,pic,Charles,Pic,Marussia,24,1:54.143,,
10,alonso,Fernando,Alonso,Ferrari,1,1:16.073,,
10,vettel,Sebastian,Vettel,Red Bull,2,1:16.393,,
10,webber,Mark,Webber,Red Bull,3,1:16.500,,
10,michael_schumacher,Michael,Schumacher,Mercedes,4,1:16.686,,
10,hulkenberg,Nico,Hülkenberg,Force India,5,1:16.271,,
10,maldonado,Pastor,Maldonado,Williams,6,1:16.181,,
10,button,Jenson,Button,McLaren,7,1:16.507,,
10,hamilton,Lewis,Hamilton,McLaren,8,1:16.221,,
10,resta,Paul,di Resta,Force India,9,1:16.352,,
10,raikkonen,Kimi,Räikkönen,Lotus F1,10,1:15.693,,
10,ricciardo,Daniel,Ricciardo,Toro Rosso,11,1:16.516,,
10,perez,Sergio,Pérez,Sauber,12,1:15.726,,
10,kobayashi,Kamui,Kobayashi,Sauber,13,1:16.481,,
10,massa,Felipe,Massa,Ferrari,14,1:16.265,,
10,grosjean,Romain,Grosjean,Lotus F1,15,1:16.685,,
10,bruno_senna,Bruno,Senna,Williams,16,1:16.426,,
10,rosberg,Nico,Rosberg,Mercedes,17,1:15.988,,
10,vergne,Jean-Éric,Vergne,Toro Rosso,18,1:16.741,,
10,kovalainen,Heikki,Kovalainen,Caterham,19,1:17.620,,
10,petrov,Vitaly,Petrov,Caterham,20,1:18.531,,
10,pic,Charles,Pic,Marussia,21,1:19.220,,
10,glock,Timo,Glock,Marussia,22,1:19.291,,
10,rosa,Pedro,de la Rosa,HRT,23,1:19.912,,
10,karthikeyan,Narain,Karthikeyan,HRT,24,1:20.230,,
11,hamilton,Lewis,Hamilton,McLaren,1,1:21.794,,
11,grosjean,Romain,Grosjean,Lotus F1,2,1:22.755,,
11,vettel,Sebastian,Vettel,Red Bull,3,1:22.948,,
11,button,Jenson,Button,McLaren,4,1:22.028,,
11,raikkonen,Kimi,Räikkönen,Lotus F1,5,1:22.234,,
11,alonso,Fernando,Alonso,Ferrari,6,1:22.095,,
11,massa,Felipe,Massa,Ferrari,7,1:22.203,,
11,maldonado,Pastor,Maldonado,Williams,8,1:22.475,,
11,bruno_senna,Bruno,Senna,Williams,9,1:22.271,,
11,hulkenberg,Nico,Hülkenberg,Force India,10,1:22.176,,
11,webber,Mark,Webber,Red Bull,11,1:22.829,,
11,resta,Paul,di Resta,Force India,12,1:21.912,,
11,rosberg,Nico,Rosberg,Mercedes,13,1:22.079,,
11,perez,Sergio,Pérez,Sauber,14,1:22.110,,
11,kobayashi,Kamui,Kobayashi,Sauber,15,1:22.801,,
11,vergne,Jean-Éric,Vergne,Toro Rosso,16,1:22.799,,
11,michael_schumacher,Michael,Schumacher,Mercedes,17,1:22.436,,
11,ricciardo,Daniel,Ricciardo,Toro Rosso,18,1:23.250,,
11,kovalainen,Heikki,Kovalainen,Caterham,19,1:23.576,,
11,petrov,Vitaly,Petrov,Caterham,20,1:24.167,,
11,pic,Charles,Pic,Marussia,21,1:25.244,,
11,glock,Timo,Glock,Marussia,22,1:25.476,,
11,rosa,Pedro,de la Rosa,HRT,23,1:25.916,,
11,karthikeyan,Narain,Karthikeyan,HRT,24,1:26.178,,
12,button,Jenson,Button,McLaren,1,1:49.250,,
12,kobayashi,Kamui,Kobayashi,Sauber,2,1:49.686,,
12,maldonado,Pastor,Maldonado,Williams,3,1:48.993,,
12,raikkonen,Kimi,Räikkönen,Lotus F1,4,1:49.546,,
12,perez,Sergio,Pérez,Sauber,5,1:49.642,,
12,alonso,Fernando,Alonso,Ferrari,6,1:49.401,,
12,webber,Mark,Webber,Red Bull,7,1:49.859,,
12,hamilton,Lewis,Hamilton,McLaren,8,1:49.605,,
12,grosjean,Romain,Grosjean,Lotus F1,9,1:50.126,,
12,resta,Paul,di Resta,Force India,10,1:50.033,,
12,vettel,Sebastian,Vettel,Red Bull,11,1:49.722,,
12,hulkenberg,Nico,Hülkenberg,Force India,12,1:49.362,,
12,michael_schumacher,Michael,Schumacher,Mercedes,13,1:49.742,,
12,massa,Felipe,Massa,Ferrari,14,1:49.588,,
12,vergne,Jean-Éric,Vergne,Toro Rosso,15,1:49.763,,
12,ricciardo,Daniel,Ricciardo,Toro Rosso,16,1:49.572,,
12,bruno_senna,Bruno,Senna,Williams,17,1:49.958,,
12,rosberg,Nico,Rosberg,Mercedes,18,1:50.181,,
12,kovalainen,Heikki,Kovalainen,Caterham,19,1:51.739,,
12,petrov,Vitaly,Petrov,Caterham,20,1:51.967,,
12,glock,Timo,Glock,Marussia,21,1:52.336,,
12,rosa,Pedro,de la Rosa,HRT,22,1:53.030,,
12,pic,Charles,Pic,Marussia,23,1:53.493,,
12,karthikeyan,Narain,Karthikeyan,HRT,24,1:54.989,,
13,hamilton,Lewis,Hamilton,McLaren,1,1:24.211,,
13,button,Jenson,Button,McLaren,2,1:24.672,,
13,massa,Felipe,Massa,Ferrari,3,1:24.882,,
13,resta,Paul,di Resta,Force India,4,1:24.875,,
13,michael_schumacher,Michael,Schumacher,Mercedes,5,1:25.302,,
13,vettel,Sebastian,Vettel,Red Bull,6,1:25.011,,
13,rosberg,Nico,Rosberg,Mercedes,7,1:24.689,,
13,raikkonen,Kimi,Räikkönen,Lotus F1,8,1:25.151,,
13,kobayashi,Kamui,Kobayashi,Sauber,9,1:25.317,,
13,alonso,Fernando,Alonso,Ferrari,10,1:24.175,,
13,webber,Mark,Webber,Red Bull,11,1:25.556,,
13,maldonado,Pastor,Maldonado,Williams,12,1:25.103,,
13,perez,Sergio,Pérez,Sauber,13,1:25.300,,
13,bruno_senna,Bruno,Senna,Williams,14,1:25.135,,
13,ricciardo,Daniel,Ricciardo,Toro Rosso,15,1:25.728,,
13,ambrosio,Jérôme,d'Ambrosio,Lotus F1,16,1:25.834,,
13,vergne,Jean-Éric,Vergne,Toro Rosso,17,1:25.649,,
13,kovalainen,Heikki,Kovalainen,Caterham,18,1:26.382,,
13,petrov,Vitaly,Petrov,Caterham,19,1:26.887,,
13,glock,Timo,Glock,Marussia,20,1:27.039,,
13,pic,Charles,Pic,Marussia,21,1:27.073,,
13,karthikeyan,Narain,Karthikeyan,HRT,22,1:27.441,,
13,rosa,Pedro,de la Rosa,HRT,23,1:27.629,,
14,hamilton,Lewis,Hamilton,McLaren,1,1:48.285,,
14,maldonado,Pastor,Maldonado,Williams,2,1:49.494,,
14,vettel,Sebastian,Vettel,Red Bull,3,1:48.240,,
14,button,Jenson,Button,McLaren,4,1:49.381,,
14,alonso,Fernando,Alonso,Ferrari,5,1:49.391,,
14,resta,Paul,di Resta,Force India,6,1:48.028,,
14,webber,Mark,Webber,Red Bull,7,1:48.717,,
14,grosjean,Romain,Grosjean,Lotus F1,8,1:47.688,,
14,michael_schumacher,Michael,Schumacher,Mercedes,9,1:49.546,,
14,rosberg,Nico,Rosberg,Mercedes,10,1:49.463,,
14,hulkenberg,Nico,Hülkenberg,Force India,11,1:49.547,,
14,raikkonen,Kimi,Räikkönen,Lotus F1,12,1:48.169,,
14,massa,Felipe,Massa,Ferrari,13,1:49.767,,
14,perez,Sergio,Pérez,Sauber,14,1:49.055,,
14,ricciardo,Daniel,Ricciardo,Toro Rosso,15,1:49.023,,
14,vergne,Jean-Éric,Vergne,Toro Rosso,16,1:49.564,,
14,bruno_senna,Bruno,Senna,Williams,17,1:49.809,,
14,kobayashi,Kamui,Kobayashi,Sauber,18,1:49.933,,
14,petrov,Vitaly,Petrov,Caterham,19,1:50.846,,
14,kovalainen,Heikki,Kovalainen,Caterham,20,1:51.137,,
14,glock,Timo,Glock,Marussia,21,1:51.370,,
14,pic,Charles,Pic,Marussia,22,1:51.762,,
14,karthikeyan,Narain,Karthikeyan,HRT,23,1:52.372,,
14,rosa,Pedro,de la Rosa,HRT,24,1:53.355,,
15,vettel,Sebastian,Vettel,Red Bull,1,1:32.608,,
15,webber,Mark,Webber,Red Bull,2,1:32.951,,
15,button,Jenson,Button,McLaren,3,1:33.077,,
15,kobayashi,Kamui,Kobayashi,Sauber,4,1:32.042,,
15,grosjean,Romain,Grosjean,Lotus F1,5,1:32.029,,
15,perez,Sergio,Pérez,Sauber,6,1:32.147,,
15,alonso,Fernando,Alonso,Ferrari,7,1:32.459,,
15,raikkonen,Kimi,Räikkönen,Lotus F1,8,1:32.221,,
15,hamilton,Lewis,Hamilton,McLaren,9,1:33.061,,
15,hulkenberg,Nico,Hülkenberg,Force India,10,1:32.828,,
15,massa,Felipe,Massa,Ferrari,11,1:32.946,,
15,resta,Paul,di Resta,Force India,12,1:32.898,,
15,michael_schumacher,Michael,Schumacher,Mercedes,13,1:33.349,,
15,maldonado,Pastor,Maldonado,Williams,14,1:32.834,,
15,rosberg,Nico,Rosberg,Mercedes,15,1:33.015,,
15,ricciardo,Daniel,Ricciardo,Toro Rosso,16,1:33.059,,
15,vergne,Jean-Éric,Vergne,Toro Rosso,17,1:33.370,,
15,bruno_senna,Bruno,Senna,Williams,18,1:33.405,,
15,kovalainen,Heikki,Kovalainen,Caterham,19,1:34.657,,
15,glock,Timo,Glock,Marussia,20,1:35.213,,
15,rosa,Pedro,de la Rosa,HRT,21,1:35.385,,
15,pic,Charles,Pic,Marussia,22,1:35.429,,
15,petrov,Vitaly,Petrov,Caterham,23,1:35.432,,
15,karthikeyan,Narain,Karthikeyan,HRT,24,1:36.734,,
16,webber,Mark,Webber,Red Bull,1,1:38.397,,
16,vettel,Sebastian,Vettel,Red Bull,2,1:38.208,,
16,hamilton,Lewis,Hamilton,McLaren,3,1:39.180,,
16,alonso,Fernando,Alonso,Ferrari,4,1:39.144,,
16,raikkonen,Kimi,Räikkönen,Lotus F1,5,1:38.887,,
16,massa,Felipe,Massa,Ferrari,6,1:38.937,,
16,grosjean,Romain,Grosjean,Lotus F1,7,1:38.863,,
16,hulkenberg,Nico,Hülkenberg,Force India,8,1:38.981,,
16,rosberg,Nico,Rosberg,Mercedes,9,1:38.999,,
16,michael_schumacher,Michael,Schumacher,Mercedes,10,1:38.808,,
16,button,Jenson,Button,McLaren,11,1:38.615,,
16,perez,Sergio,Pérez,Sauber,12,1:38.630,,
16,kobayashi,Kamui,Kobayashi,Sauber,13,1:38.719,,
16,resta,Paul,di Resta,Force India,14,1:38.942,,
16,maldonado,Pastor,Maldonado,Williams,15,1:39.024,,
16,ricciardo,Daniel,Ricciardo,Toro Rosso,16,1:38.784,,
16,vergne,Jean-Éric,Vergne,Toro Rosso,17,1:38.744,,
16,bruno_senna,Bruno,Senna,Williams,18,1:39.443,,
16,petrov,Vitaly,Petrov,Caterham,19,1:40.207,,
16,kovalainen,Heikki,Kovalainen,Caterham,20,1:40.333,,
16,pic,Charles,Pic,Marussia,21,1:41.317,,
16,glock,Timo,Glock,Marussia,22,1:41.371,,
16,rosa,Pedro,de la Rosa,HRT,23,1:42.881,,
17,vettel,Sebastian,Vettel,Red Bull,1,1:26.387,,
17,webber,Mark,Webber,Red Bull,2,1:26.744,,
17,hamilton,Lewis,Hamilton,McLaren,3,1:26.516,,
17,button,Jenson,Button,McLaren,4,1:26.564,,
17,alonso,Fernando,Alonso,Ferrari,5,1:26.829,,
17,massa,Felipe,Massa,Ferrari,6,1:26.939,,
17,raikkonen,Kimi,Räikkönen,Lotus F1,7,1:26.740,,
17,perez,Sergio,Pérez,Sauber,8,1:27.179,,
17,maldonado,Pastor,Maldonado,Williams,9,1:26.048,,
17,rosberg,Nico,Rosberg,Mercedes,10,1:26.458,,
17,grosjean,Romain,Grosjean,Lotus F1,11,1:26.897,,
17,hulkenberg,Nico,Hülkenberg,Force India,12,1:27.185,,
17,bruno_senna,Bruno,Senna,Williams,13,1:26.851,,
17,michael_schumacher,Michael,Schumacher,Mercedes,14,1:27.482,,
17,ricciardo,Daniel,Ricciardo,Toro Rosso,15,1:27.006,,
17,resta,Paul,di Resta,Force India,16,1:27.462,,
17,kobayashi,Kamui,Kobayashi,Sauber,17,1:27.517,,
17,vergne,Jean-Éric,Vergne,Toro Rosso,18,1:27.525,,
17,petrov,Vitaly,Petrov,Caterham,19,1:28.756,,
17,kovalainen,Heikki,Kovalainen,Caterham,20,1:29.500,,
17,glock,Timo,Glock,Marussia,21,1:29.613,,
17,rosa,Pedro,de la Rosa,HRT,22,1:30.592,,
17,karthikeyan,Narain,Karthikeyan,HRT,23,1:30.593,,
17,pic,Charles,Pic,Marussia,24,1:30.662,,
18,hamilton,Lewis,Hamilton,McLaren,1,1:41.497,,
18,webber,Mark,Webber,Red Bull,2,1:41.933,,
18,vettel,Sebastian,Vettel,Red Bull,3,1:42.160,,
18,maldonado,Pastor,Maldonado,Williams,4,1:41.981,,
18,raikkonen,Kimi,Räikkönen,Lotus F1,5,1:42.222,,
18,button,Jenson,Button,McLaren,6,1:42.342,,
18,alonso,Fernando,Alonso,Ferrari,7,1:41.939,,
18,rosberg,Nico,Rosberg,Mercedes,8,1:41.926,,
18,massa,Felipe,Massa,Ferrari,9,1:41.974,,
18,grosjean,Romain,Grosjean,Lotus F1,10,1:42.046,,
18,hulkenberg,Nico,Hülkenberg,Force India,11,1:42.579,,
18,perez,Sergio,Pérez,Sauber,12,1:42.624,,
18,resta,Paul,di Resta,Force India,13,1:42.572,,
18,michael_schumacher,Michael,Schumacher,Mercedes,14,1:42.735,,
18,bruno_senna,Bruno,Senna,Williams,15,1:43.298,,
18,kobayashi,Kamui,Kobayashi,Sauber,16,1:43.582,,
18,ricciardo,Daniel,Ricciardo,Toro Rosso,17,1:43.280,,
18,vergne,Jean-Éric,Vergne,Toro Rosso,18,1:44.058,,
18,kovalainen,Heikki,Kovalainen,Caterham,19,1:44.956,,
18,pic,Charles,Pic,Marussia,20,1:45.089,,
18,petrov,Vitaly,Petrov,Caterham,21,1:45.151,,
18,glock,Timo,Glock,Marussia,22,1:45.426,,
