Round,Driver Id,Driver First Name,Driver Last Name,Constructor Name,Position,Q1 Time,Q2 Time,Q3 Time
5,piquet_jr,Nelson,Piquet Jr.,Renault,17,1:27.568,,
5,bourdais,Sébastien,Bourdais,Toro Rosso,18,1:27.621,,
5,fisichella,Giancarlo,Fisichella,Force India,19,1:27.807,,
5,sutil,Adrian,Sutil,Force India,20,1:28.325,,
6,massa,Felipe,Massa,Ferrari,1,1:15.190,,
6,raikkonen,Kimi,Räikkönen,Ferrari,2,1:15.717,,
6,hamilton,Lewis,Hamilton,McLaren,3,1:15.582,,
6,kovalainen,Heikki,Kovalainen,McLaren,4,1:15.295,,
6,kubica,Robert,Kubica,BMW Sauber,5,1:15.977,,
6,rosberg,Nico,Rosberg,Williams,6,1:15.935,,
6,alonso,Fernando,Alonso,Renault,7,1:16.646,,
6,trulli,Jarno,Trulli,Toyota,8,1:16.306,,
6,webber,Mark,Webber,Red Bull,9,1:16.074,,
6,coulthard,David,Coulthard,Red Bull,10,1:16.086,,
6,glock,Timo,Glock,Toyota,11,1:16.285,,
6,button,Jenson,Button,Honda,12,1:16.259,,
6,heidfeld,Nick,Heidfeld,BMW Sauber,13,1:16.650,,
6,nakajima,Kazuki,Nakajima,Williams,14,1:16.756,,
6,barrichello,Rubens,Barrichello,Honda,15,1:16.208,,
6,bourdais,Sébastien,Bourdais,Toro Rosso,16,1:16.806,,
6,piquet_jr,Nelson,Piquet Jr.,Renault,17,1:16.933,,
6,vettel,Sebastian,Vettel,Toro Rosso,18,1:16.955,,
6,sutil,Adrian,Sutil,Force India,19,1:17.225,,
6,fisichella,Giancarlo,Fisichella,Force India,20,1:17.823,,
7,hamilton,Lewis,Hamilton,McLaren,1,1:16.909,,
7,kubica,Robert,Kubica,BMW Sauber,2,1:17.471,,
7,raikkonen,Kimi,Räikkönen,Ferrari,3,1:17.301,,
7,alonso,Fernando,Alonso,Renault,4,1:17.415,,
7,rosberg,Nico,Rosberg,Williams,5,1:17.991,,
7,massa,Felipe,Massa,Ferrari,6,1:17.231,,
7,kovalainen,Heikki,Kovalainen,McLaren,7,1:17.287,,
7,heidfeld,Nick,Heidfeld,BMW Sauber,8,1:18.082,,
7,barrichello,Rubens,Barrichello,Honda,9,1:18.256,,
7,webber,Mark,Webber,Red Bull,10,1:17.582,,
7,glock,Timo,Glock,Toyota,11,1:18.321,,
7,nakajima,Kazuki,Nakajima,Williams,12,1:17.638,,
7,coulthard,David,Coulthard,Red Bull,13,1:18.168,,
7,trulli,Jarno,Trulli,Toyota,14,1:18.039,,
7,piquet_jr,Nelson,Piquet Jr.,Renault,15,1:18.505,,
7,bourdais,Sébastien,Bourdais,Toro Rosso,16,1:18.916,,
7,sutil,Adrian,Sutil,Force India,17,1:19.108,,
7,fisichella,Giancarlo,Fisichella,Force India,18,1:19.165,,
7,button,Jenson,Button,Honda,19,1:23.565,,
7,vettel,Sebastian,Vettel,Toro Rosso,20,,,
8,raikkonen,Kimi,Räikkönen,Ferrari,1,1:15.133,,
8,massa,Felipe,Massa,Ferrari,2,1:15.024,,
8,hamilton,Lewis,Hamilton,McLaren,3,1:15.634,,
8,alonso,Fernando,Alonso,Renault,4,1:15.754,,
8,trulli,Jarno,Trulli,Toyota,5,1:15.521,,
8,kovalainen,Heikki,Kovalainen,McLaren,6,1:15.965,,
8,kubica,Robert,Kubica,BMW Sauber,7,1:15.687,,
8,webber,Mark,Webber,Red Bull,8,1:16.020,,
8,coulthard,David,Coulthard,Red Bull,9,1:15.802,,
8,glock,Timo,Glock,Toyota,10,1:15.727,,
8,piquet_jr,Nelson,Piquet Jr.,Renault,11,1:15.848,,
8,heidfeld,Nick,Heidfeld,BMW Sauber,12,1:16.006,,
8,vettel,Sebastian,Vettel,Toro Rosso,13,1:15.918,,
8,bourdais,Sébastien,Bourdais,Toro Rosso,14,1:16.072,,
8,rosberg,Nico,Rosberg,Williams,15,1:16.085,,
8,nakajima,Kazuki,Nakajima,Williams,16,1:16.243,,
8,button,Jenson,Button,Honda,17,1:16.306,,
8,barrichello,Rubens,Barrichello,Honda,18,1:16.330,,
8,fisichella,Giancarlo,Fisichella,Force India,19,1:16.971,,
8,sutil,Adrian,Sutil,Force India,20,1:17.053,,
9,kovalainen,Heikki,Kovalainen,McLaren,1,1:19.957,,
9,webber,Mark,Webber,Red Bull,2,1:20.982,,
9,raikkonen,Kimi,Räikkönen,Ferrari,3,1:20.370,,
9,hamilton,Lewis,Hamilton,McLaren,4,1:20.288,,
9,heidfeld,Nick,Heidfeld,BMW Sauber,5,1:21.022,,
9,alonso,Fernando,Alonso,Renault,6,1:20.998,,
9,piquet_jr,Nelson,Piquet Jr.,Renault,7,1:20.818,,
9,vettel,Sebastian,Vettel,Toro Rosso,8,1:20.318,,
9,massa,Felipe,Massa,Ferrari,9,1:20.676,,
9,kubica,Robert,Kubica,BMW Sauber,10,1:20.444,,
9,coulthard,David,Coulthard,Red Bull,11,1:21.224,,
9,glock,Timo,Glock,Toyota,12,1:20.893,,
9,bourdais,Sébastien,Bourdais,Toro Rosso,13,1:20.584,,
9,trulli,Jarno,Trulli,Toyota,14,1:21.145,,
9,nakajima,Kazuki,Nakajima,Williams,15,1:21.407,,
9,barrichello,Rubens,Barrichello,Honda,16,1:21.512,,
9,button,Jenson,Button,Honda,17,1:21.631,,
9,rosberg,Nico,Rosberg,Williams,18,1:21.668,,
9,sutil,Adrian,Sutil,Force India,19,1:21.786,,
9,fisichella,Giancarlo,Fisichella,Force India,20,1:21.885,,
10,hamilton,Lewis,Hamilton,McLaren,1,1:15.218,,
10,massa,Felipe,Massa,Ferrari,2,1:14.921,,
10,kovalainen,Heikki,Kovalainen,McLaren,3,1:15.476,,
10,trulli,Jarno,Trulli,Toyota,4,1:15.560,,
10,alonso,Fernando,Alonso,Renault,5,1:15.917,,
10,raikkonen,Kimi,Räikkönen,Ferrari,6,1:15.201,,
10,kubica,Robert,Kubica,BMW Sauber,7,1:15.985,,
10,webber,Mark,Webber,Red Bull,8,1:15.900,,
10,vettel,Sebastian,Vettel,Toro Rosso,9,1:15.532,,
10,coulthard,David,Coulthard,Red Bull,10,1:15.975,,
10,glock,Timo,Glock,Toyota,11,1:15.560,,
10,heidfeld,Nick,Heidfeld,BMW Sauber,12,1:15.596,,
10,rosberg,Nico,Rosberg,Williams,13,1:15.863,,
10,button,Jenson,Button,Honda,14,1:15.993,,
10,bourdais,Sébastien,Bourdais,Toro Rosso,15,1:15.927,,
10,nakajima,Kazuki,Nakajima,Williams,16,1:16.083,,
10,piquet_jr,Nelson,Piquet Jr.,Renault,17,1:16.189,,
10,barrichello,Rubens,Barrichello,Honda,18,1:16.246,,
10,sutil,Adrian,Sutil,Force India,19,1:16.657,,
10,fisichella,Giancarlo,Fisichella,Force India,20,1:16.963,,
11,hamilton,Lewis,Hamilton,McLaren,1,1:19.376,,
11,kovalainen,Heikki,Kovalainen,McLaren,2,1:19.945,,
11,massa,Felipe,Massa,Ferrari,3,1:19.578,,
11,kubica,Robert,Kubica,BMW Sauber,4,1:20.053,,
11,glock,Timo,Glock,Toyota,5,1:19.980,,
11,raikkonen,Kimi,Räikkönen,Ferrari,6,1:20.006,,
11,alonso,Fernando,Alonso,Renault,7,1:20.229,,
11,webber,Mark,Webber,Red Bull,8,1:20.073,,
11,trulli,Jarno,Trulli,Toyota,9,1:19.942,,
11,piquet_jr,Nelson,Piquet Jr.,Renault,10,1:20.583,,
11,vettel,Sebastian,Vettel,Toro Rosso,11,1:20.157,,
11,button,Jenson,Button,Honda,12,1:20.888,,
11,coulthard,David,Coulthard,Red Bull,13,1:20.505,,
11,bourdais,Sébastien,Bourdais,Toro Rosso,14,1:20.640,,
11,rosberg,Nico,Rosberg,Williams,15,1:20.748,,
11,heidfeld,Nick,Heidfeld,BMW Sauber,16,1:21.045,,
11,nakajima,Kazuki,Nakajima,Williams,17,1:21.085,,
11,barrichello,Rubens,Barrichello,Honda,18,1:21.332,,
11,fisichella,Giancarlo,Fisichella,Force India,19,1:21.670,,
11,sutil,Adrian,Sutil,Force India,20,1:22.113,,
12,massa,Felipe,Massa,Ferrari,1,1:38.176,,
12,hamilton,Lewis,Hamilton,McLaren,2,1:38.464,,
12,kubica,Robert,Kubica,BMW Sauber,3,1:38.347,,
12,raikkonen,Kimi,Räikkönen,Ferrari,4,1:38.703,,
12,kovalainen,Heikki,Kovalainen,McLaren,5,1:38.656,,
12,vettel,Sebastian,Vettel,Toro Rosso,6,1:38.141,,
12,trulli,Jarno,Trulli,Toyota,7,1:37.948,,
12,heidfeld,Nick,Heidfeld,BMW Sauber,8,1:38.738,,
12,rosberg,Nico,Rosberg,Williams,9,1:38.595,,
12,bourdais,Sébastien,Bourdais,Toro Rosso,10,1:38.622,,
12,nakajima,Kazuki,Nakajima,Williams,11,1:38.667,,
12,alonso,Fernando,Alonso,Renault,12,1:38.268,,
12,glock,Timo,Glock,Toyota,13,1:38.532,,
12,webber,Mark,Webber,Red Bull,14,1:38.559,,
12,piquet_jr,Nelson,Piquet Jr.,Renault,15,1:38.787,,
12,button,Jenson,Button,Honda,16,1:38.880,,
12,coulthard,David,Coulthard,Red Bull,17,1:39.235,,
12,fisichella,Giancarlo,Fisichella,Force India,18,1:39.268,,
12,barrichello,Rubens,Barrichello,Honda,19,1:39.811,,
12,sutil,Adrian,Sutil,Force India,20,1:39.943,,
13,hamilton,Lewis,Hamilton,McLaren,1,1:46.887,,
13,massa,Felipe,Massa,Ferrari,2,1:46.873,,
13,kovalainen,Heikki,Kovalainen,McLaren,3,1:46.812,,
13,raikkonen,Kimi,Räikkönen,Ferrari,4,1:46.960,,
13,heidfeld,Nick,Heidfeld,BMW Sauber,5,1:47.419,,
13,alonso,Fernando,Alonso,Renault,6,1:47.154,,
13,webber,Mark,Webber,Red Bull,7,1:47.270,,
13,kubica,Robert,Kubica,BMW Sauber,8,1:47.093,,
13,bourdais,Sébastien,Bourdais,Toro Rosso,9,1:46.777,,
13,vettel,Sebastian,Vettel,Toro Rosso,10,1:47.152,,
13,trulli,Jarno,Trulli,Toyota,11,1:47.400,,
13,piquet_jr,Nelson,Piquet Jr.,Renault,12,1:47.052,,
13,glock,Timo,Glock,Toyota,13,1:47.359,,
13,coulthard,David,Coulthard,Red Bull,14,1:47.132,,
13,rosberg,Nico,Rosberg,Williams,15,1:47.503,,
13,barrichello,Rubens,Barrichello,Honda,16,1:48.153,,
13,button,Jenson,Button,Honda,17,1:48.211,,
13,sutil,Adrian,Sutil,Force India,18,1:48.226,,
13,nakajima,Kazuki,Nakajima,Williams,19,1:48.268,,
13,fisichella,Giancarlo,Fisichella,Force India,20,1:48.447,,
14,vettel,Sebastian,Vettel,Toro Rosso,1,1:35.464,,
14,kovalainen,Heikki,Kovalainen,McLaren,2,1:35.214,,
14,webber,Mark,Webber,Red Bull,3,1:36.001,,
14,bourdais,Sébastien,Bourdais,Toro Rosso,4,1:35.543,,
14,rosberg,Nico,Rosberg,Williams,5,1:35.485,,
14,massa,Felipe,Massa,Ferrari,6,1:35.536,,
14,trulli,Jarno,Trulli,Toyota,7,1:35.906,,
14,alonso,Fernando,Alonso,Renault,8,1:36.297,,
14,glock,Timo,Glock,Toyota,9,1:35.737,,
14,heidfeld,Nick,Heidfeld,BMW Sauber,10,1:35.709,,
14,kubica,Robert,Kubica,BMW Sauber,11,1:35.553,,
14,fisichella,Giancarlo,Fisichella,Force India,12,1:36.280,,
14,coulthard,David,Coulthard,Red Bull,13,1:36.485,,
14,raikkonen,Kimi,Räikkönen,Ferrari,14,1:35.965,,
14,hamilton,Lewis,Hamilton,McLaren,15,1:35.394,,
14,barrichello,Rubens,Barrichello,Honda,16,1:36.510,,
14,piquet_jr,Nelson,Piquet Jr.,Renault,17,1:36.630,,
14,nakajima,Kazuki,Nakajima,Williams,18,1:36.653,,
14,button,Jenson,Button,Honda,19,1:37.006,,
14,sutil,Adrian,Sutil,Force India,20,1:37.417,,
15,massa,Felipe,Massa,Ferrari,1,1:44.519,,
15,hamilton,Lewis,Hamilton,McLaren,2,1:44.501,,
15,raikkonen,Kimi,Räikkönen,Ferrari,3,1:44.282,,
15,kubica,Robert,Kubica,BMW Sauber,4,1:44.740,,
15,kovalainen,Heikki,Kovalainen,McLaren,5,1:44.311,,
15,heidfeld,Nick,Heidfeld,BMW Sauber,6,1:45.548,,
15,vettel,Sebastian,Vettel,Toro Rosso,7,1:45.042,,
15,glock,Timo,Glock,Toyota,8,1:45.184,,
15,rosberg,Nico,Rosberg,Williams,9,1:45.103,,
15,nakajima,Kazuki,Nakajima,Williams,10,1:45.127,,
15,trulli,Jarno,Trulli,Toyota,11,1:45.642,,
15,button,Jenson,Button,Honda,12,1:45.660,,
15,webber,Mark,Webber,Red Bull,13,1:45.493,,
15,coulthard,David,Coulthard,Red Bull,14,1:46.028,,
15,alonso,Fernando,Alonso,Renault,15,1:44.971,,
15,piquet_jr,Nelson,Piquet Jr.,Renault,16,1:46.037,,
15,bourdais,Sébastien,Bourdais,Toro Rosso,17,1:46.389,,
15,barrichello,Rubens,Barrichello,Honda,18,1:46.583,,
15,sutil,Adrian,Sutil,Force India,19,1:47.940,,
15,fisichella,Giancarlo,Fisichella,Force India,20,,,
16,hamilton,Lewis,Hamilton,McLaren,1,1:18.071,,
16,raikkonen,Kimi,Räikkönen,Ferrari,2,1:18.160,,
16,kovalainen,Heikki,Kovalainen,McLaren,3,1:18.220,,
16,alonso,Fernando,Alonso,Renault,4,1:18.290,,
16,massa,Felipe,Massa,Ferrari,5,1:18.110,,
16,kubica,Robert,Kubica,BMW Sauber,6,1:18.684,,
16,trulli,Jarno,Trulli,Toyota,7,1:18.501,,
16,glock,Timo,Glock,Toyota,8,1:17.945,,
16,vettel,Sebastian,Vettel,Toro Rosso,9,1:18.559,,
16,bourdais,Sébastien,Bourdais,Toro Rosso,10,1:18.593,,
16,coulthard,David,Coulthard,Red Bull,11,1:18.303,,
16,piquet_jr,Nelson,Piquet Jr.,Renault,12,1:18.300,,
16,webber,Mark,Webber,Red Bull,13,1:18.372,,
16,nakajima,Kazuki,Nakajima,Williams,14,1:18.640,,
16,rosberg,Nico,Rosberg,Williams,15,1:18.740,,
16,heidfeld,Nick,Heidfeld,BMW Sauber,16,1:18.835,,
16,barrichello,Rubens,Barrichello,Honda,17,1:18.882,,
16,button,Jenson,Button,Honda,18,1:19.100,,
16,sutil,Adrian,Sutil,Force India,19,1:19.163,,
16,fisichella,Giancarlo,Fisichella,Force India,20,1:19.910,,
17,hamilton,Lewis,Hamilton,McLaren,1,1:35.566,,
17,raikkonen,Kimi,Räikkönen,Ferrari,2,1:35.983,,
17,massa,Felipe,Massa,Ferrari,3,1:35.971,,
17,alonso,Fernando,Alonso,Renault,4,1:35.769,,
17,kovalainen,Heikki,Kovalainen,McLaren,5,1:35.623,,
17,webber,Mark,Webber,Red Bull,6,1:36.238,,
17,heidfeld,Nick,Heidfeld,BMW Sauber,7,1:36.224,,
17,vettel,Sebastian,Vettel,Toro Rosso,8,1:35.752,,
17,trulli,Jarno,Trulli,Toyota,9,1:36.104,,
17,bourdais,Sébastien,Bourdais,Toro Rosso,10,1:36.239,,
17,piquet_jr,Nelson,Piquet Jr.,Renault,11,1:36.029,,
17,kubica,Robert,Kubica,BMW Sauber,12,1:36.503,,
17,glock,Timo,Glock,Toyota,13,1:36.210,,
17,barrichello,Rubens,Barrichello,Honda,14,1:36.640,,
17,rosberg,Nico,Rosberg,Williams,15,1:36.434,,
17,coulthard,David,Coulthard,Red Bull,16,1:36.731,,
17,nakajima,Kazuki,Nakajima,Williams,17,1:36.863,,
17,button,Jenson,Button,Honda,18,1:37.053,,
17,sutil,Adrian,Sutil,Force India,19,1:37.730,,
17,fisichella,Giancarlo,Fisichella,Force India,20,1:37.739,,
18,massa,Felipe,Massa,Ferrari,1,1:11.830,,
18,trulli,Jarno,Trulli,Toyota,2,1:12.226,,
18,raikkonen,Kimi,Räikkönen,Ferrari,3,1:12.083,,
18,hamilton,Lewis,Hamilton,McLaren,4,1:12.213,,
18,kovalainen,Heikki,Kovalainen,McLaren,5,1:12.366,,
18,alonso,Fernando,Alonso,Renault,6,1:12.214,,
18,vettel,Sebastian,Vettel,Toro Rosso,7,1:12.390,,
18,heidfeld,Nick,Heidfeld,BMW Sauber,8,1:12.371,,
18,bourdais,Sébastien,Bourdais,Toro Rosso,9,1:12.498,,
18,glock,Timo,Glock,Toyota,10,1:12.223,,
18,piquet_jr,Nelson,Piquet Jr.,Renault,11,1:12.348,,
18,webber,Mark,Webber,Red Bull,12,1:12.409,,
18,kubica,Robert,Kubica,BMW Sauber,13,1:12.381,,
18,coulthard,David,Coulthard,Red Bull,14,1:12.690,,
18,barrichello,Rubens,Barrichello,Honda,15,1:12.548,,
18,nakajima,Kazuki,Nakajima,Williams,16,1:12.800,,
18,button,Jenson,Button,Honda,17,1:12.810,,
18,rosberg,Nico,Rosberg,Williams,18,1:13.002,,
18,fisichella,Giancarlo,Fisichella,Force India,19,1:13.426,,
18,sutil,Adrian,Sutil,Force India,20,1:13.508,,
