Round,Driver Id,Driver First Name,Driver Last Name,Constructor Name,Position,Q1 Time,Q2 Time,Q3 Time
4,hamilton,Lewis,Hamilton,Mercedes,10,1:36.006,,
4,sainz,Carlos,Sainz,Toro Rosso,11,1:37.784,,
4,button,Jenson,Button,McLaren,12,1:38.332,,
4,hulkenberg,Nico,Hülkenberg,Force India,13,1:38.562,,
4,alonso,Fernando,Alonso,McLaren,14,1:37.971,,
4,grosjean,Romain,Grosjean,Haas F1 Team,15,1:38.383,,
4,gutierrez,Esteban,Gutiérrez,Haas F1 Team,16,1:38.678,,
4,kevin_magnussen,Kevin,Magnussen,Renault,17,1:38.914,,
4,jolyon_palmer,Jolyon,Palmer,Renault,18,1:39.009,,
4,nasr,Felipe,Nasr,Sauber,19,1:39.018,,
4,wehrlein,Pascal,Wehrlein,Manor Marussia,20,1:39.399,,
4,haryanto,Rio,Haryanto,Manor Marussia,21,1:39.463,,
4,ericsson,Marcus,Ericsson,Sauber,22,1:39.519,,
5,hamilton,Lewis,Hamilton,Mercedes,1,1:23.214,,
5,rosberg,Nico,Rosberg,Mercedes,2,1:23.002,,
5,ricciardo,Daniel,Ricciardo,Red Bull,3,1:23.749,,
5,max_verstappen,Max,Verstappen,Red Bull,4,1:23.578,,
5,raikkonen,Kimi,Räikkönen,Ferrari,5,1:23.796,,
5,vettel,Sebastian,Vettel,Ferrari,6,1:24.124,,
5,bottas,Valtteri,Bottas,Williams,7,1:24.251,,
5,sainz,Carlos,Sainz,Toro Rosso,8,1:24.496,,
5,perez,Sergio,Pérez,Force India,9,1:24.698,,
5,alonso,Fernando,Alonso,McLaren,10,1:24.578,,
5,hulkenberg,Nico,Hülkenberg,Force India,11,1:24.463,,
5,button,Jenson,Button,McLaren,12,1:24.583,,
5,kvyat,Daniil,Kvyat,Toro Rosso,13,1:24.696,,
5,grosjean,Romain,Grosjean,Haas F1 Team,14,1:24.716,,
5,kevin_magnussen,Kevin,Magnussen,Renault,15,1:24.669,,
5,gutierrez,Esteban,Gutiérrez,Haas F1 Team,16,1:24.406,,
5,jolyon_palmer,Jolyon,Palmer,Renault,17,1:24.903,,
5,massa,Felipe,Massa,Williams,18,1:24.941,,
5,ericsson,Marcus,Ericsson,Sauber,19,1:25.202,,
5,nasr,Felipe,Nasr,Sauber,20,1:25.579,,
5,wehrlein,Pascal,Wehrlein,Manor Marussia,21,1:25.745,,
5,haryanto,Rio,Haryanto,Manor Marussia,22,1:25.939,,
6,ricciardo,Daniel,Ricciardo,Red Bull,1,1:14.912,,
6,rosberg,Nico,Rosberg,Mercedes,2,1:14.873,,
6,hamilton,Lewis,Hamilton,Mercedes,3,1:14.826,,
6,vettel,Sebastian,Vettel,Ferrari,4,1:14.610,,
6,hulkenberg,Nico,Hülkenberg,Force India,5,1:15.333,,
6,raikkonen,Kimi,Räikkönen,Ferrari,6,1:15.499,,
6,sainz,Carlos,Sainz,Toro Rosso,7,1:15.467,,
6,perez,Sergio,Pérez,Force India,8,1:15.328,,
6,kvyat,Daniil,Kvyat,Toro Rosso,9,1:15.384,,
6,alonso,Fernando,Alonso,McLaren,10,1:15.504,,
6,bottas,Valtteri,Bottas,Williams,11,1:15.521,,
6,gutierrez,Esteban,Gutiérrez,Haas F1 Team,12,1:15.592,,
6,button,Jenson,Button,McLaren,13,1:15.554,,
6,massa,Felipe,Massa,Williams,14,1:15.710,,
6,grosjean,Romain,Grosjean,Haas F1 Team,15,1:15.465,,
6,kevin_magnussen,Kevin,Magnussen,Renault,16,1:16.253,,
6,ericsson,Marcus,Ericsson,Sauber,17,1:16.299,,
6,jolyon_palmer,Jolyon,Palmer,Renault,18,1:16.586,,
6,haryanto,Rio,Haryanto,Manor Marussia,19,1:17.295,,
6,wehrlein,Pascal,Wehrlein,Manor Marussia,20,1:17.452,,
6,max_verstappen,Max,Verstappen,Red Bull,21,1:22.467,,
6,nasr,Felipe,Nasr,Sauber,22,,,
7,hamilton,Lewis,Hamilton,Mercedes,1,1:14.121,,
7,rosberg,Nico,Rosberg,Mercedes,2,1:13.714,,
7,vettel,Sebastian,Vettel,Ferrari,3,1:13.925,,
7,ricciardo,Daniel,Ricciardo,Red Bull,4,1:14.030,,
7,max_verstappen,Max,Verstappen,Red Bull,5,1:14.601,,
7,raikkonen,Kimi,Räikkönen,Ferrari,6,1:14.477,,
7,bottas,Valtteri,Bottas,Williams,7,1:14.389,,
7,massa,Felipe,Massa,Williams,8,1:14.815,,
7,hulkenberg,Nico,Hülkenberg,Force India,9,1:14.663,,
7,alonso,Fernando,Alonso,McLaren,10,1:15.026,,
7,perez,Sergio,Pérez,Force India,11,1:14.814,,
7,button,Jenson,Button,McLaren,12,1:14.755,,
7,kvyat,Daniil,Kvyat,Toro Rosso,13,1:14.829,,
7,gutierrez,Esteban,Gutiérrez,Haas F1 Team,14,1:15.148,,
7,grosjean,Romain,Grosjean,Haas F1 Team,15,1:15.444,,
7,sainz,Carlos,Sainz,Toro Rosso,16,1:14.714,,
7,jolyon_palmer,Jolyon,Palmer,Renault,17,1:15.459,,
7,wehrlein,Pascal,Wehrlein,Manor Marussia,18,1:15.599,,
7,ericsson,Marcus,Ericsson,Sauber,19,1:15.635,,
7,nasr,Felipe,Nasr,Sauber,20,1:16.663,,
7,haryanto,Rio,Haryanto,Manor Marussia,21,1:17.052,,
8,rosberg,Nico,Rosberg,Mercedes,1,1:43.685,,
8,perez,Sergio,Pérez,Force India,2,1:44.462,,
8,ricciardo,Daniel,Ricciardo,Red Bull,3,1:44.570,,
8,vettel,Sebastian,Vettel,Ferrari,4,1:45.062,,
8,raikkonen,Kimi,Räikkönen,Ferrari,5,1:44.936,,
8,massa,Felipe,Massa,Williams,6,1:45.494,,
8,kvyat,Daniil,Kvyat,Toro Rosso,7,1:44.694,,
8,bottas,Valtteri,Bottas,Williams,8,1:44.706,,
8,max_verstappen,Max,Verstappen,Red Bull,9,1:44.939,,
8,hamilton,Lewis,Hamilton,Mercedes,10,1:44.259,,
8,grosjean,Romain,Grosjean,Haas F1 Team,11,1:45.507,,
8,hulkenberg,Nico,Hülkenberg,Force India,12,1:44.860,,
8,sainz,Carlos,Sainz,Toro Rosso,13,1:44.827,,
8,alonso,Fernando,Alonso,McLaren,14,1:45.525,,
8,gutierrez,Esteban,Gutiérrez,Haas F1 Team,15,1:45.300,,
8,nasr,Felipe,Nasr,Sauber,16,1:45.549,,
8,haryanto,Rio,Haryanto,Manor Marussia,17,1:45.665,,
8,wehrlein,Pascal,Wehrlein,Manor Marussia,18,1:45.750,,
8,button,Jenson,Button,McLaren,19,1:45.804,,
8,ericsson,Marcus,Ericsson,Sauber,20,1:46.231,,
8,kevin_magnussen,Kevin,Magnussen,Renault,21,1:46.348,,
8,jolyon_palmer,Jolyon,Palmer,Renault,22,1:46.394,,
9,hamilton,Lewis,Hamilton,Mercedes,1,1:06.947,,
9,rosberg,Nico,Rosberg,Mercedes,2,1:06.516,,
9,hulkenberg,Nico,Hülkenberg,Force India,3,1:07.385,,
9,vettel,Sebastian,Vettel,Ferrari,4,1:06.761,,
9,button,Jenson,Button,McLaren,5,1:07.653,,
9,raikkonen,Kimi,Räikkönen,Ferrari,6,1:07.240,,
9,ricciardo,Daniel,Ricciardo,Red Bull,7,1:07.500,,
9,bottas,Valtteri,Bottas,Williams,8,1:07.148,,
9,max_verstappen,Max,Verstappen,Red Bull,9,1:07.131,,
9,massa,Felipe,Massa,Williams,10,1:07.419,,
9,gutierrez,Esteban,Gutiérrez,Haas F1 Team,11,1:07.660,,
9,wehrlein,Pascal,Wehrlein,Manor Marussia,12,1:07.565,,
9,grosjean,Romain,Grosjean,Haas F1 Team,13,1:07.662,,
9,alonso,Fernando,Alonso,McLaren,14,1:07.671,,
9,sainz,Carlos,Sainz,Toro Rosso,15,1:07.618,,
9,perez,Sergio,Pérez,Force India,16,1:07.657,,
9,kevin_magnussen,Kevin,Magnussen,Renault,17,1:07.941,,
9,jolyon_palmer,Jolyon,Palmer,Renault,18,1:07.965,,
9,haryanto,Rio,Haryanto,Manor Marussia,19,1:08.026,,
9,kvyat,Daniil,Kvyat,Toro Rosso,20,1:08.409,,
9,ericsson,Marcus,Ericsson,Sauber,21,1:08.418,,
9,nasr,Felipe,Nasr,Sauber,22,1:08.446,,
10,hamilton,Lewis,Hamilton,Mercedes,1,1:30.739,,
10,rosberg,Nico,Rosberg,Mercedes,2,1:30.724,,
10,max_verstappen,Max,Verstappen,Red Bull,3,1:31.305,,
10,ricciardo,Daniel,Ricciardo,Red Bull,4,1:31.684,,
10,raikkonen,Kimi,Räikkönen,Ferrari,5,1:31.326,,
10,vettel,Sebastian,Vettel,Ferrari,6,1:31.606,,
10,bottas,Valtteri,Bottas,Williams,7,1:31.913,,
10,sainz,Carlos,Sainz,Toro Rosso,8,1:32.115,,
10,hulkenberg,Nico,Hülkenberg,Force India,9,1:32.349,,
10,alonso,Fernando,Alonso,McLaren,10,1:32.281,,
10,perez,Sergio,Pérez,Force India,11,1:32.336,,
10,massa,Felipe,Massa,Williams,12,1:32.146,,
10,grosjean,Romain,Grosjean,Haas F1 Team,13,1:32.283,,
10,gutierrez,Esteban,Gutiérrez,Haas F1 Team,14,1:32.237,,
10,kvyat,Daniil,Kvyat,Toro Rosso,15,1:32.553,,
10,kevin_magnussen,Kevin,Magnussen,Renault,16,1:32.729,,
10,button,Jenson,Button,McLaren,17,1:32.788,,
10,jolyon_palmer,Jolyon,Palmer,Renault,18,1:32.905,,
10,haryanto,Rio,Haryanto,Manor Marussia,19,1:33.098,,
10,wehrlein,Pascal,Wehrlein,Manor Marussia,20,1:33.151,,
10,nasr,Felipe,Nasr,Sauber,21,1:33.544,,
11,rosberg,Nico,Rosberg,Mercedes,1,1:33.302,,
11,hamilton,Lewis,Hamilton,Mercedes,2,1:34.210,,
11,ricciardo,Daniel,Ricciardo,Red Bull,3,1:39.968,,
11,max_verstappen,Max,Verstappen,Red Bull,4,1:40.424,,
11,vettel,Sebastian,Vettel,Ferrari,5,1:35.718,,
11,sainz,Carlos,Sainz,Toro Rosso,6,1:36.115,,
11,alonso,Fernando,Alonso,McLaren,7,1:35.165,,
11,button,Jenson,Button,McLaren,8,1:37.983,,
11,hulkenberg,Nico,Hülkenberg,Force India,9,1:41.471,,
11,bottas,Valtteri,Bottas,Williams,10,1:42.758,,
11,grosjean,Romain,Grosjean,Haas F1 Team,11,1:35.906,,
11,kvyat,Daniil,Kvyat,Toro Rosso,12,1:36.714,,
11,perez,Sergio,Pérez,Force India,13,1:41.411,,
11,raikkonen,Kimi,Räikkönen,Ferrari,14,1:36.853,,
11,gutierrez,Esteban,Gutiérrez,Haas F1 Team,15,1:38.959,,
11,nasr,Felipe,Nasr,Sauber,16,1:37.772,,
11,jolyon_palmer,Jolyon,Palmer,Renault,17,1:43.965,,
11,massa,Felipe,Massa,Williams,18,1:43.999,,
11,kevin_magnussen,Kevin,Magnussen,Renault,19,1:44.543,,
11,ericsson,Marcus,Ericsson,Sauber,20,1:46.984,,
11,wehrlein,Pascal,Wehrlein,Manor Marussia,21,1:47.343,,
11,haryanto,Rio,Haryanto,Manor Marussia,22,1:50.189,,
12,rosberg,Nico,Rosberg,Mercedes,1,1:15.485,,
12,hamilton,Lewis,Hamilton,Mercedes,2,1:15.243,,
12,ricciardo,Daniel,Ricciardo,Red Bull,3,1:15.591,,
12,max_verstappen,Max,Verstappen,Red Bull,4,1:15.875,,
12,raikkonen,Kimi,Räikkönen,Ferrari,5,1:15.752,,
12,vettel,Sebastian,Vettel,Ferrari,6,1:15.927,,
12,hulkenberg,Nico,Hülkenberg,Force India,7,1:16.301,,
12,bottas,Valtteri,Bottas,Williams,8,1:15.952,,
12,perez,Sergio,Pérez,Force India,9,1:16.169,,
12,massa,Felipe,Massa,Williams,10,1:16.503,,
12,gutierrez,Esteban,Gutiérrez,Haas F1 Team,11,1:15.987,,
12,button,Jenson,Button,McLaren,12,1:16.172,,
12,sainz,Carlos,Sainz,Toro Rosso,13,1:16.317,,
12,alonso,Fernando,Alonso,McLaren,14,1:16.338,,
12,grosjean,Romain,Grosjean,Haas F1 Team,15,1:16.328,,
12,jolyon_palmer,Jolyon,Palmer,Renault,16,1:16.636,,
12,kevin_magnussen,Kevin,Magnussen,Renault,17,1:16.716,,
12,wehrlein,Pascal,Wehrlein,Manor Marussia,18,1:16.717,,
12,kvyat,Daniil,Kvyat,Toro Rosso,19,1:16.876,,
12,haryanto,Rio,Haryanto,Manor Marussia,20,1:16.977,,
12,nasr,Felipe,Nasr,Sauber,21,1:17.123,,
12,ericsson,Marcus,Ericsson,Sauber,22,1:17.238,,
13,rosberg,Nico,Rosberg,Mercedes,1,1:48.019,,
13,max_verstappen,Max,Verstappen,Red Bull,2,1:48.407,,
13,raikkonen,Kimi,Räikkönen,Ferrari,3,1:47.912,,
13,vettel,Sebastian,Vettel,Ferrari,4,1:47.802,,
13,ricciardo,Daniel,Ricciardo,Red Bull,5,1:48.407,,
13,perez,Sergio,Pérez,Force India,6,1:48.106,,
13,hulkenberg,Nico,Hülkenberg,Force India,7,1:48.080,,
13,bottas,Valtteri,Bottas,Williams,8,1:48.655,,
13,button,Jenson,Button,McLaren,9,1:48.700,,
13,massa,Felipe,Massa,Williams,10,1:47.738,,
13,grosjean,Romain,Grosjean,Haas F1 Team,11,1:48.751,,
13,kevin_magnussen,Kevin,Magnussen,Renault,12,1:48.800,,
13,gutierrez,Esteban,Gutiérrez,Haas F1 Team,13,1:48.748,,
13,jolyon_palmer,Jolyon,Palmer,Renault,14,1:48.901,,
13,sainz,Carlos,Sainz,Toro Rosso,15,1:48.876,,
13,wehrlein,Pascal,Wehrlein,Manor Marussia,16,1:48.554,,
13,nasr,Felipe,Nasr,Sauber,17,1:48.949,,
13,ocon,Esteban,Ocon,Manor Marussia,18,1:49.050,,
13,kvyat,Daniil,Kvyat,Toro Rosso,19,1:49.058,,
13,ericsson,Marcus,Ericsson,Sauber,20,1:49.071,,
13,hamilton,Lewis,Hamilton,Mercedes,21,1:50.033,,
14,hamilton,Lewis,Hamilton,Mercedes,1,1:21.854,,
14,rosberg,Nico,Rosberg,Mercedes,2,1:22.497,,
14,vettel,Sebastian,Vettel,Ferrari,3,1:23.077,,
14,raikkonen,Kimi,Räikkönen,Ferrari,4,1:23.217,,
14,bottas,Valtteri,Bottas,Williams,5,1:23.264,,
14,ricciardo,Daniel,Ricciardo,Red Bull,6,1:23.158,,
14,max_verstappen,Max,Verstappen,Red Bull,7,1:23.229,,
14,perez,Sergio,Pérez,Force India,8,1:23.439,,
14,hulkenberg,Nico,Hülkenberg,Force India,9,1:23.259,,
14,gutierrez,Esteban,Gutiérrez,Haas F1 Team,10,1:23.386,,
14,massa,Felipe,Massa,Williams,11,1:23.489,,
14,grosjean,Romain,Grosjean,Haas F1 Team,12,1:23.421,,
14,alonso,Fernando,Alonso,McLaren,13,1:23.783,,
14,wehrlein,Pascal,Wehrlein,Manor Marussia,14,1:23.760,,
14,button,Jenson,Button,McLaren,15,1:23.666,,
14,sainz,Carlos,Sainz,Toro Rosso,16,1:23.661,,
14,kvyat,Daniil,Kvyat,Toro Rosso,17,1:23.825,,
14,nasr,Felipe,Nasr,Sauber,18,1:23.956,,
14,ericsson,Marcus,Ericsson,Sauber,19,1:24.087,,
14,jolyon_palmer,Jolyon,Palmer,Renault,20,1:24.230,,
14,kevin_magnussen,Kevin,Magnussen,Renault,21,1:24.436,,
15,rosberg,Nico,Rosberg,Mercedes,1,1:45.316,,
15,ricciardo,Daniel,Ricciardo,Red Bull,2,1:44.255,,
15,hamilton,Lewis,Hamilton,Mercedes,3,1:45.167,,
15,max_verstappen,Max,Verstappen,Red Bull,4,1:45.036,,
15,raikkonen,Kimi,Räikkönen,Ferrari,5,1:44.964,,
15,sainz,Carlos,Sainz,Toro Rosso,6,1:45.499,,
15,kvyat,Daniil,Kvyat,Toro Rosso,7,1:45.291,,
15,hulkenberg,Nico,Hülkenberg,Force India,8,1:46.081,,
15,alonso,Fernando,Alonso,McLaren,9,1:45.373,,
15,perez,Sergio,Pérez,Force India,10,1:45.204,,
15,bottas,Valtteri,Bottas,Williams,11,1:46.086,,
15,massa,Felipe,Massa,Williams,12,1:46.056,,
15,button,Jenson,Button,McLaren,13,1:45.262,,
15,gutierrez,Esteban,Gutiérrez,Haas F1 Team,14,1:45.465,,
15,grosjean,Romain,Grosjean,Haas F1 Team,15,1:45.609,,
15,ericsson,Marcus,Ericsson,Sauber,16,1:46.427,,
15,kevin_magnussen,Kevin,Magnussen,Renault,17,1:46.825,,
15,nasr,Felipe,Nasr,Sauber,18,1:46.860,,
15,jolyon_palmer,Jolyon,Palmer,Renault,19,1:46.960,,
15,wehrlein,Pascal,Wehrlein,Manor Marussia,20,1:47.667,,
15,ocon,Esteban,Ocon,Manor Marussia,21,1:48.296,,
15,vettel,Sebastian,Vettel,Ferrari,22,1:49.116,,
16,hamilton,Lewis,Hamilton,Mercedes,1,1:34.444,,
16,rosberg,Nico,Rosberg,Mercedes,2,1:34.460,,
16,max_verstappen,Max,Verstappen,Red Bull,3,1:35.443,,
16,ricciardo,Daniel,Ricciardo,Red Bull,4,1:35.079,,
16,vettel,Sebastian,Vettel,Ferrari,5,1:34.557,,
16,raikkonen,Kimi,Räikkönen,Ferrari,6,1:34.556,,
16,perez,Sergio,Pérez,Force India,7,1:35.068,,
16,hulkenberg,Nico,Hülkenberg,Force India,8,1:34.827,,
16,button,Jenson,Button,McLaren,9,1:35.267,,
16,massa,Felipe,Massa,Williams,10,1:35.267,,
16,bottas,Valtteri,Bottas,Williams,11,1:35.166,,
16,grosjean,Romain,Grosjean,Haas F1 Team,12,1:35.400,,
16,gutierrez,Esteban,Gutiérrez,Haas F1 Team,13,1:35.658,,
16,kevin_magnussen,Kevin,Magnussen,Renault,14,1:35.593,,
16,kvyat,Daniil,Kvyat,Toro Rosso,15,1:35.695,,
16,sainz,Carlos,Sainz,Toro Rosso,16,1:35.605,,
16,ericsson,Marcus,Ericsson,Sauber,17,1:35.816,,
16,nasr,Felipe,Nasr,Sauber,18,1:35.949,,
16,jolyon_palmer,Jolyon,Palmer,Renault,19,1:35.999,,
16,ocon,Esteban,Ocon,Manor Marussia,20,1:36.451,,
16,wehrlein,Pascal,Wehrlein,Manor Marussia,21,1:36.587,,
16,alonso,Fernando,Alonso,McLaren,22,1:37.155,,
17,rosberg,Nico,Rosberg,Mercedes,1,1:31.858,,
17,hamilton,Lewis,Hamilton,Mercedes,2,1:32.218,,
17,raikkonen,Kimi,Räikkönen,Ferrari,3,1:31.674,,
17,vettel,Sebastian,Vettel,Ferrari,4,1:31.659,,
17,max_verstappen,Max,Verstappen,Red Bull,5,1:32.487,,
17,ricciardo,Daniel,Ricciardo,Red Bull,6,1:32.538,,
17,perez,Sergio,Pérez,Force India,7,1:32.682,,
17,grosjean,Romain,Grosjean,Haas F1 Team,8,1:32.458,,
17,hulkenberg,Nico,Hülkenberg,Force India,9,1:32.448,,
17,gutierrez,Esteban,Gutiérrez,Haas F1 Team,10,1:32.620,,
17,bottas,Valtteri,Bottas,Williams,11,1:32.383,,
17,massa,Felipe,Massa,Williams,12,1:32.562,,
17,kvyat,Daniil,Kvyat,Toro Rosso,13,1:32.645,,
17,sainz,Carlos,Sainz,Toro Rosso,14,1:32.789,,
17,alonso,Fernando,Alonso,McLaren,15,1:32.819,,
17,jolyon_palmer,Jolyon,Palmer,Renault,16,1:32.796,,
17,button,Jenson,Button,McLaren,17,1:32.851,,
17,kevin_magnussen,Kevin,Magnussen,Renault,18,1:33.023,,
17,ericsson,Marcus,Ericsson,Sauber,19,1:33.222,,
17,nasr,Felipe,Nasr,Sauber,20,1:33.332,,
17,ocon,Esteban,Ocon,Manor Marussia,21,1:33.353,,
17,wehrlein,Pascal,Wehrlein,Manor Marussia,22,1:33.561,,
18,hamilton,Lewis,Hamilton,Mercedes,1,1:36.296,,
18,rosberg,Nico,Rosberg,Mercedes,2,1:36.397,,
18,ricciardo,Daniel,Ricciardo,Red Bull,3,1:36.759,,
18,max_verstappen,Max,Verstappen,Red Bull,4,1:36.613,,
18,raikkonen,Kimi,Räikkönen,Ferrari,5,1:36.985,,
18,vettel,Sebastian,Vettel,Ferrari,6,1:37.151,,
18,hulkenberg,Nico,Hülkenberg,Force India,7,1:36.950,,
18,bottas,Valtteri,Bottas,Williams,8,1:37.456,,
18,massa,Felipe,Massa,Williams,9,1:37.402,,
18,sainz,Carlos,Sainz,Toro Rosso,10,1:37.744,,
18,perez,Sergio,Pérez,Force India,11,1:37.345,,
18,alonso,Fernando,Alonso,McLaren,12,1:37.913,,
18,kvyat,Daniil,Kvyat,Toro Rosso,13,1:37.844,,
18,gutierrez,Esteban,Gutiérrez,Haas F1 Team,14,1:38.053,,
18,jolyon_palmer,Jolyon,Palmer,Renault,15,1:38.084,,
18,ericsson,Marcus,Ericsson,Sauber,16,1:38.040,,
18,grosjean,Romain,Grosjean,Haas F1 Team,17,1:38.308,,
18,kevin_magnussen,Kevin,Magnussen,Renault,18,1:38.317,,
18,button,Jenson,Button,McLaren,19,1:38.327,,
18,wehrlein,Pascal,Wehrlein,Manor Marussia,20,1:38.548,,
18,nasr,Felipe,Nasr,Sauber,21,1:38.583,,
18,ocon,Esteban,Ocon,Manor Marussia,22,1:38.806,,
19,hamilton,Lewis,Hamilton,Mercedes,1,1:19.447,,
19,rosberg,Nico,Rosberg,Mercedes,2,1:19.996,,
19,max_verstappen,Max,Verstappen,Red Bull,3,1:19.874,,
19,ricciardo,Daniel,Ricciardo,Red Bull,4,1:19.713,,
19,hulkenberg,Nico,Hülkenberg,Force India,5,1:20.599,,
19,raikkonen,Kimi,Räikkönen,Ferrari,6,1:19.554,,
19,vettel,Sebastian,Vettel,Ferrari,7,1:19.865,,
19,bottas,Valtteri,Bottas,Williams,8,1:20.338,,
19,massa,Felipe,Massa,Williams,9,1:20.423,,
19,sainz,Carlos,Sainz,Toro Rosso,10,1:20.457,,
19,alonso,Fernando,Alonso,McLaren,11,1:20.552,,
19,perez,Sergio,Pérez,Force India,12,1:20.308,,
19,button,Jenson,Button,McLaren,13,1:21.333,,
19,kevin_magnussen,Kevin,Magnussen,Renault,14,1:21.254,,
19,ericsson,Marcus,Ericsson,Sauber,15,1:21.062,,
19,wehrlein,Pascal,Wehrlein,Manor Marussia,16,1:21.363,,
19,gutierrez,Esteban,Gutiérrez,Haas F1 Team,17,1:21.401,,
19,kvyat,Daniil,Kvyat,Toro Rosso,18,1:21.454,,
19,nasr,Felipe,Nasr,Sauber,19,1:21.692,,
19,ocon,Esteban,Ocon,Manor Marussia,20,1:21.881,,
