Round,Driver Id,Driver First Name,Driver Last Name,Constructor Name,Position,Q1 Time,Q2 Time,Q3 Time
4,gutierrez,Esteban,Gutiérrez,Sauber,17,1:58.988,,
4,kobayashi,Kamui,Kobayashi,Caterham,18,1:59.260,,
4,jules_bianchi,Jules,Bianchi,Marussia,19,1:59.326,,
4,ericsson,Marcus,Ericsson,Caterham,20,2:00.646,,
4,chilton,Max,Chilton,Marussia,21,2:00.865,,
4,maldonado,Pastor,Maldonado,Lotus F1,22,,,
5,hamilton,Lewis,Hamilton,Mercedes,1,1:27.238,,
5,rosberg,Nico,Rosberg,Mercedes,2,1:26.764,,
5,ricciardo,Daniel,Ricciardo,Red Bull,3,1:28.053,,
5,bottas,Valtteri,Bottas,Williams,4,1:28.198,,
5,grosjean,Romain,Grosjean,Lotus F1,5,1:28.472,,
5,raikkonen,Kimi,Räikkönen,Ferrari,6,1:28.308,,
5,alonso,Fernando,Alonso,Ferrari,7,1:28.329,,
5,button,Jenson,Button,McLaren,8,1:28.279,,
5,massa,Felipe,Massa,Williams,9,1:28.061,,
5,vettel,Sebastian,Vettel,Red Bull,10,1:27.958,,
5,hulkenberg,Nico,Hülkenberg,Force India,11,1:28.155,,
5,perez,Sergio,Pérez,Force India,12,1:28.469,,
5,kvyat,Daniil,Kvyat,Toro Rosso,13,1:28.074,,
5,gutierrez,Esteban,Gutiérrez,Sauber,14,1:28.374,,
5,kevin_magnussen,Kevin,Magnussen,McLaren,15,1:28.389,,
5,vergne,Jean-Éric,Vergne,Toro Rosso,16,1:28.194,,
5,sutil,Adrian,Sutil,Sauber,17,1:28.563,,
5,chilton,Max,Chilton,Marussia,18,1:29.586,,
5,jules_bianchi,Jules,Bianchi,Marussia,19,1:30.177,,
5,ericsson,Marcus,Ericsson,Caterham,20,1:30.312,,
5,kobayashi,Kamui,Kobayashi,Caterham,21,1:30.375,,
5,maldonado,Pastor,Maldonado,Lotus F1,22,,,
6,rosberg,Nico,Rosberg,Mercedes,1,1:17.678,,
6,hamilton,Lewis,Hamilton,Mercedes,2,1:17.823,,
6,ricciardo,Daniel,Ricciardo,Red Bull,3,1:17.900,,
6,vettel,Sebastian,Vettel,Red Bull,4,1:18.383,,
6,alonso,Fernando,Alonso,Ferrari,5,1:17.853,,
6,raikkonen,Kimi,Räikkönen,Ferrari,6,1:17.902,,
6,vergne,Jean-Éric,Vergne,Toro Rosso,7,1:17.557,,
6,kevin_magnussen,Kevin,Magnussen,McLaren,8,1:17.978,,
6,kvyat,Daniil,Kvyat,Toro Rosso,9,1:18.616,,
6,perez,Sergio,Pérez,Force India,10,1:18.108,,
6,hulkenberg,Nico,Hülkenberg,Force India,11,1:18.432,,
6,button,Jenson,Button,McLaren,12,1:17.890,,
6,bottas,Valtteri,Bottas,Williams,13,1:18.407,,
6,grosjean,Romain,Grosjean,Lotus F1,14,1:18.335,,
6,maldonado,Pastor,Maldonado,Lotus F1,15,1:18.585,,
6,massa,Felipe,Massa,Williams,16,1:18.209,,
6,gutierrez,Esteban,Gutiérrez,Sauber,17,1:18.741,,
6,sutil,Adrian,Sutil,Sauber,18,1:18.745,,
6,jules_bianchi,Jules,Bianchi,Marussia,19,1:19.332,,
6,chilton,Max,Chilton,Marussia,20,1:19.928,,
6,kobayashi,Kamui,Kobayashi,Caterham,21,1:20.133,,
6,ericsson,Marcus,Ericsson,Caterham,22,1:21.732,,
7,rosberg,Nico,Rosberg,Mercedes,1,1:16.471,,
7,hamilton,Lewis,Hamilton,Mercedes,2,1:15.750,,
7,vettel,Sebastian,Vettel,Red Bull,3,1:17.470,,
7,bottas,Valtteri,Bottas,Williams,4,1:16.772,,
7,massa,Felipe,Massa,Williams,5,1:16.666,,
7,ricciardo,Daniel,Ricciardo,Red Bull,6,1:17.113,,
7,alonso,Fernando,Alonso,Ferrari,7,1:17.010,,
7,vergne,Jean-Éric,Vergne,Toro Rosso,8,1:17.178,,
7,button,Jenson,Button,McLaren,9,1:16.631,,
7,raikkonen,Kimi,Räikkönen,Ferrari,10,1:17.013,,
7,hulkenberg,Nico,Hülkenberg,Force India,11,1:16.897,,
7,kevin_magnussen,Kevin,Magnussen,McLaren,12,1:16.446,,
7,perez,Sergio,Pérez,Force India,13,1:18.235,,
7,grosjean,Romain,Grosjean,Lotus F1,14,1:17.732,,
7,kvyat,Daniil,Kvyat,Toro Rosso,15,1:16.938,,
7,sutil,Adrian,Sutil,Sauber,16,1:17.519,,
7,maldonado,Pastor,Maldonado,Lotus F1,17,1:18.328,,
7,chilton,Max,Chilton,Marussia,18,1:18.348,,
7,jules_bianchi,Jules,Bianchi,Marussia,19,1:18.359,,
7,kobayashi,Kamui,Kobayashi,Caterham,20,1:19.278,,
7,ericsson,Marcus,Ericsson,Caterham,21,1:19.820,,
7,gutierrez,Esteban,Gutiérrez,Sauber,22,,,
8,massa,Felipe,Massa,Williams,1,1:10.292,,
8,bottas,Valtteri,Bottas,Williams,2,1:10.356,,
8,rosberg,Nico,Rosberg,Mercedes,3,1:09.695,,
8,alonso,Fernando,Alonso,Ferrari,4,1:10.405,,
8,ricciardo,Daniel,Ricciardo,Red Bull,5,1:10.395,,
8,kevin_magnussen,Kevin,Magnussen,McLaren,6,1:10.081,,
8,kvyat,Daniil,Kvyat,Toro Rosso,7,1:09.678,,
8,raikkonen,Kimi,Räikkönen,Ferrari,8,1:10.285,,
8,hamilton,Lewis,Hamilton,Mercedes,9,1:09.514,,
8,hulkenberg,Nico,Hülkenberg,Force India,10,1:10.389,,
8,perez,Sergio,Pérez,Force India,11,1:10.124,,
8,button,Jenson,Button,McLaren,12,1:10.252,,
8,vettel,Sebastian,Vettel,Red Bull,13,1:10.630,,
8,maldonado,Pastor,Maldonado,Lotus F1,14,1:10.821,,
8,vergne,Jean-Éric,Vergne,Toro Rosso,15,1:10.161,,
8,grosjean,Romain,Grosjean,Lotus F1,16,1:10.461,,
8,sutil,Adrian,Sutil,Sauber,17,1:10.825,,
8,gutierrez,Esteban,Gutiérrez,Sauber,18,1:11.349,,
8,jules_bianchi,Jules,Bianchi,Marussia,19,1:11.412,,
8,kobayashi,Kamui,Kobayashi,Caterham,20,1:11.673,,
8,chilton,Max,Chilton,Marussia,21,1:11.775,,
8,ericsson,Marcus,Ericsson,Caterham,22,1:12.673,,
9,rosberg,Nico,Rosberg,Mercedes,1,1:40.380,,
9,vettel,Sebastian,Vettel,Red Bull,2,1:45.086,,
9,button,Jenson,Button,McLaren,3,1:44.425,,
9,hulkenberg,Nico,Hülkenberg,Force India,4,1:41.271,,
9,kevin_magnussen,Kevin,Magnussen,McLaren,5,1:42.507,,
9,hamilton,Lewis,Hamilton,Mercedes,6,1:41.058,,
9,perez,Sergio,Pérez,Force India,7,1:42.146,,
9,ricciardo,Daniel,Ricciardo,Red Bull,8,1:44.710,,
9,kvyat,Daniil,Kvyat,Toro Rosso,9,1:41.032,,
9,vergne,Jean-Éric,Vergne,Toro Rosso,10,1:43.040,,
9,grosjean,Romain,Grosjean,Lotus F1,11,1:43.121,,
9,jules_bianchi,Jules,Bianchi,Marussia,12,1:41.169,,
9,chilton,Max,Chilton,Marussia,13,1:42.082,,
9,gutierrez,Esteban,Gutiérrez,Sauber,14,1:43.285,,
9,maldonado,Pastor,Maldonado,Lotus F1,15,1:43.892,,
9,sutil,Adrian,Sutil,Sauber,16,1:42.603,,
9,bottas,Valtteri,Bottas,Williams,17,1:45.318,,
9,massa,Felipe,Massa,Williams,18,1:45.695,,
9,alonso,Fernando,Alonso,Ferrari,19,1:45.935,,
9,raikkonen,Kimi,Räikkönen,Ferrari,20,1:46.684,,
9,ericsson,Marcus,Ericsson,Caterham,21,1:49.421,,
9,kobayashi,Kamui,Kobayashi,Caterham,22,1:49.625,,
10,rosberg,Nico,Rosberg,Mercedes,1,1:17.631,,
10,bottas,Valtteri,Bottas,Williams,2,1:18.215,,
10,massa,Felipe,Massa,Williams,3,1:18.381,,
10,kevin_magnussen,Kevin,Magnussen,McLaren,4,1:18.260,,
10,ricciardo,Daniel,Ricciardo,Red Bull,5,1:18.117,,
10,vettel,Sebastian,Vettel,Red Bull,6,1:18.194,,
10,alonso,Fernando,Alonso,Ferrari,7,1:18.389,,
10,kvyat,Daniil,Kvyat,Toro Rosso,8,1:18.530,,
10,hulkenberg,Nico,Hülkenberg,Force India,9,1:18.927,,
10,perez,Sergio,Pérez,Force India,10,1:18.916,,
10,button,Jenson,Button,McLaren,11,1:18.425,,
10,raikkonen,Kimi,Räikkönen,Ferrari,12,1:18.534,,
10,vergne,Jean-Éric,Vergne,Toro Rosso,13,1:18.496,,
10,gutierrez,Esteban,Gutiérrez,Sauber,14,1:18.739,,
10,grosjean,Romain,Grosjean,Lotus F1,15,1:18.894,,
10,hamilton,Lewis,Hamilton,Mercedes,16,1:18.683,,
10,sutil,Adrian,Sutil,Sauber,17,1:19.142,,
10,jules_bianchi,Jules,Bianchi,Marussia,18,1:19.676,,
10,maldonado,Pastor,Maldonado,Lotus F1,19,1:20.195,,
10,kobayashi,Kamui,Kobayashi,Caterham,20,1:20.408,,
10,chilton,Max,Chilton,Marussia,21,1:20.489,,
10,ericsson,Marcus,Ericsson,Caterham,22,,,
11,rosberg,Nico,Rosberg,Mercedes,1,1:25.227,,
11,vettel,Sebastian,Vettel,Red Bull,2,1:25.662,,
11,bottas,Valtteri,Bottas,Williams,3,1:25.690,,
11,ricciardo,Daniel,Ricciardo,Red Bull,4,1:25.495,,
11,alonso,Fernando,Alonso,Ferrari,5,1:26.087,,
11,massa,Felipe,Massa,Williams,6,1:26.592,,
11,button,Jenson,Button,McLaren,7,1:26.612,,
11,vergne,Jean-Éric,Vergne,Toro Rosso,8,1:24.941,,
11,hulkenberg,Nico,Hülkenberg,Force India,9,1:26.149,,
11,kevin_magnussen,Kevin,Magnussen,McLaren,10,1:26.578,,
11,kvyat,Daniil,Kvyat,Toro Rosso,11,1:25.361,,
11,sutil,Adrian,Sutil,Sauber,12,1:26.027,,
11,perez,Sergio,Pérez,Force India,13,1:25.910,,
11,gutierrez,Esteban,Gutiérrez,Sauber,14,1:25.709,,
11,grosjean,Romain,Grosjean,Lotus F1,15,1:26.136,,
11,jules_bianchi,Jules,Bianchi,Marussia,16,1:26.728,,
11,raikkonen,Kimi,Räikkönen,Ferrari,17,1:26.792,,
11,kobayashi,Kamui,Kobayashi,Caterham,18,1:27.139,,
11,chilton,Max,Chilton,Marussia,19,1:27.819,,
11,ericsson,Marcus,Ericsson,Caterham,20,1:28.643,,
11,hamilton,Lewis,Hamilton,Mercedes,21,,,
11,maldonado,Pastor,Maldonado,Lotus F1,22,,,
12,rosberg,Nico,Rosberg,Mercedes,1,2:07.130,,
12,hamilton,Lewis,Hamilton,Mercedes,2,2:07.280,,
12,vettel,Sebastian,Vettel,Red Bull,3,2:10.105,,
12,alonso,Fernando,Alonso,Ferrari,4,2:10.197,,
12,ricciardo,Daniel,Ricciardo,Red Bull,5,2:10.089,,
12,bottas,Valtteri,Bottas,Williams,6,2:09.250,,
12,kevin_magnussen,Kevin,Magnussen,McLaren,7,2:11.081,,
12,raikkonen,Kimi,Räikkönen,Ferrari,8,2:09.885,,
12,massa,Felipe,Massa,Williams,9,2:08.403,,
12,button,Jenson,Button,McLaren,10,2:10.529,,
12,kvyat,Daniil,Kvyat,Toro Rosso,11,2:10.445,,
12,vergne,Jean-Éric,Vergne,Toro Rosso,12,2:09.811,,
12,perez,Sergio,Pérez,Force India,13,2:10.666,,
12,sutil,Adrian,Sutil,Sauber,14,2:11.051,,
12,grosjean,Romain,Grosjean,Lotus F1,15,2:10.898,,
12,jules_bianchi,Jules,Bianchi,Marussia,16,2:11.051,,
12,maldonado,Pastor,Maldonado,Lotus F1,17,2:11.261,,
12,hulkenberg,Nico,Hülkenberg,Force India,18,2:11.267,,
12,chilton,Max,Chilton,Marussia,19,2:12.566,,
12,gutierrez,Esteban,Gutiérrez,Sauber,20,2:13.414,,
12,lotterer,André,Lotterer,Caterham,21,2:13.469,,
12,ericsson,Marcus,Ericsson,Caterham,22,2:14.438,,
13,hamilton,Lewis,Hamilton,Mercedes,1,1:25.363,,
13,rosberg,Nico,Rosberg,Mercedes,2,1:25.493,,
13,bottas,Valtteri,Bottas,Williams,3,1:26.012,,
13,massa,Felipe,Massa,Williams,4,1:25.528,,
13,kevin_magnussen,Kevin,Magnussen,McLaren,5,1:26.337,,
13,button,Jenson,Button,McLaren,6,1:26.328,,
13,alonso,Fernando,Alonso,Ferrari,7,1:26.514,,
13,vettel,Sebastian,Vettel,Red Bull,8,1:26.631,,
13,ricciardo,Daniel,Ricciardo,Red Bull,9,1:26.721,,
13,perez,Sergio,Pérez,Force India,10,1:26.569,,
13,kvyat,Daniil,Kvyat,Toro Rosso,11,1:26.261,,
13,raikkonen,Kimi,Räikkönen,Ferrari,12,1:26.689,,
13,vergne,Jean-Éric,Vergne,Toro Rosso,13,1:26.140,,
13,hulkenberg,Nico,Hülkenberg,Force India,14,1:26.371,,
13,sutil,Adrian,Sutil,Sauber,15,1:27.034,,
13,gutierrez,Esteban,Gutiérrez,Sauber,16,1:26.999,,
13,maldonado,Pastor,Maldonado,Lotus F1,17,1:27.520,,
13,grosjean,Romain,Grosjean,Lotus F1,18,1:27.632,,
13,kobayashi,Kamui,Kobayashi,Caterham,19,1:27.671,,
13,jules_bianchi,Jules,Bianchi,Marussia,20,1:27.738,,
13,chilton,Max,Chilton,Marussia,21,1:28.247,,
13,ericsson,Marcus,Ericsson,Caterham,22,1:28.562,,
14,hamilton,Lewis,Hamilton,Mercedes,1,1:46.921,,
14,rosberg,Nico,Rosberg,Mercedes,2,1:47.244,,
14,ricciardo,Daniel,Ricciardo,Red Bull,3,1:47.488,,
14,vettel,Sebastian,Vettel,Red Bull,4,1:47.476,,
14,alonso,Fernando,Alonso,Ferrari,5,1:46.889,,
14,massa,Felipe,Massa,Williams,6,1:47.615,,
14,raikkonen,Kimi,Räikkönen,Ferrari,7,1:46.685,,
14,bottas,Valtteri,Bottas,Williams,8,1:47.196,,
14,kevin_magnussen,Kevin,Magnussen,McLaren,9,1:47.976,,
14,kvyat,Daniil,Kvyat,Toro Rosso,10,1:47.656,,
14,button,Jenson,Button,McLaren,11,1:47.161,,
14,vergne,Jean-Éric,Vergne,Toro Rosso,12,1:47.407,,
14,hulkenberg,Nico,Hülkenberg,Force India,13,1:47.370,,
14,gutierrez,Esteban,Gutiérrez,Sauber,14,1:47.970,,
14,perez,Sergio,Pérez,Force India,15,1:48.143,,
14,grosjean,Romain,Grosjean,Lotus F1,16,1:47.862,,
14,sutil,Adrian,Sutil,Sauber,17,1:48.324,,
14,maldonado,Pastor,Maldonado,Lotus F1,18,1:49.063,,
14,jules_bianchi,Jules,Bianchi,Marussia,19,1:49.440,,
14,kobayashi,Kamui,Kobayashi,Caterham,20,1:50.405,,
14,chilton,Max,Chilton,Marussia,21,1:50.473,,
14,ericsson,Marcus,Ericsson,Caterham,22,1:52.287,,
15,rosberg,Nico,Rosberg,Mercedes,1,1:33.671,,
15,hamilton,Lewis,Hamilton,Mercedes,2,1:33.611,,
15,bottas,Valtteri,Bottas,Williams,3,1:34.301,,
15,massa,Felipe,Massa,Williams,4,1:34.483,,
15,alonso,Fernando,Alonso,Ferrari,5,1:34.497,,
15,ricciardo,Daniel,Ricciardo,Red Bull,6,1:35.593,,
15,kevin_magnussen,Kevin,Magnussen,McLaren,7,1:34.930,,
15,button,Jenson,Button,McLaren,8,1:35.150,,
15,vettel,Sebastian,Vettel,Red Bull,9,1:35.517,,
15,raikkonen,Kimi,Räikkönen,Ferrari,10,1:34.984,,
15,vergne,Jean-Éric,Vergne,Toro Rosso,11,1:35.155,,
15,perez,Sergio,Pérez,Force India,12,1:35.439,,
15,kvyat,Daniil,Kvyat,Toro Rosso,13,1:35.210,,
15,hulkenberg,Nico,Hülkenberg,Force India,14,1:35.000,,
15,sutil,Adrian,Sutil,Sauber,15,1:35.736,,
15,gutierrez,Esteban,Gutiérrez,Sauber,16,1:35.308,,
15,maldonado,Pastor,Maldonado,Lotus F1,17,1:35.917,,
15,grosjean,Romain,Grosjean,Lotus F1,18,1:35.984,,
15,ericsson,Marcus,Ericsson,Caterham,19,1:36.813,,
15,jules_bianchi,Jules,Bianchi,Marussia,20,1:36.943,,
15,kobayashi,Kamui,Kobayashi,Caterham,21,1:37.015,,
15,chilton,Max,Chilton,Marussia,22,1:37.481,,
16,hamilton,Lewis,Hamilton,Mercedes,1,1:38.759,,
16,rosberg,Nico,Rosberg,Mercedes,2,1:39.076,,
16,bottas,Valtteri,Bottas,Williams,3,1:39.125,,
16,button,Jenson,Button,McLaren,4,1:39.560,,
16,kvyat,Daniil,Kvyat,Toro Rosso,5,1:40.074,,
16,kevin_magnussen,Kevin,Magnussen,McLaren,6,1:39.735,,
16,ricciardo,Daniel,Ricciardo,Red Bull,7,1:40.519,,
16,alonso,Fernando,Alonso,Ferrari,8,1:40.255,,
16,raikkonen,Kimi,Räikkönen,Ferrari,9,1:40.098,,
16,vergne,Jean-Éric,Vergne,Toro Rosso,10,1:40.354,,
16,vettel,Sebastian,Vettel,Red Bull,11,1:40.382,,
16,hulkenberg,Nico,Hülkenberg,Force India,12,1:40.273,,
16,perez,Sergio,Pérez,Force India,13,1:40.723,,
16,gutierrez,Esteban,Gutiérrez,Sauber,14,1:41.159,,
16,sutil,Adrian,Sutil,Sauber,15,1:40.766,,
16,grosjean,Romain,Grosjean,Lotus F1,16,1:42.526,,
16,ericsson,Marcus,Ericsson,Caterham,17,1:42.648,,
16,massa,Felipe,Massa,Williams,18,1:43.064,,
16,kobayashi,Kamui,Kobayashi,Caterham,19,1:43.166,,
16,maldonado,Pastor,Maldonado,Lotus F1,20,1:43.205,,
16,chilton,Max,Chilton,Marussia,21,1:43.649,,
17,rosberg,Nico,Rosberg,Mercedes,1,1:38.303,,
17,hamilton,Lewis,Hamilton,Mercedes,2,1:37.196,,
17,bottas,Valtteri,Bottas,Williams,3,1:38.249,,
17,massa,Felipe,Massa,Williams,4,1:37.877,,
17,ricciardo,Daniel,Ricciardo,Red Bull,5,1:38.814,,
17,alonso,Fernando,Alonso,Ferrari,6,1:38.349,,
17,button,Jenson,Button,McLaren,7,1:38.574,,
17,kevin_magnussen,Kevin,Magnussen,McLaren,8,1:38.557,,
17,raikkonen,Kimi,Räikkönen,Ferrari,9,1:38.669,,
17,sutil,Adrian,Sutil,Sauber,10,1:38.855,,
17,maldonado,Pastor,Maldonado,Lotus F1,11,1:38.608,,
17,perez,Sergio,Pérez,Force India,12,1:39.200,,
17,hulkenberg,Nico,Hülkenberg,Force India,13,1:38.931,,
17,kvyat,Daniil,Kvyat,Toro Rosso,14,1:38.936,,
17,vergne,Jean-Éric,Vergne,Toro Rosso,15,1:39.250,,
17,gutierrez,Esteban,Gutiérrez,Sauber,16,1:39.555,,
17,vettel,Sebastian,Vettel,Red Bull,17,1:39.621,,
17,grosjean,Romain,Grosjean,Lotus F1,18,1:39.679,,
18,rosberg,Nico,Rosberg,Mercedes,1,1:10.347,,
18,hamilton,Lewis,Hamilton,Mercedes,2,1:10.457,,
18,massa,Felipe,Massa,Williams,3,1:10.602,,
18,bottas,Valtteri,Bottas,Williams,4,1:10.832,,
18,button,Jenson,Button,McLaren,5,1:11.097,,
18,vettel,Sebastian,Vettel,Red Bull,6,1:11.880,,
18,kevin_magnussen,Kevin,Magnussen,McLaren,7,1:11.134,,
18,alonso,Fernando,Alonso,Ferrari,8,1:11.558,,
18,ricciardo,Daniel,Ricciardo,Red Bull,9,1:11.593,,
18,raikkonen,Kimi,Räikkönen,Ferrari,10,1:11.193,,
18,gutierrez,Esteban,Gutiérrez,Sauber,11,1:11.520,,
18,hulkenberg,Nico,Hülkenberg,Force India,12,1:11.848,,
18,sutil,Adrian,Sutil,Sauber,13,1:11.943,,
18,kvyat,Daniil,Kvyat,Toro Rosso,14,1:11.423,,
18,grosjean,Romain,Grosjean,Lotus F1,15,1:12.037,,
18,vergne,Jean-Éric,Vergne,Toro Rosso,16,1:12.040,,
18,perez,Sergio,Pérez,Force India,17,1:12.076,,
18,maldonado,Pastor,Maldonado,Lotus F1,18,1:12.233,,
19,rosberg,Nico,Rosberg,Mercedes,1,1:41.308,,
19,hamilton,Lewis,Hamilton,Mercedes,2,1:41.207,,
19,bottas,Valtteri,Bottas,Williams,3,1:42.346,,
19,massa,Felipe,Massa,Williams,4,1:41.475,,
19,kvyat,Daniil,Kvyat,Toro Rosso,5,1:42.302,,
19,button,Jenson,Button,McLaren,6,1:42.137,,
19,raikkonen,Kimi,Räikkönen,Ferrari,7,1:42.439,,
19,alonso,Fernando,Alonso,Ferrari,8,1:42.467,,
19,kevin_magnussen,Kevin,Magnussen,McLaren,9,1:42.104,,
19,vergne,Jean-Éric,Vergne,Toro Rosso,10,1:42.413,,
19,perez,Sergio,Pérez,Force India,11,1:42.654,,
19,hulkenberg,Nico,Hülkenberg,Force India,12,1:42.444,,
19,sutil,Adrian,Sutil,Sauber,13,1:42.746,,
19,grosjean,Romain,Grosjean,Lotus F1,14,1:42.768,,
19,gutierrez,Esteban,Gutiérrez,Sauber,15,1:42.819,,
19,maldonado,Pastor,Maldonado,Lotus F1,16,1:42.860,,
19,kobayashi,Kamui,Kobayashi,Caterham,17,1:44.540,,
19,stevens,Will,Stevens,Caterham,18,1:45.095,,
