Round,Driver Id,Driver First Name,Driver Last Name,Constructor Name,Position,Q1 Time,Q2 Time,Q3 Time
2,sutil,Adrian,Sutil,Force India,19,1:35.951,,
2,buemi,Sébastien,Buemi,Toro Rosso,20,1:36.107,,
3,vettel,Sebastian,Vettel,Red Bull,1,1:36.565,,
3,alonso,Fernando,Alonso,Renault,2,1:36.443,,
3,webber,Mark,Webber,Red Bull,3,1:35.751,,
3,barrichello,Rubens,Barrichello,Brawn,4,1:35.701,,
3,button,Jenson,Button,Brawn,5,1:35.533,,
3,trulli,Jarno,Trulli,Toyota,6,1:36.308,,
3,rosberg,Nico,Rosberg,Williams,7,1:35.941,,
3,raikkonen,Kimi,Räikkönen,Ferrari,8,1:36.137,,
3,hamilton,Lewis,Hamilton,McLaren,9,1:35.776,,
3,buemi,Sébastien,Buemi,Toro Rosso,10,1:36.284,,
3,heidfeld,Nick,Heidfeld,BMW Sauber,11,1:36.525,,
3,kovalainen,Heikki,Kovalainen,McLaren,12,1:36.646,,
3,massa,Felipe,Massa,Ferrari,13,1:36.178,,
3,glock,Timo,Glock,Toyota,14,1:36.364,,
3,nakajima,Kazuki,Nakajima,Williams,15,1:36.673,,
3,bourdais,Sébastien,Bourdais,Toro Rosso,16,1:36.906,,
3,piquet_jr,Nelson,Piquet Jr.,Renault,17,1:36.908,,
3,kubica,Robert,Kubica,BMW Sauber,18,1:36.966,,
3,sutil,Adrian,Sutil,Force India,19,1:37.669,,
3,fisichella,Giancarlo,Fisichella,Force India,20,1:37.672,,
4,trulli,Jarno,Trulli,Toyota,1,1:32.799,,
4,glock,Timo,Glock,Toyota,2,1:33.165,,
4,vettel,Sebastian,Vettel,Red Bull,3,1:32.680,,
4,button,Jenson,Button,Brawn,4,1:32.978,,
4,hamilton,Lewis,Hamilton,McLaren,5,1:32.851,,
4,barrichello,Rubens,Barrichello,Brawn,6,1:33.116,,
4,alonso,Fernando,Alonso,Renault,7,1:33.627,,
4,massa,Felipe,Massa,Ferrari,8,1:33.297,,
4,rosberg,Nico,Rosberg,Williams,9,1:33.672,,
4,raikkonen,Kimi,Räikkönen,Ferrari,10,1:33.117,,
4,kovalainen,Heikki,Kovalainen,McLaren,11,1:33.479,,
4,nakajima,Kazuki,Nakajima,Williams,12,1:33.221,,
4,kubica,Robert,Kubica,BMW Sauber,13,1:33.495,,
4,heidfeld,Nick,Heidfeld,BMW Sauber,14,1:33.377,,
4,piquet_jr,Nelson,Piquet Jr.,Renault,15,1:33.608,,
4,sutil,Adrian,Sutil,Force India,16,1:33.722,,
4,buemi,Sébastien,Buemi,Toro Rosso,17,1:33.753,,
4,fisichella,Giancarlo,Fisichella,Force India,18,1:33.910,,
4,webber,Mark,Webber,Red Bull,19,1:34.038,,
4,bourdais,Sébastien,Bourdais,Toro Rosso,20,1:34.159,,
5,button,Jenson,Button,Brawn,1,1:20.707,,
5,vettel,Sebastian,Vettel,Red Bull,2,1:20.715,,
5,barrichello,Rubens,Barrichello,Brawn,3,1:20.808,,
5,massa,Felipe,Massa,Ferrari,4,1:20.484,,
5,webber,Mark,Webber,Red Bull,5,1:20.689,,
5,glock,Timo,Glock,Toyota,6,1:20.877,,
5,trulli,Jarno,Trulli,Toyota,7,1:21.189,,
5,alonso,Fernando,Alonso,Renault,8,1:21.186,,
5,rosberg,Nico,Rosberg,Williams,9,1:20.745,,
5,kubica,Robert,Kubica,BMW Sauber,10,1:20.931,,
5,nakajima,Kazuki,Nakajima,Williams,11,1:20.818,,
5,piquet_jr,Nelson,Piquet Jr.,Renault,12,1:21.128,,
5,heidfeld,Nick,Heidfeld,BMW Sauber,13,1:21.095,,
5,hamilton,Lewis,Hamilton,McLaren,14,1:20.991,,
5,buemi,Sébastien,Buemi,Toro Rosso,15,1:21.033,,
5,raikkonen,Kimi,Räikkönen,Ferrari,16,1:21.291,,
5,bourdais,Sébastien,Bourdais,Toro Rosso,17,1:21.300,,
5,kovalainen,Heikki,Kovalainen,McLaren,18,1:21.675,,
5,sutil,Adrian,Sutil,Force India,19,1:21.742,,
5,fisichella,Giancarlo,Fisichella,Force India,20,1:22.204,,
6,button,Jenson,Button,Brawn,1,1:15.210,,
6,raikkonen,Kimi,Räikkönen,Ferrari,2,1:15.746,,
6,barrichello,Rubens,Barrichello,Brawn,3,1:15.425,,
6,vettel,Sebastian,Vettel,Red Bull,4,1:15.915,,
6,massa,Felipe,Massa,Ferrari,5,1:15.340,,
6,rosberg,Nico,Rosberg,Williams,6,1:15.094,,
6,kovalainen,Heikki,Kovalainen,McLaren,7,1:15.495,,
6,webber,Mark,Webber,Red Bull,8,1:15.260,,
6,alonso,Fernando,Alonso,Renault,9,1:15.898,,
6,nakajima,Kazuki,Nakajima,Williams,10,1:15.930,,
6,buemi,Sébastien,Buemi,Toro Rosso,11,1:15.834,,
6,piquet_jr,Nelson,Piquet Jr.,Renault,12,1:16.013,,
6,fisichella,Giancarlo,Fisichella,Force India,13,1:16.063,,
6,bourdais,Sébastien,Bourdais,Toro Rosso,14,1:16.120,,
6,sutil,Adrian,Sutil,Force India,15,1:16.248,,
6,hamilton,Lewis,Hamilton,McLaren,16,1:16.264,,
6,heidfeld,Nick,Heidfeld,BMW Sauber,17,1:16.264,,
6,kubica,Robert,Kubica,BMW Sauber,18,1:16.405,,
6,trulli,Jarno,Trulli,Toyota,19,1:16.548,,
6,glock,Timo,Glock,Toyota,20,1:16.788,,
7,vettel,Sebastian,Vettel,Red Bull,1,1:27.330,,
7,button,Jenson,Button,Brawn,2,1:27.355,,
7,barrichello,Rubens,Barrichello,Brawn,3,1:27.371,,
7,webber,Mark,Webber,Red Bull,4,1:27.466,,
7,trulli,Jarno,Trulli,Toyota,5,1:27.529,,
7,raikkonen,Kimi,Räikkönen,Ferrari,6,1:27.556,,
7,massa,Felipe,Massa,Ferrari,7,1:27.508,,
7,alonso,Fernando,Alonso,Renault,8,1:27.988,,
7,rosberg,Nico,Rosberg,Williams,9,1:27.517,,
7,kubica,Robert,Kubica,BMW Sauber,10,1:27.788,,
7,heidfeld,Nick,Heidfeld,BMW Sauber,11,1:27.795,,
7,nakajima,Kazuki,Nakajima,Williams,12,1:27.691,,
7,glock,Timo,Glock,Toyota,13,1:28.160,,
7,kovalainen,Heikki,Kovalainen,McLaren,14,1:28.199,,
7,sutil,Adrian,Sutil,Force India,15,1:28.278,,
7,hamilton,Lewis,Hamilton,McLaren,16,1:28.318,,
7,piquet_jr,Nelson,Piquet Jr.,Renault,17,1:28.582,,
7,buemi,Sébastien,Buemi,Toro Rosso,18,1:28.708,,
7,fisichella,Giancarlo,Fisichella,Force India,19,1:28.717,,
7,bourdais,Sébastien,Bourdais,Toro Rosso,20,1:28.918,,
8,vettel,Sebastian,Vettel,Red Bull,1,1:18.685,,
8,barrichello,Rubens,Barrichello,Brawn,2,1:19.325,,
8,webber,Mark,Webber,Red Bull,3,1:18.674,,
8,trulli,Jarno,Trulli,Toyota,4,1:18.886,,
8,nakajima,Kazuki,Nakajima,Williams,5,1:18.530,,
8,button,Jenson,Button,Brawn,6,1:18.957,,
8,rosberg,Nico,Rosberg,Williams,7,1:19.228,,
8,glock,Timo,Glock,Toyota,8,1:19.198,,
8,raikkonen,Kimi,Räikkönen,Ferrari,9,1:19.010,,
8,alonso,Fernando,Alonso,Renault,10,1:19.167,,
8,massa,Felipe,Massa,Ferrari,11,1:19.148,,
8,kubica,Robert,Kubica,BMW Sauber,12,1:19.730,,
8,kovalainen,Heikki,Kovalainen,McLaren,13,1:19.732,,
8,piquet_jr,Nelson,Piquet Jr.,Renault,14,1:19.555,,
8,heidfeld,Nick,Heidfeld,BMW Sauber,15,1:19.559,,
8,fisichella,Giancarlo,Fisichella,Force India,16,1:19.802,,
8,bourdais,Sébastien,Bourdais,Toro Rosso,17,1:19.898,,
8,sutil,Adrian,Sutil,Force India,18,1:19.909,,
8,hamilton,Lewis,Hamilton,McLaren,19,1:19.917,,
8,buemi,Sébastien,Buemi,Toro Rosso,20,1:20.236,,
9,webber,Mark,Webber,Red Bull,1,1:31.257,,
9,barrichello,Rubens,Barrichello,Brawn,2,1:31.482,,
9,button,Jenson,Button,Brawn,3,1:31.568,,
9,vettel,Sebastian,Vettel,Red Bull,4,1:31.430,,
9,hamilton,Lewis,Hamilton,McLaren,5,1:31.473,,
9,kovalainen,Heikki,Kovalainen,McLaren,6,1:31.881,,
9,sutil,Adrian,Sutil,Force India,7,1:32.015,,
9,massa,Felipe,Massa,Ferrari,8,1:31.600,,
9,raikkonen,Kimi,Räikkönen,Ferrari,9,1:31.869,,
9,piquet_jr,Nelson,Piquet Jr.,Renault,10,1:32.128,,
9,heidfeld,Nick,Heidfeld,BMW Sauber,11,1:31.771,,
9,alonso,Fernando,Alonso,Renault,12,1:31.302,,
9,nakajima,Kazuki,Nakajima,Williams,13,1:31.884,,
9,trulli,Jarno,Trulli,Toyota,14,1:31.760,,
9,rosberg,Nico,Rosberg,Williams,15,1:31.598,,
9,kubica,Robert,Kubica,BMW Sauber,16,1:32.190,,
9,buemi,Sébastien,Buemi,Toro Rosso,17,1:32.251,,
9,fisichella,Giancarlo,Fisichella,Force India,18,1:32.402,,
9,glock,Timo,Glock,Toyota,19,1:32.423,,
9,bourdais,Sébastien,Bourdais,Toro Rosso,20,1:33.559,,
10,alonso,Fernando,Alonso,Renault,1,1:21.313,,
10,vettel,Sebastian,Vettel,Red Bull,2,1:21.178,,
10,webber,Mark,Webber,Red Bull,3,1:20.964,,
10,hamilton,Lewis,Hamilton,McLaren,4,1:20.842,,
10,rosberg,Nico,Rosberg,Williams,5,1:20.793,,
10,kovalainen,Heikki,Kovalainen,McLaren,6,1:21.659,,
10,raikkonen,Kimi,Räikkönen,Ferrari,7,1:21.500,,
10,button,Jenson,Button,Brawn,8,1:21.471,,
10,nakajima,Kazuki,Nakajima,Williams,9,1:21.407,,
10,massa,Felipe,Massa,Ferrari,10,1:21.420,,
10,buemi,Sébastien,Buemi,Toro Rosso,11,1:21.571,,
10,trulli,Jarno,Trulli,Toyota,12,1:21.416,,
10,barrichello,Rubens,Barrichello,Brawn,13,1:21.558,,
10,glock,Timo,Glock,Toyota,14,1:21.584,,
10,piquet_jr,Nelson,Piquet Jr.,Renault,15,1:21.278,,
10,heidfeld,Nick,Heidfeld,BMW Sauber,16,1:21.738,,
10,fisichella,Giancarlo,Fisichella,Force India,17,1:21.807,,
10,sutil,Adrian,Sutil,Force India,18,1:21.868,,
10,kubica,Robert,Kubica,BMW Sauber,19,1:21.901,,
10,alguersuari,Jaime,Alguersuari,Toro Rosso,20,1:22.359,,
11,hamilton,Lewis,Hamilton,McLaren,1,1:38.649,,
11,kovalainen,Heikki,Kovalainen,McLaren,2,1:38.816,,
11,barrichello,Rubens,Barrichello,Brawn,3,1:39.019,,
11,vettel,Sebastian,Vettel,Red Bull,4,1:39.295,,
11,button,Jenson,Button,Brawn,5,1:38.531,,
11,raikkonen,Kimi,Räikkönen,Ferrari,6,1:38.843,,
11,rosberg,Nico,Rosberg,Williams,7,1:39.039,,
11,alonso,Fernando,Alonso,Renault,8,1:39.155,,
11,webber,Mark,Webber,Red Bull,9,1:38.983,,
11,kubica,Robert,Kubica,BMW Sauber,10,1:38.806,,
11,heidfeld,Nick,Heidfeld,BMW Sauber,11,1:39.032,,
11,sutil,Adrian,Sutil,Force India,12,1:39.145,,
11,glock,Timo,Glock,Toyota,13,1:39.459,,
11,grosjean,Romain,Grosjean,Renault,14,1:39.322,,
11,buemi,Sébastien,Buemi,Toro Rosso,15,1:38.912,,
11,fisichella,Giancarlo,Fisichella,Force India,16,1:39.531,,
11,nakajima,Kazuki,Nakajima,Williams,17,1:39.795,,
11,trulli,Jarno,Trulli,Toyota,18,1:39.807,,
11,alguersuari,Jaime,Alguersuari,Toro Rosso,19,1:39.925,,
11,badoer,Luca,Badoer,Ferrari,20,1:41.413,,
12,fisichella,Giancarlo,Fisichella,Force India,1,1:45.102,,
12,trulli,Jarno,Trulli,Toyota,2,1:45.140,,
12,heidfeld,Nick,Heidfeld,BMW Sauber,3,1:45.566,,
12,barrichello,Rubens,Barrichello,Brawn,4,1:45.237,,
12,kubica,Robert,Kubica,BMW Sauber,5,1:45.655,,
12,raikkonen,Kimi,Räikkönen,Ferrari,6,1:45.579,,
12,glock,Timo,Glock,Toyota,7,1:45.450,,
12,vettel,Sebastian,Vettel,Red Bull,8,1:45.372,,
12,webber,Mark,Webber,Red Bull,9,1:45.350,,
12,rosberg,Nico,Rosberg,Williams,10,1:45.486,,
12,sutil,Adrian,Sutil,Force India,11,1:45.239,,
12,hamilton,Lewis,Hamilton,McLaren,12,1:45.767,,
12,alonso,Fernando,Alonso,Renault,13,1:45.707,,
12,button,Jenson,Button,Brawn,14,1:45.761,,
12,kovalainen,Heikki,Kovalainen,McLaren,15,1:45.705,,
12,buemi,Sébastien,Buemi,Toro Rosso,16,1:45.951,,
12,alguersuari,Jaime,Alguersuari,Toro Rosso,17,1:46.302,,
12,nakajima,Kazuki,Nakajima,Williams,18,1:46.307,,
12,grosjean,Romain,Grosjean,Renault,19,1:46.359,,
12,badoer,Luca,Badoer,Ferrari,20,1:46.957,,
13,hamilton,Lewis,Hamilton,McLaren,1,1:23.375,,
13,sutil,Adrian,Sutil,Force India,2,1:23.576,,
13,raikkonen,Kimi,Räikkönen,Ferrari,3,1:23.349,,
13,kovalainen,Heikki,Kovalainen,McLaren,4,1:23.515,,
13,barrichello,Rubens,Barrichello,Brawn,5,1:23.483,,
13,button,Jenson,Button,Brawn,6,1:23.403,,
13,liuzzi,Vitantonio,Liuzzi,Force India,7,1:23.578,,
13,alonso,Fernando,Alonso,Renault,8,1:23.708,,
13,vettel,Sebastian,Vettel,Red Bull,9,1:23.558,,
13,webber,Mark,Webber,Red Bull,10,1:23.755,,
13,trulli,Jarno,Trulli,Toyota,11,1:24.014,,
13,grosjean,Romain,Grosjean,Renault,12,1:23.975,,
13,kubica,Robert,Kubica,BMW Sauber,13,1:24.001,,
13,fisichella,Giancarlo,Fisichella,Ferrari,14,1:23.828,,
13,heidfeld,Nick,Heidfeld,BMW Sauber,15,1:23.584,,
13,glock,Timo,Glock,Toyota,16,1:24.036,,
13,nakajima,Kazuki,Nakajima,Williams,17,1:24.074,,
13,rosberg,Nico,Rosberg,Williams,18,1:24.121,,
13,buemi,Sébastien,Buemi,Toro Rosso,19,1:24.220,,
13,alguersuari,Jaime,Alguersuari,Toro Rosso,20,1:24.951,,
14,hamilton,Lewis,Hamilton,McLaren,1,1:46.977,,
14,vettel,Sebastian,Vettel,Red Bull,2,1:47.541,,
14,rosberg,Nico,Rosberg,Williams,3,1:47.390,,
14,webber,Mark,Webber,Red Bull,4,1:47.646,,
14,barrichello,Rubens,Barrichello,Brawn,5,1:47.397,,
14,alonso,Fernando,Alonso,Renault,6,1:47.757,,
14,glock,Timo,Glock,Toyota,7,1:47.770,,
14,heidfeld,Nick,Heidfeld,BMW Sauber,8,1:47.347,,
14,kubica,Robert,Kubica,BMW Sauber,9,1:47.615,,
14,kovalainen,Heikki,Kovalainen,McLaren,10,1:47.542,,
14,nakajima,Kazuki,Nakajima,Williams,11,1:47.637,,
14,button,Jenson,Button,Brawn,12,1:47.180,,
14,raikkonen,Kimi,Räikkönen,Ferrari,13,1:47.293,,
14,buemi,Sébastien,Buemi,Toro Rosso,14,1:47.677,,
14,trulli,Jarno,Trulli,Toyota,15,1:47.690,,
14,sutil,Adrian,Sutil,Force India,16,1:48.231,,
14,alguersuari,Jaime,Alguersuari,Toro Rosso,17,1:48.340,,
14,fisichella,Giancarlo,Fisichella,Ferrari,18,1:48.350,,
14,grosjean,Romain,Grosjean,Renault,19,1:48.544,,
14,liuzzi,Vitantonio,Liuzzi,Force India,20,1:48.792,,
15,vettel,Sebastian,Vettel,Red Bull,1,1:30.883,,
15,trulli,Jarno,Trulli,Toyota,2,1:31.063,,
15,hamilton,Lewis,Hamilton,McLaren,3,1:30.917,,
15,sutil,Adrian,Sutil,Force India,4,1:31.386,,
15,barrichello,Rubens,Barrichello,Brawn,5,1:31.272,,
15,heidfeld,Nick,Heidfeld,BMW Sauber,6,1:31.501,,
15,button,Jenson,Button,Brawn,7,1:31.041,,
15,raikkonen,Kimi,Räikkönen,Ferrari,8,1:31.288,,
15,kovalainen,Heikki,Kovalainen,McLaren,9,1:31.499,,
15,buemi,Sébastien,Buemi,Toro Rosso,10,1:31.196,,
15,rosberg,Nico,Rosberg,Williams,11,1:31.286,,
15,alonso,Fernando,Alonso,Renault,12,1:31.401,,
15,kubica,Robert,Kubica,BMW Sauber,13,1:31.417,,
15,glock,Timo,Glock,Toyota,14,1:31.550,,
15,alguersuari,Jaime,Alguersuari,Toro Rosso,15,1:31.571,,
15,fisichella,Giancarlo,Fisichella,Ferrari,16,1:31.704,,
15,nakajima,Kazuki,Nakajima,Williams,17,1:31.718,,
15,grosjean,Romain,Grosjean,Renault,18,1:32.073,,
15,liuzzi,Vitantonio,Liuzzi,Force India,19,1:32.087,,
15,webber,Mark,Webber,Red Bull,20,,,
16,barrichello,Rubens,Barrichello,Brawn,1,1:24.100,,
16,webber,Mark,Webber,Red Bull,2,1:24.722,,
16,sutil,Adrian,Sutil,Force India,3,1:24.447,,
16,trulli,Jarno,Trulli,Toyota,4,1:24.621,,
16,raikkonen,Kimi,Räikkönen,Ferrari,5,1:23.047,,
16,buemi,Sébastien,Buemi,Toro Rosso,6,1:24.591,,
16,rosberg,Nico,Rosberg,Williams,7,1:22.828,,
16,kubica,Robert,Kubica,BMW Sauber,8,1:23.072,,
16,nakajima,Kazuki,Nakajima,Williams,9,1:23.161,,
16,alonso,Fernando,Alonso,Renault,10,1:24.842,,
16,kobayashi,Kamui,Kobayashi,Toyota,11,1:24.335,,
16,alguersuari,Jaime,Alguersuari,Toro Rosso,12,1:24.773,,
16,grosjean,Romain,Grosjean,Renault,13,1:24.394,,
16,button,Jenson,Button,Brawn,14,1:24.297,,
16,liuzzi,Vitantonio,Liuzzi,Force India,15,1:24.645,,
16,vettel,Sebastian,Vettel,Red Bull,16,1:25.009,,
16,kovalainen,Heikki,Kovalainen,McLaren,17,1:25.052,,
16,hamilton,Lewis,Hamilton,McLaren,18,1:25.192,,
16,heidfeld,Nick,Heidfeld,BMW Sauber,19,1:25.515,,
16,fisichella,Giancarlo,Fisichella,Ferrari,20,1:40.703,,
17,hamilton,Lewis,Hamilton,McLaren,1,1:39.873,,
17,vettel,Sebastian,Vettel,Red Bull,2,1:40.666,,
17,webber,Mark,Webber,Red Bull,3,1:40.667,,
17,barrichello,Rubens,Barrichello,Brawn,4,1:40.574,,
17,button,Jenson,Button,Brawn,5,1:40.378,,
17,trulli,Jarno,Trulli,Toyota,6,1:40.517,,
17,kubica,Robert,Kubica,BMW Sauber,7,1:40.520,,
17,heidfeld,Nick,Heidfeld,BMW Sauber,8,1:40.558,,
17,rosberg,Nico,Rosberg,Williams,9,1:40.842,,
17,buemi,Sébastien,Buemi,Toro Rosso,10,1:40.908,,
17,raikkonen,Kimi,Räikkönen,Ferrari,11,1:41.100,,
17,kobayashi,Kamui,Kobayashi,Toyota,12,1:41.035,,
17,kovalainen,Heikki,Kovalainen,McLaren,13,1:40.808,,
17,nakajima,Kazuki,Nakajima,Williams,14,1:41.096,,
17,alguersuari,Jaime,Alguersuari,Toro Rosso,15,1:41.503,,
17,alonso,Fernando,Alonso,Renault,16,1:41.667,,
17,liuzzi,Vitantonio,Liuzzi,Force India,17,1:41.701,,
17,sutil,Adrian,Sutil,Force India,18,1:41.836,,
17,grosjean,Romain,Grosjean,Renault,19,1:41.950,,
17,fisichella,Giancarlo,Fisichella,Ferrari,20,1:42.184,,
