Round,Driver Id,Driver First Name,Driver Last Name,Constructor Name,Position,Q1 Time,Q2 Time,Q3 Time
6,kubica,Robert,Kubica,BMW Sauber,8,1:17.267,,
6,fisichella,Giancarlo,Fisichella,Renault,9,1:16.805,,
6,trulli,Jarno,Trulli,Toyota,10,1:17.324,,
6,sato,Takuma,Sato,Super Aguri,11,1:17.490,,
6,liuzzi,Vitantonio,Liuzzi,Toro Rosso,12,1:17.541,,
6,barrichello,Rubens,Barrichello,Honda,13,1:17.011,,
6,coulthard,David,Coulthard,Red Bull,14,1:17.436,,
6,button,Jenson,Button,Honda,15,1:17.522,,
6,speed,Scott,Speed,Toro Rosso,16,1:17.433,,
6,davidson,Anthony,Davidson,Super Aguri,17,1:17.542,,
6,ralf_schumacher,Ralf,Schumacher,Toyota,18,1:17.634,,
6,wurz,Alexander,Wurz,Williams,19,1:18.089,,
6,sutil,Adrian,Sutil,Spyker,20,1:18.536,,
6,albers,Christijan,Albers,Spyker,21,1:19.196,,
6,kovalainen,Heikki,Kovalainen,Renault,22,1:17.806,,
7,hamilton,Lewis,Hamilton,McLaren,1,1:12.563,,
7,alonso,Fernando,Alonso,McLaren,2,1:12.416,,
7,massa,Felipe,Massa,Ferrari,3,1:12.731,,
7,raikkonen,Kimi,Räikkönen,Ferrari,4,1:12.732,,
7,heidfeld,Nick,Heidfeld,BMW Sauber,5,1:12.543,,
7,kovalainen,Heikki,Kovalainen,Renault,6,1:12.998,,
7,vettel,Sebastian,Vettel,BMW Sauber,7,1:12.711,,
7,trulli,Jarno,Trulli,Toyota,8,1:13.186,,
7,webber,Mark,Webber,Red Bull,9,1:13.425,,
7,fisichella,Giancarlo,Fisichella,Renault,10,1:13.168,,
7,coulthard,David,Coulthard,Red Bull,11,1:13.424,,
7,ralf_schumacher,Ralf,Schumacher,Toyota,12,1:12.851,,
7,button,Jenson,Button,Honda,13,1:13.306,,
7,rosberg,Nico,Rosberg,Williams,14,1:13.128,,
7,barrichello,Rubens,Barrichello,Honda,15,1:13.203,,
7,davidson,Anthony,Davidson,Super Aguri,16,1:13.164,,
7,wurz,Alexander,Wurz,Williams,17,1:13.441,,
7,sato,Takuma,Sato,Super Aguri,18,1:13.477,,
7,liuzzi,Vitantonio,Liuzzi,Toro Rosso,19,1:13.484,,
7,speed,Scott,Speed,Toro Rosso,20,1:13.712,,
7,sutil,Adrian,Sutil,Spyker,21,1:14.122,,
7,albers,Christijan,Albers,Spyker,22,1:14.597,,
8,massa,Felipe,Massa,Ferrari,1,1:15.303,,
8,hamilton,Lewis,Hamilton,McLaren,2,1:14.805,,
8,raikkonen,Kimi,Räikkönen,Ferrari,3,1:14.872,,
8,kubica,Robert,Kubica,BMW Sauber,4,1:15.778,,
8,fisichella,Giancarlo,Fisichella,Renault,5,1:16.047,,
8,kovalainen,Heikki,Kovalainen,Renault,6,1:15.524,,
8,heidfeld,Nick,Heidfeld,BMW Sauber,7,1:15.783,,
8,trulli,Jarno,Trulli,Toyota,8,1:16.118,,
8,rosberg,Nico,Rosberg,Williams,9,1:16.092,,
8,alonso,Fernando,Alonso,McLaren,10,1:15.322,,
8,ralf_schumacher,Ralf,Schumacher,Toyota,11,1:15.760,,
8,button,Jenson,Button,Honda,12,1:16.113,,
8,barrichello,Rubens,Barrichello,Honda,13,1:16.140,,
8,webber,Mark,Webber,Red Bull,14,1:15.746,,
8,speed,Scott,Speed,Toro Rosso,15,1:15.980,,
8,coulthard,David,Coulthard,Red Bull,16,1:15.915,,
8,liuzzi,Vitantonio,Liuzzi,Toro Rosso,17,1:16.142,,
8,wurz,Alexander,Wurz,Williams,18,1:16.241,,
8,davidson,Anthony,Davidson,Super Aguri,19,1:16.366,,
8,albers,Christijan,Albers,Spyker,20,1:17.826,,
8,sutil,Adrian,Sutil,Spyker,21,1:17.915,,
8,sato,Takuma,Sato,Super Aguri,22,1:16.244,,
9,hamilton,Lewis,Hamilton,McLaren,1,1:19.885,,
9,raikkonen,Kimi,Räikkönen,Ferrari,2,1:19.753,,
9,alonso,Fernando,Alonso,McLaren,3,1:19.330,,
9,massa,Felipe,Massa,Ferrari,4,1:19.790,,
9,kubica,Robert,Kubica,BMW Sauber,5,1:20.294,,
9,ralf_schumacher,Ralf,Schumacher,Toyota,6,1:20.513,,
9,kovalainen,Heikki,Kovalainen,Renault,7,1:20.570,,
9,fisichella,Giancarlo,Fisichella,Renault,8,1:20.842,,
9,heidfeld,Nick,Heidfeld,BMW Sauber,9,1:20.534,,
9,trulli,Jarno,Trulli,Toyota,10,1:21.150,,
9,webber,Mark,Webber,Red Bull,11,1:20.583,,
9,coulthard,David,Coulthard,Red Bull,12,1:21.154,,
9,wurz,Alexander,Wurz,Williams,13,1:20.830,,
9,barrichello,Rubens,Barrichello,Honda,14,1:21.169,,
9,speed,Scott,Speed,Toro Rosso,15,1:20.834,,
9,liuzzi,Vitantonio,Liuzzi,Toro Rosso,16,1:21.160,,
9,rosberg,Nico,Rosberg,Williams,17,1:21.219,,
9,button,Jenson,Button,Honda,18,1:21.335,,
9,davidson,Anthony,Davidson,Super Aguri,19,1:21.448,,
9,sutil,Adrian,Sutil,Spyker,20,1:22.019,,
9,sato,Takuma,Sato,Super Aguri,21,1:22.045,,
9,albers,Christijan,Albers,Spyker,22,1:22.586,,
10,raikkonen,Kimi,Räikkönen,Ferrari,1,1:31.522,,
10,alonso,Fernando,Alonso,McLaren,2,1:31.074,,
10,massa,Felipe,Massa,Ferrari,3,1:31.447,,
10,heidfeld,Nick,Heidfeld,BMW Sauber,4,1:31.889,,
10,kubica,Robert,Kubica,BMW Sauber,5,1:31.961,,
10,webber,Mark,Webber,Red Bull,6,1:32.629,,
10,kovalainen,Heikki,Kovalainen,Renault,7,1:32.594,,
10,trulli,Jarno,Trulli,Toyota,8,1:32.381,,
10,ralf_schumacher,Ralf,Schumacher,Toyota,9,1:32.446,,
10,hamilton,Lewis,Hamilton,McLaren,10,1:31.587,,
10,rosberg,Nico,Rosberg,Williams,11,1:32.117,,
10,wurz,Alexander,Wurz,Williams,12,1:32.173,,
10,fisichella,Giancarlo,Fisichella,Renault,13,1:32.378,,
10,barrichello,Rubens,Barrichello,Honda,14,1:32.674,,
10,davidson,Anthony,Davidson,Super Aguri,15,1:32.793,,
10,sato,Takuma,Sato,Super Aguri,16,1:32.678,,
10,button,Jenson,Button,Honda,17,1:32.983,,
10,speed,Scott,Speed,Toro Rosso,18,1:33.038,,
10,liuzzi,Vitantonio,Liuzzi,Toro Rosso,19,1:33.148,,
10,coulthard,David,Coulthard,Red Bull,20,1:33.151,,
10,sutil,Adrian,Sutil,Spyker,21,1:34.500,,
10,markus_winkelhock,Markus,Winkelhock,Spyker,22,1:35.940,,
11,alonso,Fernando,Alonso,McLaren,1,1:20.425,,
11,hamilton,Lewis,Hamilton,McLaren,2,1:19.570,,
11,heidfeld,Nick,Heidfeld,BMW Sauber,3,1:20.751,,
11,raikkonen,Kimi,Räikkönen,Ferrari,4,1:20.435,,
11,rosberg,Nico,Rosberg,Williams,5,1:20.547,,
11,ralf_schumacher,Ralf,Schumacher,Toyota,6,1:20.449,,
11,kubica,Robert,Kubica,BMW Sauber,7,1:20.366,,
11,fisichella,Giancarlo,Fisichella,Renault,8,1:21.645,,
11,trulli,Jarno,Trulli,Toyota,9,1:20.481,,
11,webber,Mark,Webber,Red Bull,10,1:20.794,,
11,coulthard,David,Coulthard,Red Bull,11,1:21.291,,
11,kovalainen,Heikki,Kovalainen,Renault,12,1:20.285,,
11,wurz,Alexander,Wurz,Williams,13,1:21.243,,
11,massa,Felipe,Massa,Ferrari,14,1:20.408,,
11,davidson,Anthony,Davidson,Super Aguri,15,1:21.018,,
11,liuzzi,Vitantonio,Liuzzi,Toro Rosso,16,1:21.730,,
11,button,Jenson,Button,Honda,17,1:21.737,,
11,barrichello,Rubens,Barrichello,Honda,18,1:21.877,,
11,sato,Takuma,Sato,Super Aguri,19,1:22.143,,
11,vettel,Sebastian,Vettel,Toro Rosso,20,1:22.177,,
11,sutil,Adrian,Sutil,Spyker,21,1:22.737,,
11,yamamoto,Sakon,Yamamoto,Spyker,22,1:23.774,,
12,massa,Felipe,Massa,Ferrari,1,1:27.488,,
12,hamilton,Lewis,Hamilton,McLaren,2,1:27.513,,
12,raikkonen,Kimi,Räikkönen,Ferrari,3,1:27.294,,
12,alonso,Fernando,Alonso,McLaren,4,1:27.328,,
12,kubica,Robert,Kubica,BMW Sauber,5,1:27.997,,
12,heidfeld,Nick,Heidfeld,BMW Sauber,6,1:28.099,,
12,kovalainen,Heikki,Kovalainen,Renault,7,1:28.127,,
12,rosberg,Nico,Rosberg,Williams,8,1:28.275,,
12,trulli,Jarno,Trulli,Toyota,9,1:28.318,,
12,fisichella,Giancarlo,Fisichella,Renault,10,1:28.313,,
12,davidson,Anthony,Davidson,Super Aguri,11,1:28.304,,
12,webber,Mark,Webber,Red Bull,12,1:28.500,,
12,coulthard,David,Coulthard,Red Bull,13,1:28.395,,
12,wurz,Alexander,Wurz,Williams,14,1:28.360,,
12,liuzzi,Vitantonio,Liuzzi,Toro Rosso,15,1:28.798,,
12,ralf_schumacher,Ralf,Schumacher,Toyota,16,1:28.809,,
12,sato,Takuma,Sato,Super Aguri,17,1:28.953,,
12,vettel,Sebastian,Vettel,Toro Rosso,18,1:29.408,,
12,sutil,Adrian,Sutil,Spyker,19,1:29.861,,
12,yamamoto,Sakon,Yamamoto,Spyker,20,1:31.479,,
12,button,Jenson,Button,Honda,21,1:28.373,,
12,barrichello,Rubens,Barrichello,Honda,22,1:28.792,,
13,alonso,Fernando,Alonso,McLaren,1,1:21.718,,
13,hamilton,Lewis,Hamilton,McLaren,2,1:21.956,,
13,massa,Felipe,Massa,Ferrari,3,1:22.309,,
13,heidfeld,Nick,Heidfeld,BMW Sauber,4,1:23.107,,
13,raikkonen,Kimi,Räikkönen,Ferrari,5,1:22.673,,
13,kubica,Robert,Kubica,BMW Sauber,6,1:23.088,,
13,kovalainen,Heikki,Kovalainen,Renault,7,1:23.505,,
13,rosberg,Nico,Rosberg,Williams,8,1:23.333,,
13,trulli,Jarno,Trulli,Toyota,9,1:23.724,,
13,button,Jenson,Button,Honda,10,1:23.639,,
13,webber,Mark,Webber,Red Bull,11,1:23.575,,
13,barrichello,Rubens,Barrichello,Honda,12,1:23.474,,
13,wurz,Alexander,Wurz,Williams,13,1:23.739,,
13,davidson,Anthony,Davidson,Super Aguri,14,1:23.646,,
13,fisichella,Giancarlo,Fisichella,Renault,15,1:23.559,,
13,vettel,Sebastian,Vettel,Toro Rosso,16,1:23.578,,
13,sato,Takuma,Sato,Super Aguri,17,1:23.749,,
13,ralf_schumacher,Ralf,Schumacher,Toyota,18,1:23.787,,
13,liuzzi,Vitantonio,Liuzzi,Toro Rosso,19,1:23.886,,
13,coulthard,David,Coulthard,Red Bull,20,1:24.019,,
13,sutil,Adrian,Sutil,Spyker,21,1:24.699,,
13,yamamoto,Sakon,Yamamoto,Spyker,22,1:25.084,,
14,raikkonen,Kimi,Räikkönen,Ferrari,1,1:46.242,,
14,massa,Felipe,Massa,Ferrari,2,1:46.060,,
14,alonso,Fernando,Alonso,McLaren,3,1:46.058,,
14,hamilton,Lewis,Hamilton,McLaren,4,1:46.437,,
14,rosberg,Nico,Rosberg,Williams,5,1:46.950,,
14,heidfeld,Nick,Heidfeld,BMW Sauber,6,1:46.923,,
14,webber,Mark,Webber,Red Bull,7,1:47.084,,
14,trulli,Jarno,Trulli,Toyota,8,1:47.143,,
14,kovalainen,Heikki,Kovalainen,Renault,9,1:46.971,,
14,ralf_schumacher,Ralf,Schumacher,Toyota,10,1:47.300,,
14,coulthard,David,Coulthard,Red Bull,11,1:47.340,,
14,button,Jenson,Button,Honda,12,1:47.474,,
14,liuzzi,Vitantonio,Liuzzi,Toro Rosso,13,1:47.576,,
14,kubica,Robert,Kubica,BMW Sauber,14,1:46.707,,
14,wurz,Alexander,Wurz,Williams,15,1:47.522,,
14,vettel,Sebastian,Vettel,Toro Rosso,16,1:47.581,,
14,barrichello,Rubens,Barrichello,Honda,17,1:47.954,,
14,sato,Takuma,Sato,Super Aguri,18,1:47.980,,
14,sutil,Adrian,Sutil,Spyker,19,1:48.044,,
14,davidson,Anthony,Davidson,Super Aguri,20,1:48.199,,
14,yamamoto,Sakon,Yamamoto,Spyker,21,1:49.557,,
14,fisichella,Giancarlo,Fisichella,Renault,22,1:47.143,,
15,hamilton,Lewis,Hamilton,McLaren,1,1:25.489,,
15,alonso,Fernando,Alonso,McLaren,2,1:25.379,,
15,raikkonen,Kimi,Räikkönen,Ferrari,3,1:25.390,,
15,massa,Felipe,Massa,Ferrari,4,1:25.359,,
15,heidfeld,Nick,Heidfeld,BMW Sauber,5,1:25.971,,
15,button,Jenson,Button,Honda,6,1:26.614,,
15,webber,Mark,Webber,Red Bull,7,1:25.970,,
15,vettel,Sebastian,Vettel,Toro Rosso,8,1:26.025,,
15,kubica,Robert,Kubica,BMW Sauber,9,1:26.300,,
15,fisichella,Giancarlo,Fisichella,Renault,10,1:26.909,,
15,kovalainen,Heikki,Kovalainen,Renault,11,1:27.223,,
15,coulthard,David,Coulthard,Red Bull,12,1:26.904,,
15,trulli,Jarno,Trulli,Toyota,13,1:26.711,,
15,liuzzi,Vitantonio,Liuzzi,Toro Rosso,14,1:27.234,,
15,ralf_schumacher,Ralf,Schumacher,Toyota,15,1:27.191,,
15,rosberg,Nico,Rosberg,Williams,16,1:26.579,,
15,barrichello,Rubens,Barrichello,Honda,17,1:27.323,,
15,wurz,Alexander,Wurz,Williams,18,1:27.454,,
15,davidson,Anthony,Davidson,Super Aguri,19,1:27.564,,
15,sutil,Adrian,Sutil,Spyker,20,1:28.628,,
15,sato,Takuma,Sato,Super Aguri,21,1:28.762,,
15,yamamoto,Sakon,Yamamoto,Spyker,22,1:29.668,,
16,hamilton,Lewis,Hamilton,McLaren,1,1:35.798,,
16,raikkonen,Kimi,Räikkönen,Ferrari,2,1:35.692,,
16,massa,Felipe,Massa,Ferrari,3,1:35.792,,
16,alonso,Fernando,Alonso,McLaren,4,1:35.809,,
16,coulthard,David,Coulthard,Red Bull,5,1:36.930,,
16,ralf_schumacher,Ralf,Schumacher,Toyota,6,1:37.135,,
16,webber,Mark,Webber,Red Bull,7,1:37.199,,
16,heidfeld,Nick,Heidfeld,BMW Sauber,8,1:36.737,,
16,kubica,Robert,Kubica,BMW Sauber,9,1:36.309,,
16,button,Jenson,Button,Honda,10,1:37.092,,
16,liuzzi,Vitantonio,Liuzzi,Toro Rosso,11,1:37.047,,
16,trulli,Jarno,Trulli,Toyota,12,1:37.209,,
16,kovalainen,Heikki,Kovalainen,Renault,13,1:37.225,,
16,davidson,Anthony,Davidson,Super Aguri,14,1:37.203,,
16,rosberg,Nico,Rosberg,Williams,15,1:37.144,,
16,barrichello,Rubens,Barrichello,Honda,16,1:37.251,,
16,vettel,Sebastian,Vettel,Toro Rosso,17,1:37.006,,
16,fisichella,Giancarlo,Fisichella,Renault,18,1:37.290,,
16,wurz,Alexander,Wurz,Williams,19,1:37.456,,
16,sato,Takuma,Sato,Super Aguri,20,1:38.218,,
16,sutil,Adrian,Sutil,Spyker,21,1:38.668,,
16,yamamoto,Sakon,Yamamoto,Spyker,22,1:39.336,,
17,massa,Felipe,Massa,Ferrari,1,1:12.303,,
17,hamilton,Lewis,Hamilton,McLaren,2,1:13.033,,
17,raikkonen,Kimi,Räikkönen,Ferrari,3,1:13.016,,
17,alonso,Fernando,Alonso,McLaren,4,1:12.895,,
17,webber,Mark,Webber,Red Bull,5,1:13.081,,
17,heidfeld,Nick,Heidfeld,BMW Sauber,6,1:13.472,,
17,kubica,Robert,Kubica,BMW Sauber,7,1:13.085,,
17,trulli,Jarno,Trulli,Toyota,8,1:13.470,,
17,coulthard,David,Coulthard,Red Bull,9,1:13.264,,
17,rosberg,Nico,Rosberg,Williams,10,1:13.707,,
17,barrichello,Rubens,Barrichello,Honda,11,1:13.661,,
17,fisichella,Giancarlo,Fisichella,Renault,12,1:13.482,,
17,vettel,Sebastian,Vettel,Toro Rosso,13,1:13.853,,
17,liuzzi,Vitantonio,Liuzzi,Toro Rosso,14,1:13.607,,
17,ralf_schumacher,Ralf,Schumacher,Toyota,15,1:13.767,,
17,button,Jenson,Button,Honda,16,1:14.054,,
17,kovalainen,Heikki,Kovalainen,Renault,17,1:14.078,,
17,sato,Takuma,Sato,Super Aguri,18,1:14.098,,
17,nakajima,Kazuki,Nakajima,Williams,19,1:14.417,,
17,davidson,Anthony,Davidson,Super Aguri,20,1:14.596,,
17,sutil,Adrian,Sutil,Spyker,21,1:15.217,,
17,yamamoto,Sakon,Yamamoto,Spyker,22,1:15.487,,
