Round,Driver Id,Driver First Name,Driver Last Name,Constructor Name,Position,Q1 Time,Q2 Time,Q3 Time
5,kovalainen,Heikki,Kovalainen,Lotus,20,1:24.748,,
5,glock,Timo,Glock,Virgin,21,1:25.475,,
5,grassi,Lucas,di Grassi,Virgin,22,1:25.556,,
5,chandhok,Karun,Chandhok,HRT,23,1:26.750,,
5,bruno_senna,Bruno,Senna,HRT,24,1:27.122,,
6,webber,Mark,Webber,Red Bull,1,1:15.035,,
6,kubica,Robert,Kubica,Renault,2,1:15.045,,
6,vettel,Sebastian,Vettel,Red Bull,3,1:15.110,,
6,massa,Felipe,Massa,Ferrari,4,1:14.757,,
6,hamilton,Lewis,Hamilton,McLaren,5,1:15.676,,
6,rosberg,Nico,Rosberg,Mercedes,6,1:15.188,,
6,michael_schumacher,Michael,Schumacher,Mercedes,7,1:15.649,,
6,button,Jenson,Button,McLaren,8,1:15.623,,
6,barrichello,Rubens,Barrichello,Williams,9,1:15.590,,
6,liuzzi,Vitantonio,Liuzzi,Force India,10,1:15.397,,
6,hulkenberg,Nico,Hülkenberg,Williams,11,1:16.030,,
6,sutil,Adrian,Sutil,Force India,12,1:15.445,,
6,buemi,Sébastien,Buemi,Toro Rosso,13,1:15.961,,
6,petrov,Vitaly,Petrov,Renault,14,1:15.482,,
6,rosa,Pedro,de la Rosa,Sauber,15,1:15.908,,
6,kobayashi,Kamui,Kobayashi,Sauber,16,1:16.175,,
6,alguersuari,Jaime,Alguersuari,Toro Rosso,17,1:16.021,,
6,kovalainen,Heikki,Kovalainen,Lotus,18,1:17.094,,
6,trulli,Jarno,Trulli,Lotus,19,1:17.134,,
6,glock,Timo,Glock,Virgin,20,1:17.377,,
6,grassi,Lucas,di Grassi,Virgin,21,1:17.864,,
6,bruno_senna,Bruno,Senna,HRT,22,1:18.509,,
6,chandhok,Karun,Chandhok,HRT,23,1:19.559,,
6,alonso,Fernando,Alonso,Ferrari,24,,,
7,webber,Mark,Webber,Red Bull,1,1:27.500,,
7,hamilton,Lewis,Hamilton,McLaren,2,1:27.667,,
7,vettel,Sebastian,Vettel,Red Bull,3,1:27.067,,
7,button,Jenson,Button,McLaren,4,1:27.555,,
7,michael_schumacher,Michael,Schumacher,Mercedes,5,1:27.756,,
7,rosberg,Nico,Rosberg,Mercedes,6,1:27.649,,
7,kubica,Robert,Kubica,Renault,7,1:27.766,,
7,massa,Felipe,Massa,Ferrari,8,1:27.993,,
7,petrov,Vitaly,Petrov,Renault,9,1:27.620,,
7,kobayashi,Kamui,Kobayashi,Sauber,10,1:28.158,,
7,sutil,Adrian,Sutil,Force India,11,1:27.951,,
7,alonso,Fernando,Alonso,Ferrari,12,1:27.857,,
7,rosa,Pedro,de la Rosa,Sauber,13,1:28.147,,
7,buemi,Sébastien,Buemi,Toro Rosso,14,1:28.534,,
7,barrichello,Rubens,Barrichello,Williams,15,1:28.336,,
7,alguersuari,Jaime,Alguersuari,Toro Rosso,16,1:28.460,,
7,hulkenberg,Nico,Hülkenberg,Williams,17,1:28.227,,
7,liuzzi,Vitantonio,Liuzzi,Force India,18,1:28.958,,
7,trulli,Jarno,Trulli,Lotus,19,1:30.237,,
7,kovalainen,Heikki,Kovalainen,Lotus,20,1:30.519,,
7,glock,Timo,Glock,Virgin,21,1:30.744,,
7,bruno_senna,Bruno,Senna,HRT,22,1:31.266,,
7,grassi,Lucas,di Grassi,Virgin,23,1:31.989,,
7,chandhok,Karun,Chandhok,HRT,24,1:32.060,,
8,hamilton,Lewis,Hamilton,McLaren,1,1:15.889,,
8,webber,Mark,Webber,Red Bull,2,1:16.423,,
8,vettel,Sebastian,Vettel,Red Bull,3,1:16.129,,
8,alonso,Fernando,Alonso,Ferrari,4,1:16.171,,
8,button,Jenson,Button,McLaren,5,1:16.371,,
8,liuzzi,Vitantonio,Liuzzi,Force India,6,1:17.086,,
8,massa,Felipe,Massa,Ferrari,7,1:16.673,,
8,kubica,Robert,Kubica,Renault,8,1:16.370,,
8,sutil,Adrian,Sutil,Force India,9,1:16.495,,
8,rosberg,Nico,Rosberg,Mercedes,10,1:16.350,,
8,barrichello,Rubens,Barrichello,Williams,11,1:16.880,,
8,hulkenberg,Nico,Hülkenberg,Williams,12,1:16.770,,
8,michael_schumacher,Michael,Schumacher,Mercedes,13,1:16.598,,
8,petrov,Vitaly,Petrov,Renault,14,1:16.569,,
8,buemi,Sébastien,Buemi,Toro Rosso,15,1:17.356,,
8,alguersuari,Jaime,Alguersuari,Toro Rosso,16,1:17.027,,
8,rosa,Pedro,de la Rosa,Sauber,17,1:17.611,,
8,kobayashi,Kamui,Kobayashi,Sauber,18,1:18.019,,
8,kovalainen,Heikki,Kovalainen,Lotus,19,1:18.237,,
8,trulli,Jarno,Trulli,Lotus,20,1:18.698,,
8,glock,Timo,Glock,Virgin,21,1:18.941,,
8,bruno_senna,Bruno,Senna,HRT,22,1:19.484,,
8,grassi,Lucas,di Grassi,Virgin,23,1:19.675,,
8,chandhok,Karun,Chandhok,HRT,24,1:27.757,,
9,vettel,Sebastian,Vettel,Red Bull,1,1:38.324,,
9,webber,Mark,Webber,Red Bull,2,1:38.549,,
9,hamilton,Lewis,Hamilton,McLaren,3,1:38.697,,
9,alonso,Fernando,Alonso,Ferrari,4,1:38.472,,
9,massa,Felipe,Massa,Ferrari,5,1:38.657,,
9,kubica,Robert,Kubica,Renault,6,1:38.132,,
9,button,Jenson,Button,McLaren,7,1:38.360,,
9,hulkenberg,Nico,Hülkenberg,Williams,8,1:38.843,,
9,barrichello,Rubens,Barrichello,Williams,9,1:38.449,,
9,petrov,Vitaly,Petrov,Renault,10,1:39.004,,
9,buemi,Sébastien,Buemi,Toro Rosso,11,1:39.096,,
9,rosberg,Nico,Rosberg,Mercedes,12,1:38.752,,
9,sutil,Adrian,Sutil,Force India,13,1:39.021,,
9,liuzzi,Vitantonio,Liuzzi,Force India,14,1:38.969,,
9,michael_schumacher,Michael,Schumacher,Mercedes,15,1:38.994,,
9,rosa,Pedro,de la Rosa,Sauber,16,1:39.003,,
9,alguersuari,Jaime,Alguersuari,Toro Rosso,17,1:39.128,,
9,kobayashi,Kamui,Kobayashi,Sauber,18,1:39.343,,
9,trulli,Jarno,Trulli,Lotus,19,1:40.658,,
9,kovalainen,Heikki,Kovalainen,Lotus,20,1:40.882,,
9,grassi,Lucas,di Grassi,Virgin,21,1:42.086,,
9,glock,Timo,Glock,Virgin,22,1:42.140,,
9,chandhok,Karun,Chandhok,HRT,23,1:42.600,,
9,bruno_senna,Bruno,Senna,HRT,24,1:42.851,,
10,vettel,Sebastian,Vettel,Red Bull,1,1:30.841,,
10,webber,Mark,Webber,Red Bull,2,1:30.858,,
10,alonso,Fernando,Alonso,Ferrari,3,1:30.997,,
10,hamilton,Lewis,Hamilton,McLaren,4,1:31.297,,
10,rosberg,Nico,Rosberg,Mercedes,5,1:31.626,,
10,kubica,Robert,Kubica,Renault,6,1:31.680,,
10,massa,Felipe,Massa,Ferrari,7,1:31.313,,
10,barrichello,Rubens,Barrichello,Williams,8,1:31.424,,
10,rosa,Pedro,de la Rosa,Sauber,9,1:31.533,,
10,michael_schumacher,Michael,Schumacher,Mercedes,10,1:32.058,,
10,sutil,Adrian,Sutil,Force India,11,1:31.109,,
10,kobayashi,Kamui,Kobayashi,Sauber,12,1:31.851,,
10,hulkenberg,Nico,Hülkenberg,Williams,13,1:32.144,,
10,button,Jenson,Button,McLaren,14,1:31.435,,
10,liuzzi,Vitantonio,Liuzzi,Force India,15,1:32.226,,
10,petrov,Vitaly,Petrov,Renault,16,1:31.638,,
10,buemi,Sébastien,Buemi,Toro Rosso,17,1:31.901,,
10,alguersuari,Jaime,Alguersuari,Toro Rosso,18,1:32.430,,
10,kovalainen,Heikki,Kovalainen,Lotus,19,1:34.405,,
10,glock,Timo,Glock,Virgin,20,1:34.775,,
10,trulli,Jarno,Trulli,Lotus,21,1:34.864,,
10,grassi,Lucas,di Grassi,Virgin,22,1:35.212,,
10,chandhok,Karun,Chandhok,HRT,23,1:36.576,,
10,yamamoto,Sakon,Yamamoto,HRT,24,1:36.968,,
11,vettel,Sebastian,Vettel,Red Bull,1,1:15.152,,
11,alonso,Fernando,Alonso,Ferrari,2,1:14.808,,
11,massa,Felipe,Massa,Ferrari,3,1:15.216,,
11,webber,Mark,Webber,Red Bull,4,1:15.334,,
11,button,Jenson,Button,McLaren,5,1:15.823,,
11,hamilton,Lewis,Hamilton,McLaren,6,1:15.505,,
11,kubica,Robert,Kubica,Renault,7,1:15.736,,
11,barrichello,Rubens,Barrichello,Williams,8,1:16.398,,
11,rosberg,Nico,Rosberg,Mercedes,9,1:16.178,,
11,hulkenberg,Nico,Hülkenberg,Williams,10,1:16.387,,
11,michael_schumacher,Michael,Schumacher,Mercedes,11,1:16.084,,
11,kobayashi,Kamui,Kobayashi,Sauber,12,1:15.951,,
11,petrov,Vitaly,Petrov,Renault,13,1:16.521,,
11,sutil,Adrian,Sutil,Force India,14,1:16.220,,
11,rosa,Pedro,de la Rosa,Sauber,15,1:16.450,,
11,alguersuari,Jaime,Alguersuari,Toro Rosso,16,1:16.664,,
11,buemi,Sébastien,Buemi,Toro Rosso,17,1:16.029,,
11,trulli,Jarno,Trulli,Lotus,18,1:17.583,,
11,kovalainen,Heikki,Kovalainen,Lotus,19,1:18.300,,
11,glock,Timo,Glock,Virgin,20,1:18.343,,
11,bruno_senna,Bruno,Senna,HRT,21,1:18.592,,
11,liuzzi,Vitantonio,Liuzzi,Force India,22,1:18.952,,
11,yamamoto,Sakon,Yamamoto,HRT,23,1:19.844,,
11,grassi,Lucas,di Grassi,Virgin,24,,,
12,vettel,Sebastian,Vettel,Red Bull,1,1:20.417,,
12,webber,Mark,Webber,Red Bull,2,1:21.132,,
12,alonso,Fernando,Alonso,Ferrari,3,1:21.278,,
12,massa,Felipe,Massa,Ferrari,4,1:21.299,,
12,hamilton,Lewis,Hamilton,McLaren,5,1:21.455,,
12,rosberg,Nico,Rosberg,Mercedes,6,1:21.212,,
12,petrov,Vitaly,Petrov,Renault,7,1:21.558,,
12,kubica,Robert,Kubica,Renault,8,1:21.159,,
12,rosa,Pedro,de la Rosa,Sauber,9,1:21.891,,
12,hulkenberg,Nico,Hülkenberg,Williams,10,1:21.598,,
12,button,Jenson,Button,McLaren,11,1:21.422,,
12,barrichello,Rubens,Barrichello,Williams,12,1:21.478,,
12,sutil,Adrian,Sutil,Force India,13,1:22.080,,
12,michael_schumacher,Michael,Schumacher,Mercedes,14,1:21.840,,
12,buemi,Sébastien,Buemi,Toro Rosso,15,1:21.982,,
12,liuzzi,Vitantonio,Liuzzi,Force India,16,1:21.789,,
12,alguersuari,Jaime,Alguersuari,Toro Rosso,17,1:21.978,,
12,kobayashi,Kamui,Kobayashi,Sauber,18,1:22.222,,
12,glock,Timo,Glock,Virgin,19,1:24.050,,
12,kovalainen,Heikki,Kovalainen,Lotus,20,1:24.120,,
12,trulli,Jarno,Trulli,Lotus,21,1:24.199,,
12,grassi,Lucas,di Grassi,Virgin,22,1:25.118,,
12,bruno_senna,Bruno,Senna,HRT,23,1:26.391,,
12,yamamoto,Sakon,Yamamoto,HRT,24,1:26.453,,
13,webber,Mark,Webber,Red Bull,1,1:57.352,,
13,hamilton,Lewis,Hamilton,McLaren,2,1:56.706,,
13,kubica,Robert,Kubica,Renault,3,1:56.041,,
13,vettel,Sebastian,Vettel,Red Bull,4,1:58.487,,
13,button,Jenson,Button,McLaren,5,1:57.981,,
13,massa,Felipe,Massa,Ferrari,6,1:58.323,,
13,barrichello,Rubens,Barrichello,Williams,7,1:55.757,,
13,sutil,Adrian,Sutil,Force India,8,1:58.730,,
13,hulkenberg,Nico,Hülkenberg,Williams,9,1:55.442,,
13,alonso,Fernando,Alonso,Ferrari,10,1:57.023,,
13,michael_schumacher,Michael,Schumacher,Mercedes,11,1:56.313,,
13,rosberg,Nico,Rosberg,Mercedes,12,1:54.826,,
13,alguersuari,Jaime,Alguersuari,Toro Rosso,13,1:58.944,,
13,liuzzi,Vitantonio,Liuzzi,Force India,14,2:01.102,,
13,buemi,Sébastien,Buemi,Toro Rosso,15,2:00.386,,
13,kovalainen,Heikki,Kovalainen,Lotus,16,2:01.343,,
13,glock,Timo,Glock,Virgin,17,2:01.316,,
13,trulli,Jarno,Trulli,Lotus,18,2:01.491,,
13,kobayashi,Kamui,Kobayashi,Sauber,19,2:02.284,,
13,bruno_senna,Bruno,Senna,HRT,20,2:03.612,,
13,yamamoto,Sakon,Yamamoto,HRT,21,2:03.941,,
13,rosa,Pedro,de la Rosa,Sauber,22,2:05.294,,
13,grassi,Lucas,di Grassi,Virgin,23,2:18.754,,
13,petrov,Vitaly,Petrov,Renault,24,,,
14,alonso,Fernando,Alonso,Ferrari,1,1:22.646,,
14,button,Jenson,Button,McLaren,2,1:23.085,,
14,massa,Felipe,Massa,Ferrari,3,1:22.421,,
14,webber,Mark,Webber,Red Bull,4,1:23.431,,
14,hamilton,Lewis,Hamilton,McLaren,5,1:22.830,,
14,vettel,Sebastian,Vettel,Red Bull,6,1:23.235,,
14,rosberg,Nico,Rosberg,Mercedes,7,1:23.529,,
14,hulkenberg,Nico,Hülkenberg,Williams,8,1:23.516,,
14,kubica,Robert,Kubica,Renault,9,1:23.234,,
14,barrichello,Rubens,Barrichello,Williams,10,1:23.695,,
14,sutil,Adrian,Sutil,Force India,11,1:23.493,,
14,michael_schumacher,Michael,Schumacher,Mercedes,12,1:23.840,,
14,kobayashi,Kamui,Kobayashi,Sauber,13,1:24.273,,
14,buemi,Sébastien,Buemi,Toro Rosso,14,1:23.744,,
14,petrov,Vitaly,Petrov,Renault,15,1:24.086,,
14,alguersuari,Jaime,Alguersuari,Toro Rosso,16,1:24.083,,
14,rosa,Pedro,de la Rosa,Sauber,17,1:24.442,,
14,trulli,Jarno,Trulli,Lotus,18,1:25.540,,
14,kovalainen,Heikki,Kovalainen,Lotus,19,1:25.742,,
14,liuzzi,Vitantonio,Liuzzi,Force India,20,1:25.774,,
14,glock,Timo,Glock,Virgin,21,1:25.934,,
14,grassi,Lucas,di Grassi,Virgin,22,1:25.974,,
14,bruno_senna,Bruno,Senna,HRT,23,1:26.847,,
14,yamamoto,Sakon,Yamamoto,HRT,24,1:27.020,,
15,alonso,Fernando,Alonso,Ferrari,1,1:46.541,,
15,vettel,Sebastian,Vettel,Red Bull,2,1:46.960,,
15,hamilton,Lewis,Hamilton,McLaren,3,1:48.296,,
15,button,Jenson,Button,McLaren,4,1:48.032,,
15,webber,Mark,Webber,Red Bull,5,1:47.088,,
15,barrichello,Rubens,Barrichello,Williams,6,1:48.183,,
15,rosberg,Nico,Rosberg,Mercedes,7,1:48.554,,
15,kubica,Robert,Kubica,Renault,8,1:47.657,,
15,michael_schumacher,Michael,Schumacher,Mercedes,9,1:48.425,,
15,kobayashi,Kamui,Kobayashi,Sauber,10,1:48.908,,
15,alguersuari,Jaime,Alguersuari,Toro Rosso,11,1:48.127,,
15,hulkenberg,Nico,Hülkenberg,Williams,12,1:47.984,,
15,petrov,Vitaly,Petrov,Renault,13,1:48.906,,
15,buemi,Sébastien,Buemi,Toro Rosso,14,1:49.063,,
15,heidfeld,Nick,Heidfeld,Sauber,15,1:48.696,,
15,sutil,Adrian,Sutil,Force India,16,1:48.496,,
15,liuzzi,Vitantonio,Liuzzi,Force India,17,1:48.988,,
15,glock,Timo,Glock,Virgin,18,1:50.271,,
15,kovalainen,Heikki,Kovalainen,Lotus,19,1:50.915,,
15,grassi,Lucas,di Grassi,Virgin,20,1:51.107,,
15,trulli,Jarno,Trulli,Lotus,21,1:51.641,,
15,klien,Christian,Klien,HRT,22,1:52.946,,
15,bruno_senna,Bruno,Senna,HRT,23,1:54.174,,
15,massa,Felipe,Massa,Ferrari,24,,,
16,vettel,Sebastian,Vettel,Red Bull,1,1:32.035,,
16,webber,Mark,Webber,Red Bull,2,1:32.476,,
16,hamilton,Lewis,Hamilton,McLaren,3,1:32.809,,
16,kubica,Robert,Kubica,Renault,4,1:32.808,,
16,alonso,Fernando,Alonso,Ferrari,5,1:32.555,,
16,button,Jenson,Button,McLaren,6,1:32.636,,
16,rosberg,Nico,Rosberg,Mercedes,7,1:32.238,,
16,barrichello,Rubens,Barrichello,Williams,8,1:32.361,,
16,hulkenberg,Nico,Hülkenberg,Williams,9,1:32.211,,
16,michael_schumacher,Michael,Schumacher,Mercedes,10,1:32.513,,
16,heidfeld,Nick,Heidfeld,Sauber,11,1:33.011,,
16,massa,Felipe,Massa,Ferrari,12,1:32.721,,
16,petrov,Vitaly,Petrov,Renault,13,1:32.849,,
16,kobayashi,Kamui,Kobayashi,Sauber,14,1:32.783,,
16,sutil,Adrian,Sutil,Force India,15,1:33.186,,
16,alguersuari,Jaime,Alguersuari,Toro Rosso,16,1:33.471,,
16,liuzzi,Vitantonio,Liuzzi,Force India,17,1:33.216,,
16,buemi,Sébastien,Buemi,Toro Rosso,18,1:33.568,,
16,trulli,Jarno,Trulli,Lotus,19,1:35.346,,
16,kovalainen,Heikki,Kovalainen,Lotus,20,1:35.464,,
16,grassi,Lucas,di Grassi,Virgin,21,1:36.265,,
16,glock,Timo,Glock,Virgin,22,1:36.332,,
16,bruno_senna,Bruno,Senna,HRT,23,1:37.270,,
16,yamamoto,Sakon,Yamamoto,HRT,24,1:37.365,,
17,vettel,Sebastian,Vettel,Red Bull,1,1:37.123,,
17,webber,Mark,Webber,Red Bull,2,1:37.373,,
17,alonso,Fernando,Alonso,Ferrari,3,1:37.144,,
17,hamilton,Lewis,Hamilton,McLaren,4,1:37.113,,
17,rosberg,Nico,Rosberg,Mercedes,5,1:37.708,,
17,massa,Felipe,Massa,Ferrari,6,1:37.515,,
17,button,Jenson,Button,McLaren,7,1:38.123,,
17,kubica,Robert,Kubica,Renault,8,1:37.703,,
17,michael_schumacher,Michael,Schumacher,Mercedes,9,1:37.980,,
17,barrichello,Rubens,Barrichello,Williams,10,1:38.257,,
17,hulkenberg,Nico,Hülkenberg,Williams,11,1:38.115,,
17,kobayashi,Kamui,Kobayashi,Sauber,12,1:38.429,,
17,heidfeld,Nick,Heidfeld,Sauber,13,1:38.171,,
17,sutil,Adrian,Sutil,Force India,14,1:38.572,,
17,petrov,Vitaly,Petrov,Renault,15,1:38.174,,
17,alguersuari,Jaime,Alguersuari,Toro Rosso,16,1:38.583,,
17,buemi,Sébastien,Buemi,Toro Rosso,17,1:38.621,,
17,liuzzi,Vitantonio,Liuzzi,Force India,18,1:38.955,,
17,trulli,Jarno,Trulli,Lotus,19,1:40.521,,
17,glock,Timo,Glock,Virgin,20,1:40.748,,
17,kovalainen,Heikki,Kovalainen,Lotus,21,1:41.768,,
17,grassi,Lucas,di Grassi,Virgin,22,1:42.325,,
17,yamamoto,Sakon,Yamamoto,HRT,23,1:42.444,,
17,bruno_senna,Bruno,Senna,HRT,24,1:43.283,,
18,hulkenberg,Nico,Hülkenberg,Williams,1,1:20.050,,
18,vettel,Sebastian,Vettel,Red Bull,2,1:19.160,,
18,webber,Mark,Webber,Red Bull,3,1:19.025,,
18,hamilton,Lewis,Hamilton,McLaren,4,1:19.931,,
18,alonso,Fernando,Alonso,Ferrari,5,1:18.987,,
18,barrichello,Rubens,Barrichello,Williams,6,1:19.799,,
18,kubica,Robert,Kubica,Renault,7,1:19.249,,
18,michael_schumacher,Michael,Schumacher,Mercedes,8,1:19.879,,
18,massa,Felipe,Massa,Ferrari,9,1:19.778,,
18,petrov,Vitaly,Petrov,Renault,10,1:20.189,,
18,button,Jenson,Button,McLaren,11,1:19.905,,
18,kobayashi,Kamui,Kobayashi,Sauber,12,1:19.741,,
18,rosberg,Nico,Rosberg,Mercedes,13,1:20.153,,
18,alguersuari,Jaime,Alguersuari,Toro Rosso,14,1:20.158,,
18,buemi,Sébastien,Buemi,Toro Rosso,15,1:20.096,,
18,heidfeld,Nick,Heidfeld,Sauber,16,1:20.174,,
18,liuzzi,Vitantonio,Liuzzi,Force India,17,1:20.592,,
18,sutil,Adrian,Sutil,Force India,18,1:20.830,,
18,glock,Timo,Glock,Virgin,19,1:22.130,,
18,trulli,Jarno,Trulli,Lotus,20,1:22.250,,
18,kovalainen,Heikki,Kovalainen,Lotus,21,1:22.378,,
