Round,Driver Id,Driver First Name,Driver Last Name,Constructor Name,Position,Q1 Time,Q2 Time,Q3 Time
2,maldonado,Pastor,Maldonado,Williams,18,1:38.276,,
2,kovalainen,Heikki,Kovalainen,Lotus,19,1:38.645,,
2,trulli,Jarno,Trulli,Lotus,20,1:38.791,,
2,glock,Timo,Glock,Virgin,21,1:40.648,,
2,ambrosio,Jérôme,d'Ambrosio,Virgin,22,1:41.001,,
2,liuzzi,Vitantonio,Liuzzi,HRT,23,1:41.549,,
2,karthikeyan,Narain,Karthikeyan,HRT,24,1:42.574,,
3,vettel,Sebastian,Vettel,Red Bull,1,1:35.674,,
3,button,Jenson,Button,McLaren,2,1:35.924,,
3,hamilton,Lewis,Hamilton,McLaren,3,1:36.091,,
3,rosberg,Nico,Rosberg,Mercedes,4,1:35.272,,
3,alonso,Fernando,Alonso,Ferrari,5,1:35.389,,
3,massa,Felipe,Massa,Ferrari,6,1:35.478,,
3,alguersuari,Jaime,Alguersuari,Toro Rosso,7,1:36.133,,
3,resta,Paul,di Resta,Force India,8,1:35.702,,
3,buemi,Sébastien,Buemi,Toro Rosso,9,1:36.110,,
3,petrov,Vitaly,Petrov,Renault,10,1:35.370,,
3,sutil,Adrian,Sutil,Force India,11,1:36.092,,
3,perez,Sergio,Pérez,Sauber,12,1:36.046,,
3,kobayashi,Kamui,Kobayashi,Sauber,13,1:36.147,,
3,michael_schumacher,Michael,Schumacher,Mercedes,14,1:35.508,,
3,barrichello,Rubens,Barrichello,Williams,15,1:35.911,,
3,heidfeld,Nick,Heidfeld,Renault,16,1:35.910,,
3,maldonado,Pastor,Maldonado,Williams,17,1:36.121,,
3,webber,Mark,Webber,Red Bull,18,1:36.468,,
3,kovalainen,Heikki,Kovalainen,Lotus,19,1:37.894,,
3,trulli,Jarno,Trulli,Lotus,20,1:38.318,,
3,ambrosio,Jérôme,d'Ambrosio,Virgin,21,1:39.119,,
3,glock,Timo,Glock,Virgin,22,1:39.708,,
3,liuzzi,Vitantonio,Liuzzi,HRT,23,1:40.212,,
3,karthikeyan,Narain,Karthikeyan,HRT,24,1:40.445,,
4,vettel,Sebastian,Vettel,Red Bull,1,1:27.039,,
4,webber,Mark,Webber,Red Bull,2,1:27.090,,
4,rosberg,Nico,Rosberg,Mercedes,3,1:27.514,,
4,hamilton,Lewis,Hamilton,McLaren,4,1:27.091,,
4,alonso,Fernando,Alonso,Ferrari,5,1:27.349,,
4,button,Jenson,Button,McLaren,6,1:27.374,,
4,petrov,Vitaly,Petrov,Renault,7,1:27.475,,
4,michael_schumacher,Michael,Schumacher,Mercedes,8,1:27.697,,
4,heidfeld,Nick,Heidfeld,Renault,9,1:27.901,,
4,massa,Felipe,Massa,Ferrari,10,1:27.013,,
4,barrichello,Rubens,Barrichello,Williams,11,1:28.246,,
4,sutil,Adrian,Sutil,Force India,12,1:27.392,,
4,resta,Paul,di Resta,Force India,13,1:27.625,,
4,maldonado,Pastor,Maldonado,Williams,14,1:27.396,,
4,perez,Sergio,Pérez,Sauber,15,1:27.778,,
4,buemi,Sébastien,Buemi,Toro Rosso,16,1:27.620,,
4,alguersuari,Jaime,Alguersuari,Toro Rosso,17,1:28.055,,
4,kovalainen,Heikki,Kovalainen,Lotus,18,1:28.780,,
4,trulli,Jarno,Trulli,Lotus,19,1:29.673,,
4,ambrosio,Jérôme,d'Ambrosio,Virgin,20,1:30.445,,
4,liuzzi,Vitantonio,Liuzzi,HRT,21,1:30.692,,
4,glock,Timo,Glock,Virgin,22,1:30.813,,
4,karthikeyan,Narain,Karthikeyan,HRT,23,1:31.564,,
5,webber,Mark,Webber,Red Bull,1,1:23.619,,
5,vettel,Sebastian,Vettel,Red Bull,2,1:24.142,,
5,hamilton,Lewis,Hamilton,McLaren,3,1:24.370,,
5,alonso,Fernando,Alonso,Ferrari,4,1:23.485,,
5,button,Jenson,Button,McLaren,5,1:24.428,,
5,petrov,Vitaly,Petrov,Renault,6,1:23.069,,
5,rosberg,Nico,Rosberg,Mercedes,7,1:23.507,,
5,massa,Felipe,Massa,Ferrari,8,1:23.506,,
5,maldonado,Pastor,Maldonado,Williams,9,1:23.406,,
5,michael_schumacher,Michael,Schumacher,Mercedes,10,1:22.960,,
5,buemi,Sébastien,Buemi,Toro Rosso,11,1:23.962,,
5,perez,Sergio,Pérez,Sauber,12,1:24.209,,
5,alguersuari,Jaime,Alguersuari,Toro Rosso,13,1:24.049,,
5,kobayashi,Kamui,Kobayashi,Sauber,14,1:23.656,,
5,kovalainen,Heikki,Kovalainen,Lotus,15,1:25.874,,
5,resta,Paul,di Resta,Force India,16,1:24.332,,
5,sutil,Adrian,Sutil,Force India,17,1:24.648,,
5,trulli,Jarno,Trulli,Lotus,18,1:26.521,,
5,barrichello,Rubens,Barrichello,Williams,19,1:26.910,,
5,glock,Timo,Glock,Virgin,20,1:27.315,,
5,liuzzi,Vitantonio,Liuzzi,HRT,21,1:27.809,,
5,karthikeyan,Narain,Karthikeyan,HRT,22,1:27.908,,
5,ambrosio,Jérôme,d'Ambrosio,Virgin,23,1:28.556,,
6,vettel,Sebastian,Vettel,Red Bull,1,1:15.606,,
6,button,Jenson,Button,McLaren,2,1:15.397,,
6,webber,Mark,Webber,Red Bull,3,1:16.087,,
6,alonso,Fernando,Alonso,Ferrari,4,1:16.051,,
6,michael_schumacher,Michael,Schumacher,Mercedes,5,1:16.092,,
6,massa,Felipe,Massa,Ferrari,6,1:16.309,,
6,hamilton,Lewis,Hamilton,McLaren,7,1:15.207,,
6,rosberg,Nico,Rosberg,Mercedes,8,1:15.858,,
6,maldonado,Pastor,Maldonado,Williams,9,1:15.819,,
6,perez,Sergio,Pérez,Sauber,10,1:15.918,,
6,petrov,Vitaly,Petrov,Renault,11,1:16.378,,
6,barrichello,Rubens,Barrichello,Williams,12,1:16.616,,
6,kobayashi,Kamui,Kobayashi,Sauber,13,1:16.513,,
6,resta,Paul,di Resta,Force India,14,1:16.813,,
6,sutil,Adrian,Sutil,Force India,15,1:16.600,,
6,heidfeld,Nick,Heidfeld,Renault,16,1:16.681,,
6,buemi,Sébastien,Buemi,Toro Rosso,17,1:16.358,,
6,kovalainen,Heikki,Kovalainen,Lotus,18,1:17.343,,
6,trulli,Jarno,Trulli,Lotus,19,1:17.381,,
6,alguersuari,Jaime,Alguersuari,Toro Rosso,20,1:17.820,,
6,glock,Timo,Glock,Virgin,21,1:17.914,,
6,ambrosio,Jérôme,d'Ambrosio,Virgin,22,1:18.736,,
6,karthikeyan,Narain,Karthikeyan,HRT,23,,,
6,liuzzi,Vitantonio,Liuzzi,HRT,24,,,
7,vettel,Sebastian,Vettel,Red Bull,1,1:14.011,,
7,alonso,Fernando,Alonso,Ferrari,2,1:13.822,,
7,massa,Felipe,Massa,Ferrari,3,1:14.026,,
7,webber,Mark,Webber,Red Bull,4,1:14.375,,
7,hamilton,Lewis,Hamilton,McLaren,5,1:14.114,,
7,rosberg,Nico,Rosberg,Mercedes,6,1:14.920,,
7,button,Jenson,Button,McLaren,7,1:14.374,,
7,michael_schumacher,Michael,Schumacher,Mercedes,8,1:14.970,,
7,heidfeld,Nick,Heidfeld,Renault,9,1:15.096,,
7,petrov,Vitaly,Petrov,Renault,10,1:14.699,,
7,resta,Paul,di Resta,Force India,11,1:14.874,,
7,maldonado,Pastor,Maldonado,Williams,12,1:15.585,,
7,kobayashi,Kamui,Kobayashi,Sauber,13,1:15.694,,
7,sutil,Adrian,Sutil,Force India,14,1:14.931,,
7,buemi,Sébastien,Buemi,Toro Rosso,15,1:15.901,,
7,barrichello,Rubens,Barrichello,Williams,16,1:15.331,,
7,rosa,Pedro,de la Rosa,Sauber,17,1:16.229,,
7,alguersuari,Jaime,Alguersuari,Toro Rosso,18,1:16.294,,
7,trulli,Jarno,Trulli,Lotus,19,1:16.745,,
7,kovalainen,Heikki,Kovalainen,Lotus,20,1:16.786,,
7,liuzzi,Vitantonio,Liuzzi,HRT,21,1:18.424,,
7,glock,Timo,Glock,Virgin,22,1:18.537,,
7,karthikeyan,Narain,Karthikeyan,HRT,23,1:18.574,,
7,ambrosio,Jérôme,d'Ambrosio,Virgin,24,1:19.414,,
8,vettel,Sebastian,Vettel,Red Bull,1,1:39.116,,
8,webber,Mark,Webber,Red Bull,2,1:39.956,,
8,hamilton,Lewis,Hamilton,McLaren,3,1:39.244,,
8,alonso,Fernando,Alonso,Ferrari,4,1:39.725,,
8,massa,Felipe,Massa,Ferrari,5,1:38.413,,
8,button,Jenson,Button,McLaren,6,1:39.453,,
8,rosberg,Nico,Rosberg,Mercedes,7,1:39.266,,
8,michael_schumacher,Michael,Schumacher,Mercedes,8,1:39.198,,
8,heidfeld,Nick,Heidfeld,Renault,9,1:39.877,,
8,sutil,Adrian,Sutil,Force India,10,1:39.329,,
8,petrov,Vitaly,Petrov,Renault,11,1:39.690,,
8,resta,Paul,di Resta,Force India,12,1:39.852,,
8,barrichello,Rubens,Barrichello,Williams,13,1:39.602,,
8,kobayashi,Kamui,Kobayashi,Sauber,14,1:40.131,,
8,maldonado,Pastor,Maldonado,Williams,15,1:39.690,,
8,perez,Sergio,Pérez,Sauber,16,1:39.494,,
8,buemi,Sébastien,Buemi,Toro Rosso,17,1:39.679,,
8,alguersuari,Jaime,Alguersuari,Toro Rosso,18,1:40.232,,
8,kovalainen,Heikki,Kovalainen,Lotus,19,1:41.664,,
8,trulli,Jarno,Trulli,Lotus,20,1:42.234,,
8,glock,Timo,Glock,Virgin,21,1:42.553,,
8,liuzzi,Vitantonio,Liuzzi,HRT,22,1:43.584,,
8,ambrosio,Jérôme,d'Ambrosio,Virgin,23,1:43.735,,
8,karthikeyan,Narain,Karthikeyan,HRT,24,1:44.363,,
9,webber,Mark,Webber,Red Bull,1,1:32.670,,
9,vettel,Sebastian,Vettel,Red Bull,2,1:32.977,,
9,alonso,Fernando,Alonso,Ferrari,3,1:32.986,,
9,massa,Felipe,Massa,Ferrari,4,1:32.760,,
9,button,Jenson,Button,McLaren,5,1:34.230,,
9,resta,Paul,di Resta,Force India,6,1:34.472,,
9,maldonado,Pastor,Maldonado,Williams,7,1:32.702,,
9,kobayashi,Kamui,Kobayashi,Sauber,8,1:34.324,,
9,rosberg,Nico,Rosberg,Mercedes,9,1:34.186,,
9,hamilton,Lewis,Hamilton,McLaren,10,1:33.581,,
9,sutil,Adrian,Sutil,Force India,11,1:34.454,,
9,perez,Sergio,Pérez,Sauber,12,1:34.145,,
9,michael_schumacher,Michael,Schumacher,Mercedes,13,1:34.160,,
9,petrov,Vitaly,Petrov,Renault,14,1:34.428,,
9,barrichello,Rubens,Barrichello,Williams,15,1:33.532,,
9,heidfeld,Nick,Heidfeld,Renault,16,1:35.132,,
9,kovalainen,Heikki,Kovalainen,Lotus,17,1:34.923,,
9,alguersuari,Jaime,Alguersuari,Toro Rosso,18,1:35.245,,
9,buemi,Sébastien,Buemi,Toro Rosso,19,1:35.749,,
9,glock,Timo,Glock,Virgin,20,1:36.203,,
9,trulli,Jarno,Trulli,Lotus,21,1:36.456,,
9,ambrosio,Jérôme,d'Ambrosio,Virgin,22,1:37.154,,
9,liuzzi,Vitantonio,Liuzzi,HRT,23,1:37.484,,
9,ricciardo,Daniel,Ricciardo,HRT,24,1:38.059,,
10,webber,Mark,Webber,Red Bull,1,1:33.096,,
10,hamilton,Lewis,Hamilton,McLaren,2,1:32.934,,
10,vettel,Sebastian,Vettel,Red Bull,3,1:32.973,,
10,alonso,Fernando,Alonso,Ferrari,4,1:32.916,,
10,massa,Felipe,Massa,Ferrari,5,1:31.826,,
10,rosberg,Nico,Rosberg,Mercedes,6,1:32.785,,
10,button,Jenson,Button,McLaren,7,1:33.224,,
10,sutil,Adrian,Sutil,Force India,8,1:32.286,,
10,petrov,Vitaly,Petrov,Renault,9,1:33.187,,
10,michael_schumacher,Michael,Schumacher,Mercedes,10,1:32.603,,
10,heidfeld,Nick,Heidfeld,Renault,11,1:32.505,,
10,resta,Paul,di Resta,Force India,12,1:32.651,,
10,maldonado,Pastor,Maldonado,Williams,13,1:33.003,,
10,barrichello,Rubens,Barrichello,Williams,14,1:33.664,,
10,perez,Sergio,Pérez,Sauber,15,1:33.295,,
10,buemi,Sébastien,Buemi,Toro Rosso,16,1:33.635,,
10,alguersuari,Jaime,Alguersuari,Toro Rosso,17,1:33.658,,
10,kobayashi,Kamui,Kobayashi,Sauber,18,1:33.786,,
10,kovalainen,Heikki,Kovalainen,Lotus,19,1:35.599,,
10,glock,Timo,Glock,Virgin,20,1:36.400,,
10,chandhok,Karun,Chandhok,Lotus,21,1:36.422,,
10,ambrosio,Jérôme,d'Ambrosio,Virgin,22,1:36.641,,
10,liuzzi,Vitantonio,Liuzzi,HRT,23,1:37.011,,
10,ricciardo,Daniel,Ricciardo,HRT,24,1:37.036,,
11,vettel,Sebastian,Vettel,Red Bull,1,1:21.740,,
11,hamilton,Lewis,Hamilton,McLaren,2,1:21.636,,
11,button,Jenson,Button,McLaren,3,1:22.038,,
11,massa,Felipe,Massa,Ferrari,4,1:22.130,,
11,alonso,Fernando,Alonso,Ferrari,5,1:21.578,,
11,webber,Mark,Webber,Red Bull,6,1:22.208,,
11,rosberg,Nico,Rosberg,Mercedes,7,1:22.996,,
11,sutil,Adrian,Sutil,Force India,8,1:22.237,,
11,michael_schumacher,Michael,Schumacher,Mercedes,9,1:22.876,,
11,perez,Sergio,Pérez,Sauber,10,1:23.067,,
11,resta,Paul,di Resta,Force India,11,1:22.976,,
11,petrov,Vitaly,Petrov,Renault,12,1:23.070,,
11,kobayashi,Kamui,Kobayashi,Sauber,13,1:23.278,,
11,heidfeld,Nick,Heidfeld,Renault,14,1:23.024,,
11,barrichello,Rubens,Barrichello,Williams,15,1:23.075,,
11,alguersuari,Jaime,Alguersuari,Toro Rosso,16,1:23.285,,
11,maldonado,Pastor,Maldonado,Williams,17,1:23.847,,
11,buemi,Sébastien,Buemi,Toro Rosso,18,1:24.070,,
11,kovalainen,Heikki,Kovalainen,Lotus,19,1:24.362,,
11,trulli,Jarno,Trulli,Lotus,20,1:24.534,,
11,glock,Timo,Glock,Virgin,21,1:26.294,,
11,liuzzi,Vitantonio,Liuzzi,HRT,22,1:26.323,,
11,ricciardo,Daniel,Ricciardo,HRT,23,1:26.479,,
11,ambrosio,Jérôme,d'Ambrosio,Virgin,24,1:26.510,,
12,vettel,Sebastian,Vettel,Red Bull,1,2:03.029,,
12,hamilton,Lewis,Hamilton,McLaren,2,2:03.008,,
12,webber,Mark,Webber,Red Bull,3,2:02.827,,
12,massa,Felipe,Massa,Ferrari,4,2:05.834,,
12,rosberg,Nico,Rosberg,Mercedes,5,2:05.091,,
12,alguersuari,Jaime,Alguersuari,Toro Rosso,6,2:05.419,,
12,bruno_senna,Bruno,Senna,Renault,7,2:05.047,,
12,alonso,Fernando,Alonso,Ferrari,8,2:04.450,,
12,perez,Sergio,Pérez,Sauber,9,2:06.284,,
12,petrov,Vitaly,Petrov,Renault,10,2:05.292,,
12,buemi,Sébastien,Buemi,Toro Rosso,11,2:04.744,,
12,kobayashi,Kamui,Kobayashi,Sauber,12,2:07.194,,
12,button,Jenson,Button,McLaren,13,2:01.813,,
12,barrichello,Rubens,Barrichello,Williams,14,2:05.720,,
12,sutil,Adrian,Sutil,Force India,15,2:06.000,,
12,maldonado,Pastor,Maldonado,Williams,16,2:05.621,,
12,kovalainen,Heikki,Kovalainen,Lotus,17,2:06.780,,
12,resta,Paul,di Resta,Force India,18,2:07.758,,
12,trulli,Jarno,Trulli,Lotus,19,2:08.773,,
12,glock,Timo,Glock,Virgin,20,2:09.566,,
12,ambrosio,Jérôme,d'Ambrosio,Virgin,21,2:11.601,,
12,liuzzi,Vitantonio,Liuzzi,HRT,22,2:11.616,,
12,ricciardo,Daniel,Ricciardo,HRT,23,2:13.077,,
13,vettel,Sebastian,Vettel,Red Bull,1,1:24.002,,
13,hamilton,Lewis,Hamilton,McLaren,2,1:23.976,,
13,button,Jenson,Button,McLaren,3,1:24.013,,
13,alonso,Fernando,Alonso,Ferrari,4,1:24.134,,
13,webber,Mark,Webber,Red Bull,5,1:24.148,,
13,massa,Felipe,Massa,Ferrari,6,1:24.523,,
13,petrov,Vitaly,Petrov,Renault,7,1:24.486,,
13,michael_schumacher,Michael,Schumacher,Mercedes,8,1:25.108,,
13,rosberg,Nico,Rosberg,Mercedes,9,1:24.550,,
13,bruno_senna,Bruno,Senna,Renault,10,1:24.914,,
13,resta,Paul,di Resta,Force India,11,1:24.574,,
13,sutil,Adrian,Sutil,Force India,12,1:24.595,,
13,barrichello,Rubens,Barrichello,Williams,13,1:24.975,,
13,maldonado,Pastor,Maldonado,Williams,14,1:24.798,,
13,perez,Sergio,Pérez,Sauber,15,1:25.113,,
13,buemi,Sébastien,Buemi,Toro Rosso,16,1:25.164,,
13,kobayashi,Kamui,Kobayashi,Sauber,17,1:24.879,,
13,alguersuari,Jaime,Alguersuari,Toro Rosso,18,1:25.334,,
13,trulli,Jarno,Trulli,Lotus,19,1:26.647,,
13,kovalainen,Heikki,Kovalainen,Lotus,20,1:27.184,,
13,glock,Timo,Glock,Virgin,21,1:27.591,,
13,ambrosio,Jérôme,d'Ambrosio,Virgin,22,1:27.609,,
13,ricciardo,Daniel,Ricciardo,HRT,23,1:28.054,,
13,liuzzi,Vitantonio,Liuzzi,HRT,24,1:28.231,,
14,vettel,Sebastian,Vettel,Red Bull,1,1:46.397,,
14,webber,Mark,Webber,Red Bull,2,1:47.332,,
14,button,Jenson,Button,McLaren,3,1:46.956,,
14,hamilton,Lewis,Hamilton,McLaren,4,1:47.014,,
14,alonso,Fernando,Alonso,Ferrari,5,1:47.054,,
14,massa,Felipe,Massa,Ferrari,6,1:47.945,,
14,rosberg,Nico,Rosberg,Mercedes,7,1:47.688,,
14,michael_schumacher,Michael,Schumacher,Mercedes,8,1:48.819,,
14,sutil,Adrian,Sutil,Force India,9,1:47.952,,
14,resta,Paul,di Resta,Force India,10,1:48.022,,
14,perez,Sergio,Pérez,Sauber,11,1:47.717,,
14,barrichello,Rubens,Barrichello,Williams,12,1:48.061,,
14,maldonado,Pastor,Maldonado,Williams,13,1:49.710,,
14,buemi,Sébastien,Buemi,Toro Rosso,14,1:48.753,,
14,bruno_senna,Bruno,Senna,Renault,15,1:48.861,,
14,alguersuari,Jaime,Alguersuari,Toro Rosso,16,1:49.588,,
14,kobayashi,Kamui,Kobayashi,Sauber,17,1:48.054,,
14,petrov,Vitaly,Petrov,Renault,18,1:49.835,,
14,kovalainen,Heikki,Kovalainen,Lotus,19,1:50.948,,
14,trulli,Jarno,Trulli,Lotus,20,1:51.012,,
14,glock,Timo,Glock,Virgin,21,1:52.154,,
14,ambrosio,Jérôme,d'Ambrosio,Virgin,22,1:52.363,,
14,ricciardo,Daniel,Ricciardo,HRT,23,1:52.404,,
14,liuzzi,Vitantonio,Liuzzi,HRT,24,1:52.810,,
15,vettel,Sebastian,Vettel,Red Bull,1,1:33.051,,
15,button,Jenson,Button,McLaren,2,1:32.947,,
15,hamilton,Lewis,Hamilton,McLaren,3,1:32.843,,
15,massa,Felipe,Massa,Ferrari,4,1:33.235,,
15,alonso,Fernando,Alonso,Ferrari,5,1:32.817,,
15,webber,Mark,Webber,Red Bull,6,1:33.135,,
15,michael_schumacher,Michael,Schumacher,Mercedes,7,1:33.748,,
15,bruno_senna,Bruno,Senna,Renault,8,1:33.359,,
15,petrov,Vitaly,Petrov,Renault,9,1:32.877,,
15,kobayashi,Kamui,Kobayashi,Sauber,10,1:32.626,,
15,sutil,Adrian,Sutil,Force India,11,1:32.761,,
15,resta,Paul,di Resta,Force India,12,1:33.499,,
15,barrichello,Rubens,Barrichello,Williams,13,1:33.921,,
15,maldonado,Pastor,Maldonado,Williams,14,1:33.781,,
15,buemi,Sébastien,Buemi,Toro Rosso,15,1:33.064,,
15,alguersuari,Jaime,Alguersuari,Toro Rosso,16,1:35.111,,
15,perez,Sergio,Pérez,Sauber,17,1:34.704,,
15,kovalainen,Heikki,Kovalainen,Lotus,18,1:35.454,,
15,trulli,Jarno,Trulli,Lotus,19,1:35.514,,
15,ambrosio,Jérôme,d'Ambrosio,Virgin,20,1:36.439,,
15,glock,Timo,Glock,Virgin,21,1:36.507,,
15,ricciardo,Daniel,Ricciardo,HRT,22,1:37.846,,
15,rosberg,Nico,Rosberg,Mercedes,23,,,
15,liuzzi,Vitantonio,Liuzzi,HRT,24,,,
16,hamilton,Lewis,Hamilton,McLaren,1,1:37.525,,
16,vettel,Sebastian,Vettel,Red Bull,2,1:39.093,,
16,button,Jenson,Button,McLaren,3,1:37.929,,
16,webber,Mark,Webber,Red Bull,4,1:39.071,,
16,massa,Felipe,Massa,Ferrari,5,1:38.670,,
16,alonso,Fernando,Alonso,Ferrari,6,1:38.393,,
16,rosberg,Nico,Rosberg,Mercedes,7,1:38.426,,
16,petrov,Vitaly,Petrov,Renault,8,1:38.378,,
16,resta,Paul,di Resta,Force India,9,1:38.549,,
16,sutil,Adrian,Sutil,Force India,10,1:38.789,,
16,alguersuari,Jaime,Alguersuari,Toro Rosso,11,1:39.392,,
16,michael_schumacher,Michael,Schumacher,Mercedes,12,1:38.502,,
16,buemi,Sébastien,Buemi,Toro Rosso,13,1:39.352,,
16,kobayashi,Kamui,Kobayashi,Sauber,14,1:39.464,,
16,bruno_senna,Bruno,Senna,Renault,15,1:39.316,,
16,maldonado,Pastor,Maldonado,Williams,16,1:39.436,,
16,perez,Sergio,Pérez,Sauber,17,1:39.097,,
16,barrichello,Rubens,Barrichello,Williams,18,1:39.538,,
16,kovalainen,Heikki,Kovalainen,Lotus,19,1:40.522,,
16,trulli,Jarno,Trulli,Lotus,20,1:41.101,,
16,glock,Timo,Glock,Virgin,21,1:42.091,,
16,ambrosio,Jérôme,d'Ambrosio,Virgin,22,1:43.483,,
16,liuzzi,Vitantonio,Liuzzi,HRT,23,1:43.758,,
16,ricciardo,Daniel,Ricciardo,HRT,24,,,
17,vettel,Sebastian,Vettel,Red Bull,1,1:26.218,,
17,hamilton,Lewis,Hamilton,McLaren,2,1:26.563,,
17,webber,Mark,Webber,Red Bull,3,1:26.473,,
17,alonso,Fernando,Alonso,Ferrari,4,1:26.774,,
17,button,Jenson,Button,McLaren,5,1:26.225,,
17,massa,Felipe,Massa,Ferrari,6,1:27.012,,
17,rosberg,Nico,Rosberg,Mercedes,7,1:26.364,,
17,sutil,Adrian,Sutil,Force India,8,1:26.271,,
17,buemi,Sébastien,Buemi,Toro Rosso,9,1:26.608,,
17,alguersuari,Jaime,Alguersuari,Toro Rosso,10,1:26.557,,
17,petrov,Vitaly,Petrov,Renault,11,1:26.189,,
17,michael_schumacher,Michael,Schumacher,Mercedes,12,1:26.790,,
17,resta,Paul,di Resta,Force India,13,1:26.864,,
17,maldonado,Pastor,Maldonado,Williams,14,1:26.829,,
17,bruno_senna,Bruno,Senna,Renault,15,1:26.766,,
17,barrichello,Rubens,Barrichello,Williams,16,1:27.479,,
17,perez,Sergio,Pérez,Sauber,17,1:27.249,,
17,kobayashi,Kamui,Kobayashi,Sauber,18,1:27.876,,
17,kovalainen,Heikki,Kovalainen,Lotus,19,1:28.565,,
17,trulli,Jarno,Trulli,Lotus,20,1:28.752,,
17,ricciardo,Daniel,Ricciardo,HRT,21,1:30.216,,
17,karthikeyan,Narain,Karthikeyan,HRT,22,1:30.238,,
17,ambrosio,Jérôme,d'Ambrosio,Virgin,23,1:30.866,,
17,glock,Timo,Glock,Virgin,24,1:34.046,,
18,vettel,Sebastian,Vettel,Red Bull,1,1:40.478,,
18,hamilton,Lewis,Hamilton,McLaren,2,1:39.782,,
18,button,Jenson,Button,McLaren,3,1:40.227,,
18,webber,Mark,Webber,Red Bull,4,1:40.167,,
18,alonso,Fernando,Alonso,Ferrari,5,1:41.380,,
18,massa,Felipe,Massa,Ferrari,6,1:41.592,,
18,rosberg,Nico,Rosberg,Mercedes,7,1:41.120,,
18,michael_schumacher,Michael,Schumacher,Mercedes,8,1:42.605,,
18,sutil,Adrian,Sutil,Force India,9,1:40.595,,
18,resta,Paul,di Resta,Force India,10,1:41.064,,
18,perez,Sergio,Pérez,Sauber,11,1:41.311,,
18,petrov,Vitaly,Petrov,Renault,12,1:40.955,,
18,buemi,Sébastien,Buemi,Toro Rosso,13,1:41.737,,
18,bruno_senna,Bruno,Senna,Renault,14,1:41.391,,
18,alguersuari,Jaime,Alguersuari,Toro Rosso,15,1:41.386,,
18,kobayashi,Kamui,Kobayashi,Sauber,16,1:41.613,,
18,maldonado,Pastor,Maldonado,Williams,17,1:42.258,,
18,kovalainen,Heikki,Kovalainen,Lotus,18,1:42.979,,
18,trulli,Jarno,Trulli,Lotus,19,1:43.884,,
18,glock,Timo,Glock,Virgin,20,1:44.515,,
18,ricciardo,Daniel,Ricciardo,HRT,21,1:44.641,,
18,ambrosio,Jérôme,d'Ambrosio,Virgin,22,1:44.699,,
18,liuzzi,Vitantonio,Liuzzi,HRT,23,1:45.159,,
