Round,Driver Id,Driver First Name,Driver Last Name,Constructor Name,Position,Q1 Time,Q2 Time,Q3 Time
3,rosberg,Nico,Rosberg,Mercedes,2,1:38.496,,
3,vettel,Sebastian,Vettel,Ferrari,3,1:37.502,,
3,massa,Felipe,Massa,Williams,4,1:38.433,,
3,bottas,Valtteri,Bottas,Williams,5,1:38.014,,
3,raikkonen,Kimi,Räikkönen,Ferrari,6,1:37.790,,
3,ricciardo,Daniel,Ricciardo,Red Bull,7,1:38.534,,
3,grosjean,Romain,Grosjean,Lotus F1,8,1:38.209,,
3,nasr,Felipe,Nasr,Sauber,9,1:38.521,,
3,ericsson,Marcus,Ericsson,Sauber,10,1:38.941,,
3,maldonado,Pastor,Maldonado,Lotus F1,11,1:38.563,,
3,kvyat,Daniil,Kvyat,Red Bull,12,1:39.051,,
3,max_verstappen,Max,Verstappen,Toro Rosso,13,1:38.387,,
3,sainz,Carlos,Sainz,Toro Rosso,14,1:38.622,,
3,perez,Sergio,Pérez,Force India,15,1:38.903,,
3,hulkenberg,Nico,Hülkenberg,Force India,16,1:39.216,,
3,button,Jenson,Button,McLaren,17,1:39.276,,
3,alonso,Fernando,Alonso,McLaren,18,1:39.280,,
3,stevens,Will,Stevens,Manor Marussia,19,1:42.091,,
3,merhi,Roberto,Merhi,Manor Marussia,20,1:42.842,,
4,hamilton,Lewis,Hamilton,Mercedes,1,1:33.928,,
4,vettel,Sebastian,Vettel,Ferrari,2,1:34.919,,
4,rosberg,Nico,Rosberg,Mercedes,3,1:34.398,,
4,raikkonen,Kimi,Räikkönen,Ferrari,4,1:34.568,,
4,bottas,Valtteri,Bottas,Williams,5,1:34.161,,
4,massa,Felipe,Massa,Williams,6,1:34.488,,
4,ricciardo,Daniel,Ricciardo,Red Bull,7,1:34.691,,
4,hulkenberg,Nico,Hülkenberg,Force India,8,1:35.653,,
4,sainz,Carlos,Sainz,Toro Rosso,9,1:35.371,,
4,grosjean,Romain,Grosjean,Lotus F1,10,1:35.007,,
4,perez,Sergio,Pérez,Force India,11,1:35.451,,
4,nasr,Felipe,Nasr,Sauber,12,1:35.310,,
4,ericsson,Marcus,Ericsson,Sauber,13,1:35.438,,
4,alonso,Fernando,Alonso,McLaren,14,1:35.205,,
4,max_verstappen,Max,Verstappen,Toro Rosso,15,1:35.611,,
4,maldonado,Pastor,Maldonado,Lotus F1,16,1:35.677,,
4,kvyat,Daniil,Kvyat,Red Bull,17,1:35.800,,
4,stevens,Will,Stevens,Manor Marussia,18,1:38.713,,
4,merhi,Roberto,Merhi,Manor Marussia,19,1:39.722,,
5,rosberg,Nico,Rosberg,Mercedes,1,1:26.490,,
5,hamilton,Lewis,Hamilton,Mercedes,2,1:26.382,,
5,vettel,Sebastian,Vettel,Ferrari,3,1:27.534,,
5,bottas,Valtteri,Bottas,Williams,4,1:27.262,,
5,sainz,Carlos,Sainz,Toro Rosso,5,1:26.773,,
5,max_verstappen,Max,Verstappen,Toro Rosso,6,1:27.393,,
5,raikkonen,Kimi,Räikkönen,Ferrari,7,1:26.637,,
5,kvyat,Daniil,Kvyat,Red Bull,8,1:27.833,,
5,massa,Felipe,Massa,Williams,9,1:27.165,,
5,ricciardo,Daniel,Ricciardo,Red Bull,10,1:27.611,,
5,grosjean,Romain,Grosjean,Lotus F1,11,1:27.383,,
5,maldonado,Pastor,Maldonado,Lotus F1,12,1:27.281,,
5,alonso,Fernando,Alonso,McLaren,13,1:27.941,,
5,button,Jenson,Button,McLaren,14,1:27.813,,
5,nasr,Felipe,Nasr,Sauber,15,1:27.625,,
5,ericsson,Marcus,Ericsson,Sauber,16,1:28.112,,
5,hulkenberg,Nico,Hülkenberg,Force India,17,1:28.365,,
5,perez,Sergio,Pérez,Force India,18,1:28.442,,
5,stevens,Will,Stevens,Manor Marussia,19,1:31.200,,
5,merhi,Roberto,Merhi,Manor Marussia,20,1:32.038,,
6,hamilton,Lewis,Hamilton,Mercedes,1,1:16.588,,
6,rosberg,Nico,Rosberg,Mercedes,2,1:16.528,,
6,vettel,Sebastian,Vettel,Ferrari,3,1:17.502,,
6,ricciardo,Daniel,Ricciardo,Red Bull,4,1:17.254,,
6,kvyat,Daniil,Kvyat,Red Bull,5,1:16.845,,
6,raikkonen,Kimi,Räikkönen,Ferrari,6,1:17.660,,
6,perez,Sergio,Pérez,Force India,7,1:17.376,,
6,sainz,Carlos,Sainz,Toro Rosso,8,1:17.246,,
6,maldonado,Pastor,Maldonado,Lotus F1,9,1:17.630,,
6,max_verstappen,Max,Verstappen,Toro Rosso,10,1:16.750,,
6,grosjean,Romain,Grosjean,Lotus F1,11,1:17.767,,
6,button,Jenson,Button,McLaren,12,1:17.492,,
6,hulkenberg,Nico,Hülkenberg,Force India,13,1:17.552,,
6,massa,Felipe,Massa,Williams,14,1:17.679,,
6,alonso,Fernando,Alonso,McLaren,15,1:17.778,,
6,nasr,Felipe,Nasr,Sauber,16,1:18.101,,
6,bottas,Valtteri,Bottas,Williams,17,1:18.434,,
6,ericsson,Marcus,Ericsson,Sauber,18,1:18.513,,
6,stevens,Will,Stevens,Manor Marussia,19,1:20.655,,
6,merhi,Roberto,Merhi,Manor Marussia,20,1:20.904,,
7,hamilton,Lewis,Hamilton,Mercedes,1,1:15.895,,
7,rosberg,Nico,Rosberg,Mercedes,2,1:15.893,,
7,raikkonen,Kimi,Räikkönen,Ferrari,3,1:16.259,,
7,bottas,Valtteri,Bottas,Williams,4,1:16.552,,
7,grosjean,Romain,Grosjean,Lotus F1,5,1:15.833,,
7,maldonado,Pastor,Maldonado,Lotus F1,6,1:16.098,,
7,hulkenberg,Nico,Hülkenberg,Force India,7,1:16.186,,
7,kvyat,Daniil,Kvyat,Red Bull,8,1:16.415,,
7,ricciardo,Daniel,Ricciardo,Red Bull,9,1:16.410,,
7,perez,Sergio,Pérez,Force India,10,1:16.827,,
7,sainz,Carlos,Sainz,Toro Rosso,11,1:16.611,,
7,max_verstappen,Max,Verstappen,Toro Rosso,12,1:16.361,,
7,ericsson,Marcus,Ericsson,Sauber,13,1:16.796,,
7,alonso,Fernando,Alonso,McLaren,14,1:17.012,,
7,nasr,Felipe,Nasr,Sauber,15,1:16.968,,
7,vettel,Sebastian,Vettel,Ferrari,16,1:17.344,,
7,massa,Felipe,Massa,Williams,17,1:17.886,,
7,merhi,Roberto,Merhi,Manor Marussia,18,1:19.133,,
7,stevens,Will,Stevens,Manor Marussia,19,1:19.157,,
8,hamilton,Lewis,Hamilton,Mercedes,1,1:12.218,,
8,rosberg,Nico,Rosberg,Mercedes,2,1:10.976,,
8,vettel,Sebastian,Vettel,Ferrari,3,1:11.184,,
8,massa,Felipe,Massa,Williams,4,1:11.830,,
8,hulkenberg,Nico,Hülkenberg,Force India,5,1:11.319,,
8,bottas,Valtteri,Bottas,Williams,6,1:11.894,,
8,max_verstappen,Max,Verstappen,Toro Rosso,7,1:11.307,,
8,kvyat,Daniil,Kvyat,Red Bull,8,1:12.092,,
8,nasr,Felipe,Nasr,Sauber,9,1:12.001,,
8,grosjean,Romain,Grosjean,Lotus F1,10,1:11.821,,
8,maldonado,Pastor,Maldonado,Lotus F1,11,1:11.661,,
8,ericsson,Marcus,Ericsson,Sauber,12,1:12.388,,
8,sainz,Carlos,Sainz,Toro Rosso,13,1:11.158,,
8,ricciardo,Daniel,Ricciardo,Red Bull,14,1:11.973,,
8,alonso,Fernando,Alonso,McLaren,15,1:12.508,,
8,perez,Sergio,Pérez,Force India,16,1:12.522,,
8,button,Jenson,Button,McLaren,17,1:12.632,,
8,raikkonen,Kimi,Räikkönen,Ferrari,18,1:12.867,,
8,merhi,Roberto,Merhi,Manor Marussia,19,1:14.071,,
8,stevens,Will,Stevens,Manor Marussia,20,1:15.368,,
9,hamilton,Lewis,Hamilton,Mercedes,1,1:33.796,,
9,rosberg,Nico,Rosberg,Mercedes,2,1:33.475,,
9,massa,Felipe,Massa,Williams,3,1:34.542,,
9,bottas,Valtteri,Bottas,Williams,4,1:34.171,,
9,raikkonen,Kimi,Räikkönen,Ferrari,5,1:33.426,,
9,vettel,Sebastian,Vettel,Ferrari,6,1:33.562,,
9,kvyat,Daniil,Kvyat,Red Bull,7,1:34.422,,
9,sainz,Carlos,Sainz,Toro Rosso,8,1:34.641,,
9,hulkenberg,Nico,Hülkenberg,Force India,9,1:34.594,,
9,ricciardo,Daniel,Ricciardo,Red Bull,10,1:34.272,,
9,perez,Sergio,Pérez,Force India,11,1:34.250,,
9,grosjean,Romain,Grosjean,Lotus F1,12,1:34.646,,
9,max_verstappen,Max,Verstappen,Toro Rosso,13,1:34.819,,
9,maldonado,Pastor,Maldonado,Lotus F1,14,1:34.877,,
9,ericsson,Marcus,Ericsson,Sauber,15,1:34.643,,
9,nasr,Felipe,Nasr,Sauber,16,1:34.888,,
9,alonso,Fernando,Alonso,McLaren,17,1:34.959,,
9,button,Jenson,Button,McLaren,18,1:35.207,,
9,stevens,Will,Stevens,Manor Marussia,19,1:37.364,,
9,merhi,Roberto,Merhi,Manor Marussia,20,1:39.377,,
10,hamilton,Lewis,Hamilton,Mercedes,1,1:22.890,,
10,rosberg,Nico,Rosberg,Mercedes,2,1:22.979,,
10,vettel,Sebastian,Vettel,Ferrari,3,1:23.312,,
10,ricciardo,Daniel,Ricciardo,Red Bull,4,1:24.408,,
10,raikkonen,Kimi,Räikkönen,Ferrari,5,1:23.596,,
10,bottas,Valtteri,Bottas,Williams,6,1:23.649,,
10,kvyat,Daniil,Kvyat,Red Bull,7,1:23.587,,
10,massa,Felipe,Massa,Williams,8,1:23.895,,
10,max_verstappen,Max,Verstappen,Toro Rosso,9,1:24.032,,
10,grosjean,Romain,Grosjean,Lotus F1,10,1:24.242,,
10,hulkenberg,Nico,Hülkenberg,Force India,11,1:24.115,,
10,sainz,Carlos,Sainz,Toro Rosso,12,1:24.623,,
10,perez,Sergio,Pérez,Force India,13,1:24.444,,
10,maldonado,Pastor,Maldonado,Lotus F1,14,1:23.895,,
10,alonso,Fernando,Alonso,McLaren,15,1:24.563,,
10,button,Jenson,Button,McLaren,16,1:24.739,,
10,ericsson,Marcus,Ericsson,Sauber,17,1:24.843,,
10,nasr,Felipe,Nasr,Sauber,18,1:24.997,,
10,merhi,Roberto,Merhi,Manor Marussia,19,1:27.416,,
10,stevens,Will,Stevens,Manor Marussia,20,1:27.949,,
11,hamilton,Lewis,Hamilton,Mercedes,1,1:48.908,,
11,rosberg,Nico,Rosberg,Mercedes,2,1:48.923,,
11,bottas,Valtteri,Bottas,Williams,3,1:49.026,,
11,grosjean,Romain,Grosjean,Lotus F1,4,1:49.353,,
11,perez,Sergio,Pérez,Force India,5,1:49.006,,
11,ricciardo,Daniel,Ricciardo,Red Bull,6,1:49.664,,
11,massa,Felipe,Massa,Williams,7,1:49.688,,
11,maldonado,Pastor,Maldonado,Lotus F1,8,1:49.568,,
11,vettel,Sebastian,Vettel,Ferrari,9,1:49.264,,
11,sainz,Carlos,Sainz,Toro Rosso,10,1:49.109,,
11,hulkenberg,Nico,Hülkenberg,Force India,11,1:49.499,,
11,kvyat,Daniil,Kvyat,Red Bull,12,1:49.469,,
11,ericsson,Marcus,Ericsson,Sauber,13,1:49.523,,
11,raikkonen,Kimi,Räikkönen,Ferrari,14,1:49.288,,
11,max_verstappen,Max,Verstappen,Toro Rosso,15,1:49.831,,
11,nasr,Felipe,Nasr,Sauber,16,1:49.952,,
11,button,Jenson,Button,McLaren,17,1:50.978,,
11,alonso,Fernando,Alonso,McLaren,18,1:51.420,,
11,stevens,Will,Stevens,Marussia,19,1:52.948,,
11,merhi,Roberto,Merhi,Marussia,20,1:53.099,,
12,hamilton,Lewis,Hamilton,Mercedes,1,1:24.251,,
12,raikkonen,Kimi,Räikkönen,Ferrari,2,1:24.662,,
12,vettel,Sebastian,Vettel,Ferrari,3,1:24.989,,
12,rosberg,Nico,Rosberg,Mercedes,4,1:24.609,,
12,massa,Felipe,Massa,Williams,5,1:25.184,,
12,bottas,Valtteri,Bottas,Williams,6,1:24.979,,
12,perez,Sergio,Pérez,Force India,7,1:24.801,,
12,grosjean,Romain,Grosjean,Lotus F1,8,1:25.144,,
12,hulkenberg,Nico,Hülkenberg,Force India,9,1:24.937,,
12,ericsson,Marcus,Ericsson,Sauber,10,1:25.122,,
12,maldonado,Pastor,Maldonado,Lotus F1,11,1:25.429,,
12,nasr,Felipe,Nasr,Sauber,12,1:25.121,,
12,sainz,Carlos,Sainz,Toro Rosso,13,1:25.410,,
12,kvyat,Daniil,Kvyat,Red Bull,14,1:25.742,,
12,ricciardo,Daniel,Ricciardo,Red Bull,15,1:25.633,,
12,button,Jenson,Button,McLaren,16,1:26.058,,
12,alonso,Fernando,Alonso,McLaren,17,1:26.154,,
12,stevens,Will,Stevens,Manor Marussia,18,1:27.731,,
12,merhi,Roberto,Merhi,Manor Marussia,19,1:27.912,,
12,max_verstappen,Max,Verstappen,Toro Rosso,20,,,
13,vettel,Sebastian,Vettel,Ferrari,1,1:46.017,,
13,ricciardo,Daniel,Ricciardo,Red Bull,2,1:46.166,,
13,raikkonen,Kimi,Räikkönen,Ferrari,3,1:46.467,,
13,kvyat,Daniil,Kvyat,Red Bull,4,1:45.340,,
13,hamilton,Lewis,Hamilton,Mercedes,5,1:45.765,,
13,rosberg,Nico,Rosberg,Mercedes,6,1:46.201,,
13,bottas,Valtteri,Bottas,Williams,7,1:46.231,,
13,max_verstappen,Max,Verstappen,Toro Rosso,8,1:46.483,,
13,massa,Felipe,Massa,Williams,9,1:46.879,,
13,grosjean,Romain,Grosjean,Lotus F1,10,1:46.860,,
13,hulkenberg,Nico,Hülkenberg,Force India,11,1:46.669,,
13,alonso,Fernando,Alonso,McLaren,12,1:46.600,,
13,perez,Sergio,Pérez,Force India,13,1:46.576,,
13,sainz,Carlos,Sainz,Toro Rosso,14,1:46.465,,
13,button,Jenson,Button,McLaren,15,1:45.891,,
13,nasr,Felipe,Nasr,Sauber,16,1:46.965,,
13,ericsson,Marcus,Ericsson,Sauber,17,1:47.088,,
13,maldonado,Pastor,Maldonado,Lotus F1,18,1:47.323,,
13,stevens,Will,Stevens,Manor Marussia,19,1:51.021,,
13,rossi,Alexander,Rossi,Manor Marussia,20,1:51.523,,
14,rosberg,Nico,Rosberg,Mercedes,1,1:33.015,,
14,hamilton,Lewis,Hamilton,Mercedes,2,1:32.844,,
14,bottas,Valtteri,Bottas,Williams,3,1:34.326,,
14,vettel,Sebastian,Vettel,Ferrari,4,1:34.431,,
14,massa,Felipe,Massa,Williams,5,1:34.744,,
14,raikkonen,Kimi,Räikkönen,Ferrari,6,1:34.171,,
14,ricciardo,Daniel,Ricciardo,Red Bull,7,1:34.399,,
14,grosjean,Romain,Grosjean,Lotus F1,8,1:34.398,,
14,perez,Sergio,Pérez,Force India,9,1:35.001,,
14,kvyat,Daniil,Kvyat,Red Bull,10,1:34.646,,
14,hulkenberg,Nico,Hülkenberg,Force India,11,1:35.328,,
14,sainz,Carlos,Sainz,Toro Rosso,12,1:34.873,,
14,maldonado,Pastor,Maldonado,Lotus F1,13,1:34.796,,
14,alonso,Fernando,Alonso,McLaren,14,1:35.467,,
14,max_verstappen,Max,Verstappen,Toro Rosso,15,1:34.522,,
14,button,Jenson,Button,McLaren,16,1:35.664,,
14,ericsson,Marcus,Ericsson,Sauber,17,1:35.673,,
14,nasr,Felipe,Nasr,Sauber,18,1:35.760,,
14,stevens,Will,Stevens,Manor Marussia,19,1:38.783,,
14,rossi,Alexander,Rossi,Manor Marussia,20,1:47.114,,
15,rosberg,Nico,Rosberg,Mercedes,1,1:38.343,,
15,hamilton,Lewis,Hamilton,Mercedes,2,1:38.558,,
15,bottas,Valtteri,Bottas,Williams,3,1:38.448,,
15,vettel,Sebastian,Vettel,Ferrari,4,1:38.598,,
15,raikkonen,Kimi,Räikkönen,Ferrari,5,1:39.207,,
15,hulkenberg,Nico,Hülkenberg,Force India,6,1:39.250,,
15,perez,Sergio,Pérez,Force India,7,1:39.617,,
15,grosjean,Romain,Grosjean,Lotus F1,8,1:39.056,,
15,max_verstappen,Max,Verstappen,Toro Rosso,9,1:39.411,,
15,ricciardo,Daniel,Ricciardo,Red Bull,10,1:39.574,,
15,kvyat,Daniil,Kvyat,Red Bull,11,1:39.580,,
15,nasr,Felipe,Nasr,Sauber,12,1:40.042,,
15,button,Jenson,Button,McLaren,13,1:39.739,,
15,maldonado,Pastor,Maldonado,Lotus F1,14,1:39.724,,
15,massa,Felipe,Massa,Williams,15,1:38.926,,
15,alonso,Fernando,Alonso,McLaren,16,1:40.144,,
15,ericsson,Marcus,Ericsson,Sauber,17,1:40.660,,
15,stevens,Will,Stevens,Marussia,18,1:43.693,,
15,merhi,Roberto,Merhi,Marussia,19,1:43.804,,
16,rosberg,Nico,Rosberg,Mercedes,1,1:56.671,,
16,hamilton,Lewis,Hamilton,Mercedes,2,1:56.871,,
16,ricciardo,Daniel,Ricciardo,Red Bull,3,1:56.495,,
16,kvyat,Daniil,Kvyat,Red Bull,4,1:57.640,,
16,vettel,Sebastian,Vettel,Ferrari,5,2:00.950,,
16,perez,Sergio,Pérez,Force India,6,1:59.264,,
16,hulkenberg,Nico,Hülkenberg,Force India,7,1:58.325,,
16,raikkonen,Kimi,Räikkönen,Ferrari,8,1:58.198,,
16,massa,Felipe,Massa,Williams,9,2:00.902,,
16,max_verstappen,Max,Verstappen,Toro Rosso,10,1:58.689,,
16,alonso,Fernando,Alonso,McLaren,11,1:59.704,,
16,bottas,Valtteri,Bottas,Williams,12,1:59.569,,
16,grosjean,Romain,Grosjean,Lotus F1,13,2:00.236,,
16,button,Jenson,Button,McLaren,14,2:00.261,,
16,maldonado,Pastor,Maldonado,Lotus F1,15,2:00.844,,
16,ericsson,Marcus,Ericsson,Sauber,16,2:02.212,,
16,nasr,Felipe,Nasr,Sauber,17,2:03.194,,
16,rossi,Alexander,Rossi,Marussia,18,2:04.176,,
16,stevens,Will,Stevens,Marussia,19,2:04.526,,
16,sainz,Carlos,Sainz,Toro Rosso,20,2:07.304,,
17,rosberg,Nico,Rosberg,Mercedes,1,1:20.436,,
17,hamilton,Lewis,Hamilton,Mercedes,2,1:20.808,,
17,vettel,Sebastian,Vettel,Ferrari,3,1:20.503,,
17,kvyat,Daniil,Kvyat,Red Bull,4,1:20.826,,
17,ricciardo,Daniel,Ricciardo,Red Bull,5,1:21.166,,
17,bottas,Valtteri,Bottas,Williams,6,1:20.817,,
17,massa,Felipe,Massa,Williams,7,1:21.379,,
17,max_verstappen,Max,Verstappen,Toro Rosso,8,1:20.995,,
17,perez,Sergio,Pérez,Force India,9,1:20.966,,
17,hulkenberg,Nico,Hülkenberg,Force India,10,1:21.315,,
17,sainz,Carlos,Sainz,Toro Rosso,11,1:20.960,,
17,grosjean,Romain,Grosjean,Lotus F1,12,1:21.577,,
17,maldonado,Pastor,Maldonado,Lotus F1,13,1:21.520,,
17,ericsson,Marcus,Ericsson,Sauber,14,1:21.299,,
17,raikkonen,Kimi,Räikkönen,Ferrari,15,1:21.422,,
17,alonso,Fernando,Alonso,McLaren,16,1:21.779,,
17,nasr,Felipe,Nasr,Sauber,17,1:21.788,,
17,rossi,Alexander,Rossi,Marussia,18,1:24.136,,
17,stevens,Will,Stevens,Marussia,19,1:24.386,,
17,button,Jenson,Button,McLaren,20,,,
18,rosberg,Nico,Rosberg,Mercedes,1,1:11.746,,
18,hamilton,Lewis,Hamilton,Mercedes,2,1:11.682,,
18,vettel,Sebastian,Vettel,Ferrari,3,1:12.240,,
18,bottas,Valtteri,Bottas,Williams,4,1:12.934,,
18,raikkonen,Kimi,Räikkönen,Ferrari,5,1:12.185,,
18,hulkenberg,Nico,Hülkenberg,Force India,6,1:12.595,,
18,kvyat,Daniil,Kvyat,Red Bull,7,1:12.730,,
18,massa,Felipe,Massa,Williams,8,1:12.980,,
18,ricciardo,Daniel,Ricciardo,Red Bull,9,1:12.639,,
18,max_verstappen,Max,Verstappen,Toro Rosso,10,1:12.824,,
18,nasr,Felipe,Nasr,Sauber,11,1:13.111,,
18,sainz,Carlos,Sainz,Toro Rosso,12,1:13.267,,
18,perez,Sergio,Pérez,Force India,13,1:13.140,,
18,ericsson,Marcus,Ericsson,Sauber,14,1:13.346,,
18,grosjean,Romain,Grosjean,Lotus F1,15,1:13.056,,
18,maldonado,Pastor,Maldonado,Lotus F1,16,1:13.385,,
18,button,Jenson,Button,McLaren,17,1:13.425,,
18,rossi,Alexander,Rossi,Marussia,18,1:16.151,,
18,stevens,Will,Stevens,Marussia,19,1:16.283,,
18,alonso,Fernando,Alonso,McLaren,20,,,
19,rosberg,Nico,Rosberg,Mercedes,1,1:41.111,,
19,hamilton,Lewis,Hamilton,Mercedes,2,1:40.974,,
19,raikkonen,Kimi,Räikkönen,Ferrari,3,1:42.500,,
19,perez,Sergio,Pérez,Force India,4,1:41.983,,
19,ricciardo,Daniel,Ricciardo,Red Bull,5,1:42.275,,
19,bottas,Valtteri,Bottas,Williams,6,1:42.608,,
19,hulkenberg,Nico,Hülkenberg,Force India,7,1:41.996,,
19,massa,Felipe,Massa,Williams,8,1:42.303,,
19,kvyat,Daniil,Kvyat,Red Bull,9,1:42.540,,
19,sainz,Carlos,Sainz,Toro Rosso,10,1:42.911,,
19,max_verstappen,Max,Verstappen,Toro Rosso,11,1:42.889,,
19,button,Jenson,Button,McLaren,12,1:42.570,,
19,maldonado,Pastor,Maldonado,Lotus F1,13,1:42.929,,
19,nasr,Felipe,Nasr,Sauber,14,1:42.896,,
19,grosjean,Romain,Grosjean,Lotus F1,15,1:42.585,,
19,vettel,Sebastian,Vettel,Ferrari,16,1:42.941,,
19,alonso,Fernando,Alonso,McLaren,17,1:43.187,,
19,ericsson,Marcus,Ericsson,Sauber,18,1:43.838,,
19,stevens,Will,Stevens,Manor Marussia,19,1:46.297,,
19,merhi,Roberto,Merhi,Manor Marussia,20,1:47.434,,
